,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,id,name,cost,position,home_team,away_team,team_x
92,595,3,West Ham,2,True,2023-08-12T14:00:00Z,1,1,1,90,0,0,0,1,0,0,0,0,0,0,0,11,0.0,0.0,0.0,0.0,1,0.00,0.05,0.05,1.07,45,0,18643,0,0,595,Milos Kerkez,45,DEF,Bournemouth,West Ham,Bournemouth
93,607,3,West Ham,0,True,2023-08-12T14:00:00Z,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,8745,0,0,607,Ionuț Radu,45,GKP,Bournemouth,West Ham,Bournemouth
94,90,8,Spurs,1,True,2023-08-13T13:00:00Z,2,2,1,83,0,0,0,2,0,0,0,0,0,0,0,7,14.2,1.0,2.0,1.7,1,0.00,0.01,0.01,1.14,45,0,22045,0,0,90,Kristoffer Ajer,45,DEF,Brentford,Spurs,Brentford
95,91,8,Spurs,0,True,2023-08-13T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,21041,0,0,91,Ellery Balcombe,40,GKP,Brentford,Spurs,Brentford
96,92,8,Spurs,1,True,2023-08-13T13:00:00Z,2,2,1,18,0,0,0,0,0,0,0,0,0,0,0,3,2.2,0.0,0.0,0.2,0,0.00,0.01,0.01,0.24,45,0,286486,0,0,92,Shandon Baptiste,45,MID,Brentford,Spurs,Brentford
97,93,8,Spurs,0,True,2023-08-13T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,16615,0,0,93,Mads Bech Sørensen,40,DEF,Brentford,Spurs,Brentford
98,94,8,Spurs,0,True,2023-08-13T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,261,0,0,94,Mads Bidstrup,45,MID,Brentford,Spurs,Brentford
99,95,8,Spurs,0,True,2023-08-13T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,3749,0,0,95,Sergi Canós Tenés,50,MID,Brentford,Spurs,Brentford
100,96,8,Spurs,1,True,2023-08-13T13:00:00Z,2,2,1,90,0,0,0,2,0,0,0,0,0,0,0,16,20.8,0.7,4.0,2.6,1,0.00,0.01,0.01,1.26,45,0,22146,0,0,96,Nathan Collins,45,DEF,Brentford,Spurs,Brentford
101,97,8,Spurs,0,True,2023-08-13T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,1078,0,0,97,Matthew Cox,40,GKP,Brentford,Spurs,Brentford
102,98,8,Spurs,1,True,2023-08-13T13:00:00Z,2,2,1,41,0,0,0,0,0,0,0,0,0,0,0,4,10.4,0.3,17.0,2.8,0,0.07,0.01,0.08,0.57,50,0,9965,0,0,98,Mikkel Damsgaard,50,MID,Brentford,Spurs,Brentford
103,99,8,Spurs,0,True,2023-08-13T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,10712,0,0,99,Josh Dasilva,50,MID,Brentford,Spurs,Brentford
104,100,8,Spurs,0,True,2023-08-13T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,1426,0,0,100,Halil Dervişoğlu,45,FWD,Brentford,Spurs,Brentford
105,101,8,Spurs,2,True,2023-08-13T13:00:00Z,2,2,1,90,0,0,0,2,0,0,0,0,0,4,0,17,0.0,0.0,0.0,0.0,1,0.00,0.00,0.00,1.26,45,0,159379,0,0,101,Mark Flekken,45,GKP,Brentford,Spurs,Brentford
106,102,8,Spurs,0,True,2023-08-13T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,12542,0,0,102,Charlie Goode,40,DEF,Brentford,Spurs,Brentford
107,103,8,Spurs,4,True,2023-08-13T13:00:00Z,2,2,1,90,0,1,0,2,0,0,0,0,0,0,0,20,33.8,36.3,6.0,7.6,1,0.00,0.74,0.74,1.26,45,0,172752,0,0,103,Rico Henry,45,DEF,Brentford,Spurs,Brentford
108,104,8,Spurs,0,True,2023-08-13T13:00:00Z,2,2,1,71,0,0,0,2,0,0,0,1,0,0,0,7,11.0,10.8,4.0,2.6,1,0.03,0.08,0.11,1.02,45,0,26398,0,0,104,Aaron Hickey,45,DEF,Brentford,Spurs,Brentford
109,105,8,Spurs,2,True,2023-08-13T13:00:00Z,2,2,1,90,0,0,0,2,0,0,0,0,0,0,0,6,14.6,11.5,17.0,4.3,1,0.02,0.01,0.03,1.26,55,0,6508,0,0,105,Vitaly Janelt,55,MID,Brentford,Spurs,Brentford
110,106,8,Spurs,4,True,2023-08-13T13:00:00Z,2,2,1,48,0,1,0,2,0,0,0,0,0,0,0,9,3.4,0.7,4.0,0.8,1,0.00,0.03,0.03,0.69,55,0,78109,0,0,106,Mathias Jensen,55,MID,Brentford,Spurs,Brentford
111,107,8,Spurs,0,True,2023-08-13T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,3091,0,0,107,Keane Lewis-Potter,50,MID,Brentford,Spurs,Brentford
112,108,8,Spurs,7,True,2023-08-13T13:00:00Z,2,2,1,90,1,0,0,2,0,0,0,0,0,0,0,14,33.4,6.0,44.0,8.3,1,1.35,0.03,1.38,1.26,65,0,717486,0,0,108,Bryan Mbeumo,65,MID,Brentford,Spurs,Brentford
113,109,8,Spurs,0,True,2023-08-13T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,570488,0,0,109,Ben Mee,50,DEF,Brentford,Spurs,Brentford
114,110,8,Spurs,2,True,2023-08-13T13:00:00Z,2,2,1,71,0,0,0,2,0,0,0,0,0,0,0,9,8.8,1.8,6.0,1.7,1,0.00,0.01,0.01,1.02,55,0,11500,0,0,110,Christian Nørgaard,55,MID,Brentford,Spurs,Brentford
115,111,8,Spurs,0,True,2023-08-13T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,926,0,0,111,Frank Onyeka,50,MID,Brentford,Spurs,Brentford
116,112,8,Spurs,1,True,2023-08-13T13:00:00Z,2,2,1,90,0,0,0,2,0,0,0,0,0,0,0,14,24.4,0.5,0.0,2.5,1,0.00,0.00,0.00,1.26,45,0,176746,0,0,112,Ethan Pinnock,45,DEF,Brentford,Spurs,Brentford
117,114,8,Spurs,1,True,2023-08-13T13:00:00Z,2,2,1,18,0,0,0,0,0,0,0,0,0,0,0,5,2.8,0.0,2.0,0.5,0,0.03,0.00,0.03,0.24,45,0,5231,0,0,114,Mads Roerslev Rasmussen,45,DEF,Brentford,Spurs,Brentford
118,115,8,Spurs,1,True,2023-08-13T13:00:00Z,2,2,1,18,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.0,6.0,0.4,0,0.27,0.00,0.27,0.24,55,0,8667,0,0,115,Kevin Schade,55,MID,Brentford,Spurs,Brentford
119,116,8,Spurs,0,True,2023-08-13T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,37879,0,0,116,Thomas Strakosha,40,GKP,Brentford,Spurs,Brentford
120,117,8,Spurs,0,True,2023-08-13T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,80,0,10194,0,0,117,Ivan Toney,80,FWD,Brentford,Spurs,Brentford
121,118,8,Spurs,0,True,2023-08-13T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,1848,0,0,118,Ryan Trevitt,45,MID,Brentford,Spurs,Brentford
122,119,8,Spurs,9,True,2023-08-13T13:00:00Z,2,2,1,71,1,0,0,2,0,0,0,0,0,0,3,33,49.8,21.3,45.0,11.6,1,0.24,0.05,0.29,1.02,60,0,408924,0,0,119,Yoane Wissa,60,FWD,Brentford,Spurs,Brentford
123,120,8,Spurs,0,True,2023-08-13T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,65034,0,0,120,Yegor Yarmolyuk,45,MID,Brentford,Spurs,Brentford
124,121,8,Spurs,1,True,2023-08-13T13:00:00Z,2,2,1,6,0,0,0,0,0,0,0,0,0,0,0,8,9.8,17.1,0.0,2.7,0,0.00,0.11,0.11,0.12,45,0,7179,0,0,121,Mathias Jorgensen,45,DEF,Brentford,Spurs,Brentford
125,122,4,Luton,6,True,2023-08-12T14:00:00Z,4,1,1,16,1,0,0,1,0,0,0,0,0,0,0,20,33.0,1.3,35.0,6.9,0,0.25,0.01,0.26,1.04,50,0,18476,0,0,122,Simon Adingra,50,MID,Brighton,Luton,Brighton
126,123,4,Luton,0,True,2023-08-12T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,12579,0,0,123,Steven Alzate,45,MID,Brighton,Luton,Brighton
127,124,4,Luton,0,True,2023-08-12T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,5171,0,0,124,Yasin Ayari,45,MID,Brighton,Luton,Brighton
128,125,4,Luton,0,True,2023-08-12T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,4956,0,0,125,Facundo Buonanotte,50,MID,Brighton,Luton,Brighton
129,127,4,Luton,0,True,2023-08-12T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,5621,0,0,127,Aaron Connolly,45,FWD,Brighton,Luton,Brighton
130,128,4,Luton,3,True,2023-08-12T14:00:00Z,4,1,1,73,0,0,1,0,0,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,1,0.04,0.11,0.15,0.41,50,0,12367,0,0,128,Mahmoud Dahoud,50,MID,Brighton,Luton,Brighton
131,129,4,Luton,2,True,2023-08-12T14:00:00Z,4,1,1,90,0,0,0,1,0,0,0,0,0,0,0,10,6.0,3.1,15.0,2.4,1,0.12,0.59,0.71,1.45,50,0,360947,0,0,129,Lewis Dunk,50,DEF,Brighton,Luton,Brighton
132,130,4,Luton,1,True,2023-08-12T14:00:00Z,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.25,55,0,361260,0,0,130,Julio Enciso,55,MID,Brighton,Luton,Brighton
133,131,4,Luton,7,True,2023-08-12T14:00:00Z,4,1,1,90,0,1,0,1,0,0,0,1,0,0,3,34,46.0,79.3,35.0,16.0,1,0.11,0.86,0.97,1.45,50,0,4354859,0,0,131,Pervis Estupiñán,51,DEF,Brighton,Luton,Brighton
134,132,4,Luton,5,True,2023-08-12T14:00:00Z,4,1,1,12,1,0,0,1,0,0,0,0,0,0,0,25,32.2,10.6,37.0,8.0,0,0.89,0.03,0.92,1.04,60,0,559185,0,0,132,Evan Ferguson,60,FWD,Brighton,Luton,Brighton
135,133,4,Luton,1,True,2023-08-12T14:00:00Z,4,1,1,16,0,0,0,1,0,0,0,0,0,0,0,4,6.0,5.0,7.0,1.8,0,0.02,0.05,0.07,1.04,50,0,8698,0,0,133,Billy Gilmour,50,MID,Brighton,Luton,Brighton
136,134,4,Luton,2,True,2023-08-12T14:00:00Z,4,1,1,90,0,0,0,1,0,0,0,0,0,0,0,18,29.0,73.4,34.0,13.6,1,0.49,0.47,0.96,1.45,65,0,374471,0,0,134,Pascal Groß,65,MID,Brighton,Luton,Brighton
137,135,4,Luton,7,True,2023-08-12T14:00:00Z,4,1,1,87,1,0,0,1,0,0,0,0,0,0,1,26,0.0,0.0,0.0,0.0,1,1.30,0.03,1.33,1.20,55,0,2090041,0,0,135,João Pedro Junqueira de Jesus,55,FWD,Brighton,Luton,Brighton
138,136,4,Luton,0,True,2023-08-12T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,3653,0,0,136,Michał Karbownik,40,DEF,Brighton,Luton,Brighton
139,137,4,Luton,0,True,2023-08-12T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,246,0,0,137,Kacper Kozłowski,45,MID,Brighton,Luton,Brighton
140,138,4,Luton,0,True,2023-08-12T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,6587,0,0,138,Adam Lallana,50,MID,Brighton,Luton,Brighton
141,139,4,Luton,0,True,2023-08-12T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,643526,0,0,139,Tariq Lamptey,40,DEF,Brighton,Luton,Brighton
142,140,4,Luton,9,True,2023-08-12T14:00:00Z,4,1,1,73,1,0,1,0,0,0,0,0,0,0,1,26,44.2,23.4,36.0,10.4,1,0.55,0.02,0.57,0.41,65,0,198849,0,0,140,Solly March,65,MID,Brighton,Luton,Brighton
143,141,4,Luton,0,True,2023-08-12T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,19151,0,0,141,Tom McGill,40,GKP,Brighton,Luton,Brighton
144,142,4,Luton,3,True,2023-08-12T14:00:00Z,4,1,1,78,0,0,1,0,0,0,0,0,0,0,0,16,7.6,3.2,0.0,1.1,1,0.00,0.02,0.02,0.41,50,0,17570,0,0,142,James Milner,50,MID,Brighton,Luton,Brighton
145,143,4,Luton,5,True,2023-08-12T14:00:00Z,4,1,1,90,0,1,0,1,0,0,0,1,0,0,1,26,28.6,61.9,22.0,11.3,1,0.02,0.62,0.64,1.45,65,0,3166456,0,0,143,Kaoru Mitoma,65,MID,Brighton,Luton,Brighton
146,144,4,Luton,0,True,2023-08-12T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,6164,0,0,144,Jakub Moder,45,MID,Brighton,Luton,Brighton
147,146,4,Luton,0,True,2023-08-12T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,2413,0,0,146,Jeremy Sarmiento Morante,45,MID,Brighton,Luton,Brighton
148,147,4,Luton,0,True,2023-08-12T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,106,0,0,147,Kjell Scherpen,40,GKP,Brighton,Luton,Brighton
149,148,4,Luton,2,True,2023-08-12T14:00:00Z,4,1,1,90,0,0,0,1,0,0,0,0,0,2,0,18,22.2,0.0,0.0,2.2,1,0.00,0.00,0.00,1.45,45,0,490913,0,0,148,Jason Steele,45,GKP,Brighton,Luton,Brighton
150,149,4,Luton,0,True,2023-08-12T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,0,5831,0,0,149,Deniz Undav,55,FWD,Brighton,Luton,Brighton
151,150,4,Luton,2,True,2023-08-12T14:00:00Z,4,1,1,90,0,0,0,1,0,0,0,0,0,0,0,19,32.2,0.5,17.0,5.0,1,0.02,0.00,0.02,1.45,40,0,81817,0,0,150,Jan Paul van Hecke,40,DEF,Brighton,Luton,Brighton
152,151,4,Luton,1,True,2023-08-12T14:00:00Z,4,1,1,11,0,0,0,1,0,0,0,0,0,0,0,2,0.2,0.3,0.0,0.1,0,0.00,0.00,0.00,1.04,45,0,98555,0,0,151,Joël Veltman,45,DEF,Brighton,Luton,Brighton
153,152,4,Luton,0,True,2023-08-12T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,40882,0,0,152,Bart Verbruggen,45,GKP,Brighton,Luton,Brighton
154,153,4,Luton,0,True,2023-08-12T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,28853,0,0,153,Adam Webster,45,DEF,Brighton,Luton,Brighton
155,154,4,Luton,2,True,2023-08-12T14:00:00Z,4,1,1,77,0,0,1,0,0,0,0,0,0,0,0,5,3.8,1.9,33.0,3.9,1,0.31,0.10,0.41,0.41,60,0,204885,0,0,154,Danny Welbeck,60,FWD,Brighton,Luton,Brighton
156,155,4,Luton,0,True,2023-08-12T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,100072,0,0,155,Andi Zeqiri,45,FWD,Brighton,Luton,Brighton
157,606,4,Luton,0,True,2023-08-12T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,11676,0,0,606,Igor Julio dos Santos de Paulo,45,DEF,Brighton,Luton,Brighton
158,156,1,Man City,0,True,2023-08-11T19:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,16245,0,0,156,Enock Agyei,45,MID,Burnley,Man City,Burnley
159,157,1,Man City,1,True,2023-08-11T19:00:00Z,0,3,1,90,0,0,0,3,0,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,1,0.00,0.01,0.01,2.21,40,0,41402,0,0,157,Ameen Al-Dakhil,40,DEF,Burnley,Man City,Burnley
160,158,1,Man City,0,True,2023-08-11T19:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,2773,0,0,158,Samuel Bastien,50,MID,Burnley,Man City,Burnley
161,159,1,Man City,1,True,2023-08-11T19:00:00Z,0,3,1,16,0,0,0,1,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,1.20,55,0,16856,0,0,159,Manuel Benson Hedilazio,55,MID,Burnley,Man City,Burnley
162,160,1,Man City,1,True,2023-08-11T19:00:00Z,0,3,1,73,0,0,0,2,0,0,0,0,0,0,0,18,0.0,0.0,0.0,0.0,1,0.00,0.00,0.00,1.01,40,0,404404,0,0,160,Jordan Beyer,40,DEF,Burnley,Man City,Burnley
163,161,1,Man City,1,True,2023-08-11T19:00:00Z,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.12,50,0,26648,0,0,161,Josh Brownhill,50,MID,Burnley,Man City,Burnley
164,162,1,Man City,0,True,2023-08-11T19:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,3369,0,0,162,Darko Churlinov,45,MID,Burnley,Man City,Burnley
165,163,1,Man City,0,True,2023-08-11T19:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,2736,0,0,163,Jack Cork,50,MID,Burnley,Man City,Burnley
166,164,1,Man City,0,True,2023-08-11T19:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,3268,0,0,164,Dara Costelloe,45,MID,Burnley,Man City,Burnley
167,165,1,Man City,2,True,2023-08-11T19:00:00Z,0,3,1,90,0,0,0,3,0,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,1,0.00,0.01,0.01,2.21,50,0,3884,0,0,165,Josh Cullen,50,MID,Burnley,Man City,Burnley
168,166,1,Man City,0,True,2023-08-11T19:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,12585,0,0,166,CJ Egan-Riley,40,DEF,Burnley,Man City,Burnley
169,167,1,Man City,0,True,2023-08-11T19:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,20573,0,0,167,Hjalmar Ekdal,40,DEF,Burnley,Man City,Burnley
170,168,1,Man City,2,True,2023-08-11T19:00:00Z,0,3,1,90,0,0,0,3,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,1,0.14,0.04,0.18,2.09,50,0,20128,0,0,168,Lyle Foster,50,FWD,Burnley,Man City,Burnley
171,169,1,Man City,0,True,2023-08-11T19:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,13985,0,0,169,Denis Franchi,40,GKP,Burnley,Man City,Burnley
172,170,1,Man City,0,True,2023-08-11T19:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,3995,0,0,170,Jóhann Berg Gudmundsson,50,MID,Burnley,Man City,Burnley
173,171,1,Man City,0,True,2023-08-11T19:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,2793,0,0,171,Luke McNally,40,DEF,Burnley,Man City,Burnley
174,172,1,Man City,0,True,2023-08-11T19:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,24565,0,0,172,Arijanet Muric,45,GKP,Burnley,Man City,Burnley
175,173,1,Man City,1,True,2023-08-11T19:00:00Z,0,3,1,90,0,0,0,3,0,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,1,0.00,0.00,0.00,2.21,45,0,13663,0,0,173,Dara O'Shea,45,DEF,Burnley,Man City,Burnley
176,174,1,Man City,0,True,2023-08-11T19:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,4956,0,0,174,Michael Obafemi,50,FWD,Burnley,Man City,Burnley
177,175,1,Man City,0,True,2023-08-11T19:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,1931,0,0,175,Bailey Peacock-Farrell,40,GKP,Burnley,Man City,Burnley
178,176,1,Man City,1,True,2023-08-11T19:00:00Z,0,3,1,90,0,0,0,3,0,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,1,0.00,0.01,0.01,2.21,45,0,22396,0,0,176,Connor Roberts,45,DEF,Burnley,Man City,Burnley
179,177,1,Man City,0,True,2023-08-11T19:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,0,23081,0,0,177,Jay Rodriguez,55,FWD,Burnley,Man City,Burnley
180,178,1,Man City,0,True,2023-08-11T19:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,79974,0,0,178,Charlie Taylor,40,DEF,Burnley,Man City,Burnley
181,179,1,Man City,0,True,2023-08-11T19:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,2410,0,0,179,Bobby Thomas,40,DEF,Burnley,Man City,Burnley
182,180,1,Man City,0,True,2023-08-11T19:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,2966,0,0,180,Scott Twine,50,MID,Burnley,Man City,Burnley
183,181,1,Man City,0,True,2023-08-11T19:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,20116,0,0,181,Lawrence Vigouroux,40,GKP,Burnley,Man City,Burnley
184,182,1,Man City,1,True,2023-08-11T19:00:00Z,0,3,1,90,0,0,0,3,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,1,0.00,0.03,0.03,2.21,45,0,10467,0,0,182,Victor da Silva,45,DEF,Burnley,Man City,Burnley
185,183,1,Man City,0,True,2023-08-11T19:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,0,19028,0,0,183,Wout Weghorst,55,FWD,Burnley,Man City,Burnley
186,184,1,Man City,-2,True,2023-08-11T19:00:00Z,0,3,1,30,0,0,0,1,0,0,0,0,1,0,0,-6,0.0,0.0,0.0,0.0,0,0.04,0.06,0.10,1.37,50,0,12451,0,0,184,Anass Zaroury,50,MID,Burnley,Man City,Burnley
187,475,1,Man City,2,True,2023-08-11T19:00:00Z,0,3,1,90,0,0,0,3,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,1,0.00,0.00,0.00,2.09,50,0,13803,0,0,475,Sander Berge,50,MID,Sheffield Utd,Crystal Palace,Burnley
188,594,1,Man City,2,True,2023-08-11T19:00:00Z,0,3,1,60,0,0,0,2,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,1,0.03,0.00,0.03,0.96,55,0,11392,0,0,594,Zeki Amdouni,55,FWD,Burnley,Man City,Burnley
189,596,1,Man City,2,True,2023-08-11T19:00:00Z,0,3,1,90,0,0,0,3,0,0,0,0,0,5,0,22,0.0,0.0,0.0,0.0,1,0.00,0.00,0.00,2.21,45,0,77149,0,0,596,James Trafford,45,GKP,Burnley,Man City,Burnley
190,600,1,Man City,1,True,2023-08-11T19:00:00Z,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.12,50,0,4941,0,0,600,Nathan Redmond,50,MID,Burnley,Man City,Burnley
