,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,id,name,cost,position,home_team,away_team,team_x
92,619,93,Burnley,0,True,2023-10-28T14:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,76,17813,991,915,619,Ben Greenwood,40,DEF,Bournemouth,Burnley,Bournemouth
93,643,93,Burnley,2,True,2023-10-28T14:00:00Z,2,1,10,84,0,0,0,1,0,0,0,0,0,0,0,11,11.4,0.7,2.0,1.4,1,0.00,0.01,0.01,0.28,45,552,24669,2934,2382,643,Max Aarons,45,DEF,Bournemouth,Burnley,Bournemouth
94,644,93,Burnley,2,True,2023-10-28T14:00:00Z,2,1,10,90,0,0,0,1,0,0,0,0,0,0,0,16,8.0,16.4,5.0,2.9,1,0.03,0.07,0.10,0.88,49,130,818,185,55,644,Alex Scott,49,MID,Bournemouth,Burnley,Bournemouth
95,90,95,Chelsea,7,False,2023-10-28T11:30:00Z,0,2,10,90,0,0,1,0,0,0,0,0,0,0,1,27,19.4,23.8,2.0,4.5,1,0.00,0.13,0.13,2.03,45,-2376,31527,1692,4068,90,Kristoffer Ajer,45,DEF,Chelsea,Brentford,Brentford
96,91,95,Chelsea,0,False,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-403,20334,336,739,91,Ellery Balcombe,40,GKP,Chelsea,Brentford,Brentford
97,92,95,Chelsea,0,False,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-3280,87756,3236,6516,92,Shandon Baptiste,43,MID,Chelsea,Brentford,Brentford
98,93,95,Chelsea,0,False,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-440,10289,0,440,93,Mads Bech Sørensen,40,DEF,Chelsea,Brentford,Brentford
99,94,95,Chelsea,0,False,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1,140,0,1,94,Mads Bidstrup,45,MID,Chelsea,Brentford,Brentford
100,95,95,Chelsea,0,False,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-35,1335,0,35,95,Sergi Canós Tenés,50,MID,Chelsea,Brentford,Brentford
101,96,95,Chelsea,6,False,2023-10-28T11:30:00Z,0,2,10,90,0,0,1,0,0,0,0,0,0,0,0,26,25.0,0.6,4.0,3.0,1,0.00,0.00,0.00,2.03,45,-4879,51955,2279,7158,96,Nathan Collins,45,DEF,Chelsea,Brentford,Brentford
102,97,95,Chelsea,0,False,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-20,645,0,20,97,Matthew Cox,40,GKP,Chelsea,Brentford,Brentford
103,98,95,Chelsea,0,False,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-184,4166,10,194,98,Mikkel Damsgaard,49,MID,Chelsea,Brentford,Brentford
104,99,95,Chelsea,0,False,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-133,3064,17,150,99,Josh Dasilva,47,MID,Chelsea,Brentford,Brentford
105,100,95,Chelsea,0,False,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-24,694,0,24,100,Halil Dervişoğlu,45,FWD,Chelsea,Brentford,Brentford
106,101,95,Chelsea,6,False,2023-10-28T11:30:00Z,0,2,10,90,0,0,1,0,0,0,0,0,0,2,0,24,17.0,0.0,0.0,1.7,1,0.00,0.06,0.06,2.03,45,-15961,286069,7472,23433,101,Mark Flekken,45,GKP,Chelsea,Brentford,Brentford
107,102,95,Chelsea,0,False,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,2164,19443,3066,902,102,Charlie Goode,39,DEF,Chelsea,Brentford,Brentford
108,103,95,Chelsea,0,False,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-17440,141482,121,17561,103,Rico Henry,44,DEF,Chelsea,Brentford,Brentford
109,104,95,Chelsea,6,False,2023-10-28T11:30:00Z,0,2,10,83,0,0,1,0,0,0,0,0,0,0,0,21,15.6,2.0,2.0,2.0,1,0.00,0.00,0.00,1.11,45,-1095,27521,569,1664,104,Aaron Hickey,45,DEF,Chelsea,Brentford,Brentford
110,105,95,Chelsea,3,False,2023-10-28T11:30:00Z,0,2,10,75,0,0,1,0,0,0,0,0,0,0,0,5,10.4,0.8,19.0,3.0,1,0.26,0.01,0.27,1.11,54,-295,6825,205,500,105,Vitaly Janelt,54,MID,Chelsea,Brentford,Brentford
111,106,95,Chelsea,3,False,2023-10-28T11:30:00Z,0,2,10,63,0,0,1,0,0,0,0,0,0,0,0,5,3.2,2.0,0.0,0.5,1,0.00,0.00,0.00,1.11,55,-46448,316647,26463,72911,106,Mathias Jensen,55,MID,Chelsea,Brentford,Brentford
112,107,95,Chelsea,0,False,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-242,2277,12,254,107,Keane Lewis-Potter,48,MID,Chelsea,Brentford,Brentford
113,108,95,Chelsea,13,False,2023-10-28T11:30:00Z,0,2,10,90,1,1,1,0,0,0,0,0,0,0,2,34,55.6,25.4,43.0,12.4,1,1.22,0.29,1.51,2.03,67,-186316,1881394,90874,277190,108,Bryan Mbeumo,66,MID,Chelsea,Brentford,Brentford
114,109,95,Chelsea,0,False,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-3909,140018,1867,5776,109,Ben Mee,48,DEF,Chelsea,Brentford,Brentford
115,110,95,Chelsea,2,False,2023-10-28T11:30:00Z,0,2,10,90,0,0,1,0,0,0,0,1,0,0,0,14,12.8,2.7,0.0,1.6,1,0.00,0.01,0.01,2.03,55,-1782,17970,504,2286,110,Christian Nørgaard,55,MID,Chelsea,Brentford,Brentford
116,111,95,Chelsea,0,False,2023-10-28T11:30:00Z,0,2,10,26,0,0,0,0,0,0,0,1,0,0,0,-2,2.2,0.1,2.0,0.4,0,0.00,0.00,0.00,0.92,49,-33,1429,60,93,111,Frank Onyeka,49,MID,Chelsea,Brentford,Brentford
117,112,95,Chelsea,15,False,2023-10-28T11:30:00Z,0,2,10,90,1,0,1,0,0,0,0,0,0,0,3,45,56.0,0.6,35.0,9.2,1,0.19,0.07,0.26,2.03,45,-3020,153263,7897,10917,112,Ethan Pinnock,45,DEF,Chelsea,Brentford,Brentford
118,114,95,Chelsea,6,False,2023-10-28T11:30:00Z,0,2,10,90,0,0,1,0,0,0,0,0,0,0,0,25,18.2,5.1,0.0,2.3,1,0.00,0.05,0.05,2.03,44,-981,6823,192,1173,114,Mads Roerslev Rasmussen,44,DEF,Chelsea,Brentford,Brentford
119,115,95,Chelsea,0,False,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-859,7347,32,891,115,Kevin Schade,53,MID,Chelsea,Brentford,Brentford
120,116,95,Chelsea,0,False,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,53986,176789,62665,8679,116,Thomas Strakosha,39,GKP,Chelsea,Brentford,Brentford
121,117,95,Chelsea,0,False,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,79,-42,6958,218,260,117,Ivan Toney,79,FWD,Chelsea,Brentford,Brentford
122,118,95,Chelsea,0,False,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-30,1366,0,30,118,Ryan Trevitt,45,MID,Chelsea,Brentford,Brentford
123,119,95,Chelsea,2,False,2023-10-28T11:30:00Z,0,2,10,75,0,0,1,0,0,0,0,0,0,0,0,7,5.4,1.8,2.0,0.9,1,0.00,0.01,0.01,1.11,59,13446,1015542,100807,87361,119,Yoane Wissa,59,FWD,Chelsea,Brentford,Brentford
124,120,95,Chelsea,1,False,2023-10-28T11:30:00Z,0,2,10,14,0,0,0,0,0,0,0,0,0,0,0,-2,3.2,0.8,17.0,2.1,0,0.49,0.00,0.49,0.92,44,-1229,65586,2298,3527,120,Yegor Yarmolyuk,44,MID,Chelsea,Brentford,Brentford
125,121,95,Chelsea,0,False,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-170,6990,97,267,121,Mathias Jorgensen,44,DEF,Chelsea,Brentford,Brentford
126,258,95,Chelsea,3,False,2023-10-28T11:30:00Z,0,2,10,14,0,1,0,0,0,0,0,1,0,0,0,18,21.2,24.8,0.0,4.6,0,0.00,0.14,0.14,0.92,49,2659,70026,6404,3745,258,Neal Maupay,49,FWD,Chelsea,Brentford,Brentford
127,620,95,Chelsea,0,False,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,30,2681,245,215,620,Michael Olakigbe,45,MID,Chelsea,Brentford,Brentford
128,122,94,Fulham,2,True,2023-10-29T14:00:00Z,1,1,10,70,0,0,0,1,0,0,0,0,0,0,0,3,6.8,2.6,36.0,4.5,1,0.15,0.02,0.17,0.41,50,37468,76713,46724,9256,122,Simon Adingra,50,MID,Brighton,Fulham,Brighton
129,123,94,Fulham,0,True,2023-10-29T14:00:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-287,6340,0,287,123,Steven Alzate,44,MID,Brighton,Fulham,Brighton
130,124,94,Fulham,0,True,2023-10-29T14:00:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-78,2066,0,78,124,Yasin Ayari,45,MID,Brighton,Fulham,Brighton
131,125,94,Fulham,1,True,2023-10-29T14:00:00Z,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0.4,11.8,4.0,1.6,0,0.08,0.03,0.11,0.30,48,-76,3392,98,174,125,Facundo Buonanotte,48,MID,Brighton,Fulham,Brighton
132,127,94,Fulham,0,True,2023-10-29T14:00:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-63,2147,0,63,127,Aaron Connolly,45,FWD,Brighton,Fulham,Brighton
133,128,94,Fulham,2,True,2023-10-29T14:00:00Z,1,1,10,70,0,0,0,1,0,0,0,0,0,0,0,16,16.4,42.5,2.0,6.1,1,0.00,0.05,0.05,0.41,48,-564,9763,214,778,128,Mahmoud Dahoud,48,MID,Brighton,Fulham,Brighton
134,129,94,Fulham,2,True,2023-10-29T14:00:00Z,1,1,10,90,0,0,0,1,0,0,0,0,0,0,0,12,28.2,1.8,1.0,3.1,1,0.08,0.02,0.10,0.71,50,25770,397161,40835,15065,129,Lewis Dunk,50,DEF,Brighton,Fulham,Brighton
135,130,94,Fulham,0,True,2023-10-29T14:00:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,51,-2888,56007,84,2972,130,Julio Enciso,51,MID,Brighton,Fulham,Brighton
136,131,94,Fulham,0,True,2023-10-29T14:00:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-464100,2411075,2893,466993,131,Pervis Estupiñán,50,DEF,Brighton,Fulham,Brighton
137,132,94,Fulham,8,True,2023-10-29T14:00:00Z,1,1,10,77,1,0,0,1,0,0,0,0,0,0,2,23,35.2,2.1,24.0,6.1,1,0.16,0.02,0.18,0.41,60,4090,693026,71146,67056,132,Evan Ferguson,60,FWD,Brighton,Fulham,Brighton
138,133,94,Fulham,1,True,2023-10-29T14:00:00Z,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,2,2.2,2.2,7.0,1.1,0,0.06,0.03,0.09,0.30,49,-5982,52449,1693,7675,133,Billy Gilmour,49,MID,Brighton,Fulham,Brighton
139,134,94,Fulham,6,True,2023-10-29T14:00:00Z,1,1,10,90,0,1,0,1,0,0,0,0,0,0,1,22,32.8,36.5,9.0,7.8,1,0.08,0.13,0.21,0.71,63,-2430,149618,7612,10042,134,Pascal Groß,63,MID,Brighton,Fulham,Brighton
140,135,94,Fulham,1,True,2023-10-29T14:00:00Z,1,1,10,12,0,0,0,0,0,0,0,0,0,0,0,1,0.2,1.6,7.0,0.9,0,0.14,0.01,0.15,0.30,53,5506,961166,88836,83330,135,João Pedro Junqueira de Jesus,53,FWD,Brighton,Fulham,Brighton
141,136,94,Fulham,0,True,2023-10-29T14:00:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-38,1500,0,38,136,Michał Karbownik,40,DEF,Brighton,Fulham,Brighton
142,137,94,Fulham,0,True,2023-10-29T14:00:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-2,127,0,2,137,Kacper Kozłowski,45,MID,Brighton,Fulham,Brighton
143,138,94,Fulham,1,True,2023-10-29T14:00:00Z,1,1,10,58,0,0,0,0,0,0,0,0,0,0,0,13,5.8,28.3,8.0,4.2,1,0.00,0.12,0.12,0.15,49,-79,4428,118,197,138,Adam Lallana,49,MID,Brighton,Fulham,Brighton
144,139,94,Fulham,0,True,2023-10-29T14:00:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-100534,776123,4135,104669,139,Tariq Lamptey,40,DEF,Brighton,Fulham,Brighton
145,140,94,Fulham,0,True,2023-10-29T14:00:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,63,-168125,431035,1518,169643,140,Solly March,62,MID,Brighton,Fulham,Brighton
146,141,94,Fulham,0,True,2023-10-29T14:00:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,859,29490,1920,1061,141,Tom McGill,39,GKP,Brighton,Fulham,Brighton
147,142,94,Fulham,0,True,2023-10-29T14:00:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,71,13353,438,367,142,James Milner,48,MID,Brighton,Fulham,Brighton
148,143,94,Fulham,2,True,2023-10-29T14:00:00Z,1,1,10,90,0,0,0,1,0,0,0,0,0,0,0,16,9.4,20.4,20.0,5.0,1,0.09,0.33,0.42,0.71,65,37596,3811549,285396,247800,143,Kaoru Mitoma,65,MID,Brighton,Fulham,Brighton
149,144,94,Fulham,0,True,2023-10-29T14:00:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-684,7252,101,785,144,Jakub Moder,44,MID,Brighton,Fulham,Brighton
150,146,94,Fulham,0,True,2023-10-29T14:00:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-21,962,0,21,146,Jeremy Sarmiento Morante,45,MID,Brighton,Fulham,Brighton
151,147,94,Fulham,0,True,2023-10-29T14:00:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1,74,0,1,147,Kjell Scherpen,40,GKP,Brighton,Fulham,Brighton
152,148,94,Fulham,3,True,2023-10-29T14:00:00Z,1,1,10,90,0,0,0,1,0,0,0,0,0,4,0,21,30.0,0.1,0.0,3.0,1,0.00,0.00,0.00,0.71,43,-5071,263634,11624,16695,148,Jason Steele,43,GKP,Brighton,Fulham,Brighton
153,149,94,Fulham,0,True,2023-10-29T14:00:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-36,1544,0,36,149,Deniz Undav,55,FWD,Brighton,Fulham,Brighton
154,150,94,Fulham,0,True,2023-10-29T14:00:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,3788,177740,11522,7734,150,Jan Paul van Hecke,40,DEF,Brighton,Fulham,Brighton
155,151,94,Fulham,1,True,2023-10-29T14:00:00Z,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,6,8.6,1.0,9.0,1.9,0,0.01,0.01,0.02,0.30,44,5101,88366,10817,5716,151,Joël Veltman,44,DEF,Brighton,Fulham,Brighton
156,152,94,Fulham,0,True,2023-10-29T14:00:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-438,37406,1646,2084,152,Bart Verbruggen,44,GKP,Brighton,Fulham,Brighton
157,153,94,Fulham,2,True,2023-10-29T14:00:00Z,1,1,10,90,0,0,0,1,0,0,0,0,0,0,0,18,16.0,12.8,7.0,3.6,1,0.09,0.01,0.10,0.71,43,-288,22331,884,1172,153,Adam Webster,43,DEF,Brighton,Fulham,Brighton
158,154,94,Fulham,0,True,2023-10-29T14:00:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,58,-14089,86010,578,14667,154,Danny Welbeck,58,FWD,Brighton,Fulham,Brighton
159,155,94,Fulham,0,True,2023-10-29T14:00:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-2668,61846,0,2668,155,Andi Zeqiri,44,FWD,Brighton,Fulham,Brighton
160,606,94,Fulham,2,True,2023-10-29T14:00:00Z,1,1,10,90,0,0,0,1,0,0,0,0,0,0,0,16,12.6,4.0,3.0,2.0,1,0.04,0.01,0.05,0.71,43,1659,11863,2422,763,606,Igor Julio dos Santos de Paulo,43,DEF,Brighton,Fulham,Brighton
161,621,94,Fulham,0,True,2023-10-29T14:00:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,49,2080,209,160,621,Jack Hinshelwood,45,MID,Brighton,Fulham,Brighton
162,156,93,Bournemouth,0,False,2023-10-28T14:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-310,11263,314,624,156,Enock Agyei,43,MID,Bournemouth,Burnley,Burnley
163,157,93,Bournemouth,0,False,2023-10-28T14:00:00Z,2,1,10,90,0,0,0,2,0,0,0,1,0,0,0,12,15.4,0.5,0.0,1.6,1,0.00,0.00,0.00,1.08,40,1513,80900,6791,5278,157,Ameen Al-Dakhil,40,DEF,Bournemouth,Burnley,Burnley
164,158,93,Bournemouth,0,False,2023-10-28T14:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-47,1612,0,47,158,Samuel Bastien,49,MID,Bournemouth,Burnley,Burnley
165,159,93,Bournemouth,0,False,2023-10-28T14:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,52,-400,7180,27,427,159,Manuel Benson Hedilazio,52,MID,Bournemouth,Burnley,Burnley
166,160,93,Bournemouth,0,False,2023-10-28T14:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-33151,178372,178,33329,160,Jordan Beyer,40,DEF,Bournemouth,Burnley,Burnley
167,161,93,Bournemouth,2,False,2023-10-28T14:00:00Z,2,1,10,90,0,0,0,2,0,0,0,0,0,0,0,14,17.6,3.6,6.0,2.7,1,0.00,0.05,0.05,1.08,48,-1901,16763,640,2541,161,Josh Brownhill,48,MID,Bournemouth,Burnley,Burnley
168,162,93,Bournemouth,0,False,2023-10-28T14:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-29,2040,119,148,162,Darko Churlinov,44,MID,Bournemouth,Burnley,Burnley
169,163,93,Bournemouth,0,False,2023-10-28T14:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-56,2253,36,92,163,Jack Cork,48,MID,Bournemouth,Burnley,Burnley
170,164,93,Bournemouth,0,False,2023-10-28T14:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-55,1134,0,55,164,Dara Costelloe,45,MID,Bournemouth,Burnley,Burnley
171,165,93,Bournemouth,0,False,2023-10-28T14:00:00Z,2,1,10,59,0,0,0,1,0,0,0,1,0,0,0,-1,5.4,1.8,0.0,0.7,1,0.00,0.01,0.01,0.94,50,-565,8202,303,868,165,Josh Cullen,50,MID,Bournemouth,Burnley,Burnley
172,166,93,Bournemouth,0,False,2023-10-28T14:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,105,22925,1275,1170,166,CJ Egan-Riley,39,DEF,Bournemouth,Burnley,Burnley
173,167,93,Bournemouth,0,False,2023-10-28T14:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-493,11520,214,707,167,Hjalmar Ekdal,39,DEF,Bournemouth,Burnley,Burnley
174,168,93,Bournemouth,0,False,2023-10-28T14:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,39246,187154,55694,16448,168,Lyle Foster,50,FWD,Bournemouth,Burnley,Burnley
175,169,93,Bournemouth,0,False,2023-10-28T14:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,322,16201,1122,800,169,Denis Franchi,39,GKP,Bournemouth,Burnley,Burnley
176,170,93,Bournemouth,2,False,2023-10-28T14:00:00Z,2,1,10,80,0,0,0,2,0,0,0,0,0,0,0,12,11.4,17.2,2.0,3.1,1,0.00,0.38,0.38,1.07,48,-136,2275,13,149,170,Jóhann Berg Gudmundsson,48,MID,Bournemouth,Burnley,Burnley
177,171,93,Bournemouth,0,False,2023-10-28T14:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-33,1245,0,33,171,Luke McNally,40,DEF,Bournemouth,Burnley,Burnley
178,172,93,Bournemouth,0,False,2023-10-28T14:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-536,16062,105,641,172,Arijanet Muric,43,GKP,Bournemouth,Burnley,Burnley
179,173,93,Bournemouth,5,False,2023-10-28T14:00:00Z,2,1,10,90,0,1,0,2,0,0,0,0,0,0,1,26,44.6,11.0,2.0,5.8,1,0.00,0.01,0.01,1.08,44,-89,17602,471,560,173,Dara O'Shea,44,DEF,Bournemouth,Burnley,Burnley
180,174,93,Bournemouth,0,False,2023-10-28T14:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-118,2546,93,211,174,Michael Obafemi,49,FWD,Bournemouth,Burnley,Burnley
181,175,93,Bournemouth,0,False,2023-10-28T14:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-42,1092,0,42,175,Bailey Peacock-Farrell,40,GKP,Bournemouth,Burnley,Burnley
182,176,93,Bournemouth,0,False,2023-10-28T14:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-5307,22384,101,5408,176,Connor Roberts,44,DEF,Bournemouth,Burnley,Burnley
183,177,93,Bournemouth,1,False,2023-10-28T14:00:00Z,2,1,10,45,0,0,0,1,0,0,0,0,0,0,0,0,0.6,0.7,2.0,0.3,0,0.00,0.00,0.00,0.18,53,-409,16352,472,881,177,Jay Rodriguez,53,FWD,Bournemouth,Burnley,Burnley
184,178,93,Bournemouth,6,False,2023-10-28T14:00:00Z,2,1,10,90,1,0,0,2,0,0,0,1,0,0,0,21,34.8,1.1,9.0,4.5,1,0.03,0.00,0.03,1.08,39,113701,486109,136170,22469,178,Charlie Taylor,39,DEF,Bournemouth,Burnley,Burnley
185,179,93,Bournemouth,0,False,2023-10-28T14:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-36,1279,0,36,179,Bobby Thomas,40,DEF,Bournemouth,Burnley,Burnley
186,180,93,Bournemouth,0,False,2023-10-28T14:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-37,962,0,37,180,Scott Twine,49,MID,Bournemouth,Burnley,Burnley
187,181,93,Bournemouth,0,False,2023-10-28T14:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-433,19492,151,584,181,Lawrence Vigouroux,40,GKP,Bournemouth,Burnley,Burnley
