,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,id,name,cost,position,home_team,away_team,team_x
93,643,82,Wolves,1,True,2023-10-21T14:00:00Z,1,2,9,90,0,0,0,2,0,0,0,0,0,0,0,7,9.2,1.7,0.0,1.1,1,0.00,0.01,0.01,2.06,45,116,23804,2542,2426,643,Max Aarons,45,DEF,Bournemouth,Wolves,Bournemouth
94,644,82,Wolves,0,True,2023-10-21T14:00:00Z,1,2,9,56,0,0,0,1,0,0,0,1,0,0,0,1,0.0,0.8,0.0,0.0,1,0.00,0.01,0.01,0.74,49,24,659,68,44,644,Alex Scott,49,MID,Bournemouth,Wolves,Bournemouth
95,90,83,Burnley,5,True,2023-10-21T14:00:00Z,3,0,9,75,0,0,1,0,0,0,0,1,0,0,0,19,9.8,16.3,17.0,4.3,1,0.18,0.11,0.29,1.14,45,6027,34175,7599,1572,90,Kristoffer Ajer,45,DEF,Brentford,Burnley,Brentford
96,91,83,Burnley,0,True,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-462,20629,297,759,91,Ellery Balcombe,40,GKP,Brentford,Burnley,Brentford
97,92,83,Burnley,0,True,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-5986,90821,2407,8393,92,Shandon Baptiste,43,MID,Brentford,Burnley,Brentford
98,93,83,Burnley,0,True,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-644,10724,0,644,93,Mads Bech Sørensen,40,DEF,Brentford,Burnley,Brentford
99,94,83,Burnley,0,True,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-4,141,0,4,94,Mads Bidstrup,45,MID,Brentford,Burnley,Brentford
100,95,83,Burnley,0,True,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-61,1366,0,61,95,Sergi Canós Tenés,50,MID,Brentford,Burnley,Brentford
101,96,83,Burnley,6,True,2023-10-21T14:00:00Z,3,0,9,90,0,0,1,0,0,0,0,0,0,0,0,24,18.6,3.8,2.0,2.4,1,0.00,0.00,0.00,1.14,45,8672,57485,12391,3719,96,Nathan Collins,45,DEF,Brentford,Burnley,Brentford
102,97,83,Burnley,0,True,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-13,665,0,13,97,Matthew Cox,40,GKP,Brentford,Burnley,Brentford
103,98,83,Burnley,0,True,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-293,4345,12,305,98,Mikkel Damsgaard,49,MID,Brentford,Burnley,Brentford
104,99,83,Burnley,0,True,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-206,3192,10,216,99,Josh Dasilva,47,MID,Brentford,Burnley,Brentford
105,100,83,Burnley,0,True,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-19,719,0,19,100,Halil Dervişoğlu,45,FWD,Brentford,Burnley,Brentford
106,101,83,Burnley,6,True,2023-10-21T14:00:00Z,3,0,9,90,0,0,1,0,0,0,0,0,0,1,0,24,9.8,0.0,0.0,1.0,1,0.00,0.00,0.00,1.14,45,-22075,301633,9110,31185,101,Mark Flekken,45,GKP,Brentford,Burnley,Brentford
107,102,83,Burnley,0,True,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,1652,16690,2346,694,102,Charlie Goode,39,DEF,Brentford,Burnley,Brentford
108,103,83,Burnley,0,True,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-29045,158636,183,29228,103,Rico Henry,44,DEF,Brentford,Burnley,Brentford
109,104,83,Burnley,0,True,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-7278,28238,304,7582,104,Aaron Hickey,45,DEF,Brentford,Burnley,Brentford
110,105,83,Burnley,2,True,2023-10-21T14:00:00Z,3,0,9,90,0,0,1,0,0,0,0,1,0,0,0,8,5.2,27.2,12.0,4.4,1,0.00,0.20,0.20,1.14,54,110,7106,475,365,105,Vitaly Janelt,54,MID,Brentford,Burnley,Brentford
111,106,83,Burnley,2,True,2023-10-21T14:00:00Z,3,0,9,75,0,0,1,0,0,0,0,1,0,0,0,9,9.0,30.3,6.0,4.5,1,0.09,0.30,0.39,1.14,55,210265,371748,227024,16759,106,Mathias Jensen,55,MID,Brentford,Burnley,Brentford
112,107,83,Burnley,0,True,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-307,2509,19,326,107,Keane Lewis-Potter,48,MID,Brentford,Burnley,Brentford
113,108,83,Burnley,14,True,2023-10-21T14:00:00Z,3,0,9,90,1,1,1,0,0,0,0,0,0,0,3,42,69.4,42.9,66.0,17.8,1,0.41,1.15,1.56,1.14,67,-210596,2064585,64151,274747,108,Bryan Mbeumo,67,MID,Brentford,Burnley,Brentford
114,109,83,Burnley,0,True,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-21245,143217,297,21542,109,Ben Mee,48,DEF,Brentford,Burnley,Brentford
115,110,83,Burnley,3,True,2023-10-21T14:00:00Z,3,0,9,90,0,0,1,0,0,0,0,0,0,0,0,17,19.8,27.1,17.0,6.4,1,0.25,0.11,0.36,1.14,55,519,19646,2179,1660,110,Christian Nørgaard,55,MID,Brentford,Burnley,Brentford
116,111,83,Burnley,2,True,2023-10-21T14:00:00Z,3,0,9,83,0,0,1,0,0,0,0,1,0,0,0,4,11.4,2.4,26.0,4.0,1,0.14,0.02,0.16,1.14,49,62,1433,125,63,111,Frank Onyeka,49,MID,Brentford,Burnley,Brentford
117,112,83,Burnley,7,True,2023-10-21T14:00:00Z,3,0,9,90,0,0,1,0,0,0,0,0,0,0,1,27,11.4,1.7,4.0,1.7,1,0.00,0.01,0.01,1.14,45,-19219,155078,5481,24700,112,Ethan Pinnock,45,DEF,Brentford,Burnley,Brentford
118,114,83,Burnley,1,True,2023-10-21T14:00:00Z,3,0,9,14,0,0,0,0,0,0,0,0,0,0,0,5,4.0,4.2,2.0,1.0,0,0.00,0.02,0.02,0.00,44,1415,7856,1854,439,114,Mads Roerslev Rasmussen,44,DEF,Brentford,Burnley,Brentford
119,115,83,Burnley,0,True,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-1611,8191,34,1645,115,Kevin Schade,53,MID,Brentford,Burnley,Brentford
120,116,83,Burnley,0,True,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,35965,119904,41724,5759,116,Thomas Strakosha,39,GKP,Brentford,Burnley,Brentford
121,117,83,Burnley,0,True,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,79,-43,6956,289,332,117,Ivan Toney,79,FWD,Brentford,Burnley,Brentford
122,118,83,Burnley,0,True,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-31,1396,0,31,118,Ryan Trevitt,45,MID,Brentford,Burnley,Brentford
123,119,83,Burnley,8,True,2023-10-21T14:00:00Z,3,0,9,90,1,0,1,0,0,0,0,0,0,0,2,38,44.6,32.3,68.0,14.5,1,1.20,0.02,1.22,1.14,59,28408,1001346,98733,70325,119,Yoane Wissa,59,FWD,Brentford,Burnley,Brentford
124,120,83,Burnley,1,True,2023-10-21T14:00:00Z,3,0,9,14,0,0,0,0,0,0,0,0,0,0,0,1,1.4,1.0,8.0,1.0,0,0.09,0.00,0.09,0.00,44,-2044,66566,1584,3628,120,Yegor Yarmolyuk,44,MID,Brentford,Burnley,Brentford
125,121,83,Burnley,0,True,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-104,7119,167,271,121,Mathias Jorgensen,44,DEF,Brentford,Burnley,Brentford
126,258,83,Burnley,5,True,2023-10-21T14:00:00Z,3,0,9,87,0,1,1,0,0,0,0,0,0,0,0,10,16.6,14.3,34.0,6.5,1,0.76,0.21,0.97,1.14,49,-1328,66800,3229,4557,258,Neal Maupay,49,FWD,Brentford,Burnley,Brentford
127,620,83,Burnley,1,True,2023-10-21T14:00:00Z,3,0,9,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,2.0,0.2,0,0.00,0.00,0.00,0.00,45,59,2630,270,211,620,Michael Olakigbe,45,MID,Brentford,Burnley,Brentford
128,122,86,Man City,2,False,2023-10-21T14:00:00Z,2,1,9,90,0,0,0,2,0,0,0,0,0,0,0,6,5.0,16.2,0.0,2.1,1,0.00,0.19,0.19,0.75,50,8407,38778,11972,3565,122,Simon Adingra,50,MID,Man City,Brighton,Brighton
129,123,86,Man City,0,False,2023-10-21T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-412,6625,0,412,123,Steven Alzate,44,MID,Man City,Brighton,Brighton
130,124,86,Man City,0,False,2023-10-21T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-102,2141,0,102,124,Yasin Ayari,45,MID,Man City,Brighton,Brighton
131,125,86,Man City,0,False,2023-10-21T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-78,3440,72,150,125,Facundo Buonanotte,48,MID,Man City,Brighton,Brighton
132,127,86,Man City,0,False,2023-10-21T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-74,2202,0,74,127,Aaron Connolly,45,FWD,Man City,Brighton,Brighton
133,128,86,Man City,0,False,2023-10-21T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-544,10287,285,829,128,Mahmoud Dahoud,48,MID,Man City,Brighton,Brighton
134,129,86,Man City,1,False,2023-10-21T14:00:00Z,2,1,9,90,0,0,0,2,0,0,0,0,0,0,0,20,20.6,1.1,0.0,2.2,1,0.00,0.02,0.02,0.75,50,17530,368227,29657,12127,129,Lewis Dunk,50,DEF,Man City,Brighton,Brighton
135,130,86,Man City,0,False,2023-10-21T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,51,-4328,58826,163,4491,130,Julio Enciso,51,MID,Man City,Brighton,Brighton
136,131,86,Man City,0,False,2023-10-21T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,51,-1147446,2857864,1809,1149255,131,Pervis Estupiñán,50,DEF,Man City,Brighton,Brighton
137,132,86,Man City,2,False,2023-10-21T14:00:00Z,2,1,9,74,0,0,0,1,0,0,0,0,0,0,0,3,0.4,1.1,2.0,0.4,0,0.00,0.00,0.00,0.47,60,-35395,683516,33032,68427,132,Evan Ferguson,60,FWD,Man City,Brighton,Brighton
138,133,86,Man City,1,False,2023-10-21T14:00:00Z,2,1,9,24,0,0,0,0,0,0,0,0,0,0,0,5,2.6,0.9,0.0,0.4,0,0.00,0.00,0.00,0.28,49,-4843,58265,2616,7459,133,Billy Gilmour,49,MID,Man City,Brighton,Brighton
139,134,86,Man City,2,False,2023-10-21T14:00:00Z,2,1,9,90,0,0,0,2,0,0,0,0,0,0,0,9,3.2,5.5,6.0,1.5,1,0.14,0.02,0.16,0.75,63,-3443,151596,4998,8441,134,Pascal Groß,63,MID,Man City,Brighton,Brighton
140,135,86,Man City,2,False,2023-10-21T14:00:00Z,2,1,9,64,0,0,0,2,0,0,0,0,0,0,0,3,0.4,4.1,2.0,0.7,1,0.00,0.02,0.02,0.48,53,-34417,950607,49339,83756,135,João Pedro Junqueira de Jesus,53,FWD,Man City,Brighton,Brighton
141,136,86,Man City,0,False,2023-10-21T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-38,1539,0,38,136,Michał Karbownik,40,DEF,Man City,Brighton,Brighton
142,137,86,Man City,0,False,2023-10-21T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-5,129,0,5,137,Kacper Kozłowski,45,MID,Man City,Brighton,Brighton
143,138,86,Man City,0,False,2023-10-21T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-130,4464,139,269,138,Adam Lallana,49,MID,Man City,Brighton,Brighton
144,139,86,Man City,0,False,2023-10-21T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-59220,876822,31861,91081,139,Tariq Lamptey,40,DEF,Man City,Brighton,Brighton
145,140,86,Man City,1,False,2023-10-21T14:00:00Z,2,1,9,90,0,0,0,2,0,0,0,1,0,0,0,10,6.8,15.8,0.0,2.3,1,0.00,0.06,0.06,0.75,63,-23959,600816,25962,49921,140,Solly March,63,MID,Man City,Brighton,Brighton
146,141,86,Man City,0,False,2023-10-21T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,1709,28529,2605,896,141,Tom McGill,39,GKP,Man City,Brighton,Brighton
147,142,86,Man City,1,False,2023-10-21T14:00:00Z,2,1,9,45,0,0,0,2,0,0,0,0,0,0,0,5,3.6,0.4,0.0,0.4,1,0.00,0.00,0.00,0.41,48,-620,13170,95,715,142,James Milner,48,MID,Man City,Brighton,Brighton
148,143,86,Man City,2,False,2023-10-21T14:00:00Z,2,1,9,90,0,0,0,2,0,0,0,0,0,0,0,4,11.0,3.1,37.0,5.1,1,0.48,0.02,0.50,0.75,65,-392787,3746565,63176,455963,143,Kaoru Mitoma,65,MID,Man City,Brighton,Brighton
149,144,86,Man City,0,False,2023-10-21T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-180,7950,454,634,144,Jakub Moder,44,MID,Man City,Brighton,Brighton
150,146,86,Man City,0,False,2023-10-21T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-39,982,0,39,146,Jeremy Sarmiento Morante,45,MID,Man City,Brighton,Brighton
151,147,86,Man City,0,False,2023-10-21T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,75,0,0,147,Kjell Scherpen,40,GKP,Man City,Brighton,Brighton
152,148,86,Man City,2,False,2023-10-21T14:00:00Z,2,1,9,90,0,0,0,2,0,0,0,0,0,3,0,16,27.6,0.0,0.0,2.8,1,0.00,0.00,0.00,0.75,43,-22812,267375,2231,25043,148,Jason Steele,43,GKP,Man City,Brighton,Brighton
153,149,86,Man City,0,False,2023-10-21T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-48,1578,0,48,149,Deniz Undav,55,FWD,Man City,Brighton,Brighton
154,150,86,Man City,1,False,2023-10-21T14:00:00Z,2,1,9,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1244,173070,6818,8062,150,Jan Paul van Hecke,40,DEF,Man City,Brighton,Brighton
155,151,86,Man City,1,False,2023-10-21T14:00:00Z,2,1,9,45,0,0,0,0,0,0,0,0,0,0,0,2,2.6,1.8,0.0,0.4,0,0.00,0.01,0.01,0.35,44,17,82652,6191,6174,151,Joël Veltman,44,DEF,Man City,Brighton,Brighton
156,152,86,Man City,0,False,2023-10-21T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-244,37569,1516,1760,152,Bart Verbruggen,44,GKP,Man City,Brighton,Brighton
157,153,86,Man City,0,False,2023-10-21T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-339,22489,901,1240,153,Adam Webster,43,DEF,Man City,Brighton,Brighton
158,154,86,Man City,1,False,2023-10-21T14:00:00Z,2,1,9,15,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0,1,0.00,0.00,0.00,0.28,58,-4953,100117,4327,9280,154,Danny Welbeck,58,FWD,Man City,Brighton,Brighton
159,155,86,Man City,0,False,2023-10-21T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-3404,64484,0,3404,155,Andi Zeqiri,44,FWD,Man City,Brighton,Brighton
160,606,86,Man City,0,False,2023-10-21T14:00:00Z,2,1,9,90,0,0,0,2,0,0,0,1,0,0,0,7,10.2,1.4,0.0,1.2,1,0.00,0.01,0.01,0.75,43,-324,9982,422,746,606,Igor Julio dos Santos de Paulo,43,DEF,Man City,Brighton,Brighton
161,621,86,Man City,0,False,2023-10-21T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,27,2002,147,120,621,Jack Hinshelwood,45,MID,Man City,Brighton,Brighton
162,156,83,Brentford,0,False,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-281,11555,369,650,156,Enock Agyei,44,MID,Brentford,Burnley,Burnley
163,157,83,Brentford,1,False,2023-10-21T14:00:00Z,3,0,9,90,0,0,0,3,0,0,0,0,0,0,0,11,16.0,1.0,0.0,1.7,1,0.00,0.00,0.00,3.24,40,-5438,78714,3832,9270,157,Ameen Al-Dakhil,40,DEF,Brentford,Burnley,Burnley
164,158,83,Brentford,0,False,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-98,1661,0,98,158,Samuel Bastien,49,MID,Brentford,Burnley,Burnley
165,159,83,Brentford,0,False,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,52,-576,7563,40,616,159,Manuel Benson Hedilazio,52,MID,Brentford,Burnley,Burnley
166,160,83,Brentford,0,False,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-41099,211111,655,41754,160,Jordan Beyer,40,DEF,Brentford,Burnley,Burnley
167,161,83,Brentford,1,False,2023-10-21T14:00:00Z,3,0,9,24,0,0,0,1,0,0,0,0,0,0,0,3,1.8,2.8,0.0,0.5,0,0.00,0.01,0.01,0.45,48,-1079,18627,1190,2269,161,Josh Brownhill,48,MID,Brentford,Burnley,Burnley
168,162,83,Brentford,0,False,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,74,2060,192,118,162,Darko Churlinov,44,MID,Brentford,Burnley,Burnley
169,163,83,Brentford,0,False,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-33,2297,53,86,163,Jack Cork,48,MID,Brentford,Burnley,Burnley
170,164,83,Brentford,0,False,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-49,1190,0,49,164,Dara Costelloe,45,MID,Brentford,Burnley,Burnley
171,165,83,Brentford,1,False,2023-10-21T14:00:00Z,3,0,9,90,0,0,0,3,0,0,0,1,0,0,0,10,9.6,15.2,0.0,2.5,1,0.00,0.05,0.05,3.24,50,-667,8697,318,985,165,Josh Cullen,50,MID,Brentford,Burnley,Burnley
172,166,83,Brentford,0,False,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,480,22553,1470,990,166,CJ Egan-Riley,39,DEF,Brentford,Burnley,Burnley
173,167,83,Brentford,0,False,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-415,11985,376,791,167,Hjalmar Ekdal,39,DEF,Brentford,Burnley,Burnley
174,168,83,Brentford,2,False,2023-10-21T14:00:00Z,3,0,9,90,0,0,0,3,0,0,0,0,0,0,0,5,3.8,23.5,8.0,3.5,1,0.00,0.25,0.25,3.24,50,57099,146586,69983,12884,168,Lyle Foster,50,FWD,Brentford,Burnley,Burnley
175,169,83,Brentford,0,False,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,966,15894,1550,584,169,Denis Franchi,39,GKP,Brentford,Burnley,Burnley
176,170,83,Brentford,0,False,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-247,2411,34,281,170,Jóhann Berg Gudmundsson,48,MID,Brentford,Burnley,Burnley
177,171,83,Brentford,0,False,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-53,1274,0,53,171,Luke McNally,40,DEF,Brentford,Burnley,Burnley
178,172,83,Brentford,0,False,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-520,16551,108,628,172,Arijanet Muric,43,GKP,Brentford,Burnley,Burnley
179,173,83,Brentford,1,False,2023-10-21T14:00:00Z,3,0,9,90,0,0,0,3,0,0,0,0,0,0,0,18,34.6,1.3,0.0,3.6,1,0.00,0.01,0.01,3.24,44,-549,17612,208,757,173,Dara O'Shea,44,DEF,Brentford,Burnley,Burnley
180,174,83,Brentford,0,False,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-83,2647,184,267,174,Michael Obafemi,49,FWD,Brentford,Burnley,Burnley
181,175,83,Brentford,0,False,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-52,1133,0,52,175,Bailey Peacock-Farrell,40,GKP,Brentford,Burnley,Burnley
182,176,83,Brentford,-2,False,2023-10-21T14:00:00Z,3,0,9,77,0,0,0,3,0,0,0,0,1,0,0,4,4.8,2.2,0.0,0.7,1,0.00,0.01,0.01,3.49,44,-743,27784,2058,2801,176,Connor Roberts,44,DEF,Brentford,Burnley,Burnley
183,177,83,Brentford,0,False,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-638,16627,439,1077,177,Jay Rodriguez,53,FWD,Brentford,Burnley,Burnley
184,178,83,Brentford,1,False,2023-10-21T14:00:00Z,3,0,9,90,0,0,0,3,0,0,0,0,0,0,0,12,16.0,1.8,0.0,1.8,1,0.00,0.00,0.00,3.24,39,67249,367176,84034,16785,178,Charlie Taylor,39,DEF,Brentford,Burnley,Burnley
185,179,83,Brentford,0,False,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-43,1316,0,43,179,Bobby Thomas,40,DEF,Brentford,Burnley,Burnley
186,180,83,Brentford,0,False,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-33,997,0,33,180,Scott Twine,49,MID,Brentford,Burnley,Burnley
187,181,83,Brentford,0,False,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-319,19870,202,521,181,Lawrence Vigouroux,40,GKP,Brentford,Burnley,Burnley
188,182,83,Brentford,0,False,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-124,12413,240,364,182,Victor da Silva,44,DEF,Brentford,Burnley,Burnley
189,183,83,Brentford,0,False,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-116,4767,0,116,183,Wout Weghorst,55,FWD,Brentford,Burnley,Burnley
190,184,83,Brentford,0,False,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-288,3830,75,363,184,Anass Zaroury,48,MID,Brentford,Burnley,Burnley
