,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,id,name,cost,position,home_team,away_team,team_x
94,644,75,Everton,0,False,2023-10-07T14:00:00Z,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-8,627,37,45,644,Alex Scott,49,MID,Everton,Bournemouth,Bournemouth
95,90,78,Man Utd,1,False,2023-10-07T14:00:00Z,2,1,8,90,0,0,0,2,0,0,0,0,0,0,0,15,17.2,11.0,6.0,3.4,1,0.00,0.06,0.06,1.43,45,-610,26903,942,1552,90,Kristoffer Ajer,45,DEF,Man Utd,Brentford,Brentford
96,91,78,Man Utd,0,False,2023-10-07T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-695,20926,333,1028,91,Ellery Balcombe,40,GKP,Man Utd,Brentford,Brentford
97,92,78,Man Utd,0,False,2023-10-07T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-11163,96232,930,12093,92,Shandon Baptiste,43,MID,Man Utd,Brentford,Brentford
98,93,78,Man Utd,0,False,2023-10-07T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-898,11318,0,898,93,Mads Bech Sørensen,40,DEF,Man Utd,Brentford,Brentford
99,94,78,Man Utd,0,False,2023-10-07T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-3,145,0,3,94,Mads Bidstrup,45,MID,Man Utd,Brentford,Brentford
100,95,78,Man Utd,0,False,2023-10-07T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-53,1428,0,53,95,Sergi Canós Tenés,50,MID,Man Utd,Brentford,Brentford
101,96,78,Man Utd,0,False,2023-10-07T14:00:00Z,2,1,8,90,0,0,0,2,0,0,0,1,0,0,0,8,17.6,0.1,8.0,2.6,1,0.17,0.00,0.17,1.43,45,-3404,46760,1266,4670,96,Nathan Collins,45,DEF,Man Utd,Brentford,Brentford
102,97,78,Man Utd,0,False,2023-10-07T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-16,676,0,16,97,Matthew Cox,40,GKP,Man Utd,Brentford,Brentford
103,98,78,Man Utd,0,False,2023-10-07T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-372,4618,15,387,98,Mikkel Damsgaard,49,MID,Man Utd,Brentford,Brentford
104,99,78,Man Utd,0,False,2023-10-07T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-314,3380,11,325,99,Josh Dasilva,48,MID,Man Utd,Brentford,Brentford
105,100,78,Man Utd,0,False,2023-10-07T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-36,736,0,36,100,Halil Dervişoğlu,45,FWD,Man Utd,Brentford,Brentford
106,101,78,Man Utd,0,False,2023-10-07T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-39958,319162,5610,45568,101,Mark Flekken,45,GKP,Man Utd,Brentford,Brentford
107,102,78,Man Utd,0,False,2023-10-07T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-37,14430,771,808,102,Charlie Goode,39,DEF,Man Utd,Brentford,Brentford
108,103,78,Man Utd,0,False,2023-10-07T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-61423,184673,118,61541,103,Rico Henry,44,DEF,Man Utd,Brentford,Brentford
109,104,78,Man Utd,0,False,2023-10-07T14:00:00Z,2,1,8,90,0,0,0,2,0,0,0,1,0,0,0,0,0.0,0.8,2.0,0.0,1,0.04,0.00,0.04,1.43,45,-2540,35402,1064,3604,104,Aaron Hickey,45,DEF,Man Utd,Brentford,Brentford
110,105,78,Man Utd,2,False,2023-10-07T14:00:00Z,2,1,8,69,0,0,1,0,0,0,0,1,0,0,0,5,9.2,23.1,0.0,3.2,1,0.00,0.02,0.02,0.52,54,-200,6855,219,419,105,Vitaly Janelt,54,MID,Man Utd,Brentford,Brentford
111,106,78,Man Utd,10,False,2023-10-07T14:00:00Z,2,1,8,82,1,0,1,0,0,0,0,0,0,0,2,27,44.6,26.6,17.0,8.8,1,0.12,0.03,0.15,0.65,54,22366,146857,38722,16356,106,Mathias Jensen,54,MID,Man Utd,Brentford,Brentford
112,107,78,Man Utd,0,False,2023-10-07T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,29,2830,256,227,107,Keane Lewis-Potter,48,MID,Man Utd,Brentford,Brentford
113,108,78,Man Utd,2,False,2023-10-07T14:00:00Z,2,1,8,90,0,0,0,2,0,0,0,0,0,0,0,8,4.6,32.5,9.0,4.6,1,0.11,0.26,0.37,1.43,68,-564505,2236287,39336,603841,108,Bryan Mbeumo,68,MID,Man Utd,Brentford,Brentford
114,109,78,Man Utd,0,False,2023-10-07T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-42011,163114,98,42109,109,Ben Mee,48,DEF,Man Utd,Brentford,Brentford
115,110,78,Man Utd,1,False,2023-10-07T14:00:00Z,2,1,8,90,0,0,0,2,0,0,0,1,0,0,0,7,9.8,2.2,44.0,5.6,1,0.41,0.01,0.42,1.43,55,3168,18830,4586,1418,110,Christian Nørgaard,55,MID,Man Utd,Brentford,Brentford
116,111,78,Man Utd,1,False,2023-10-07T14:00:00Z,2,1,8,20,0,0,0,2,0,0,0,0,0,0,0,3,2.4,0.0,0.0,0.2,0,0.00,0.00,0.00,0.92,49,4,1306,84,80,111,Frank Onyeka,49,MID,Man Utd,Brentford,Brentford
117,112,78,Man Utd,1,False,2023-10-07T14:00:00Z,2,1,8,90,0,0,0,2,0,0,0,0,0,0,0,21,51.6,0.1,2.0,5.4,1,0.00,0.00,0.00,1.43,45,-20939,172976,2411,23350,112,Ethan Pinnock,45,DEF,Man Utd,Brentford,Brentford
118,114,78,Man Utd,1,False,2023-10-07T14:00:00Z,2,1,8,90,0,0,0,2,0,0,0,0,0,0,0,9,17.2,15.3,4.0,3.7,1,0.00,0.04,0.04,1.43,44,-146,6182,242,388,114,Mads Roerslev Rasmussen,44,DEF,Man Utd,Brentford,Brentford
119,115,78,Man Utd,0,False,2023-10-07T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-3382,9688,18,3400,115,Kevin Schade,54,MID,Man Utd,Brentford,Brentford
120,116,78,Man Utd,3,False,2023-10-07T14:00:00Z,2,1,8,90,0,0,0,2,0,0,0,0,0,6,0,20,40.2,0.0,0.0,4.0,1,0.00,0.01,0.01,1.43,39,23091,85440,30518,7427,116,Thomas Strakosha,39,GKP,Man Utd,Brentford,Brentford
121,117,78,Man Utd,0,False,2023-10-07T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,79,-110,6897,329,439,117,Ivan Toney,79,FWD,Man Utd,Brentford,Brentford
122,118,78,Man Utd,0,False,2023-10-07T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-60,1421,0,60,118,Ryan Trevitt,45,MID,Man Utd,Brentford,Brentford
123,119,78,Man Utd,5,False,2023-10-07T14:00:00Z,2,1,8,69,0,1,1,0,0,0,0,0,0,0,0,21,23.4,11.0,12.0,4.6,1,0.06,0.02,0.08,0.52,59,-185590,953135,21968,207558,119,Yoane Wissa,59,FWD,Man Utd,Brentford,Brentford
124,120,78,Man Utd,0,False,2023-10-07T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-516,69325,5109,5625,120,Yegor Yarmolyuk,44,MID,Man Utd,Brentford,Brentford
125,121,78,Man Utd,0,False,2023-10-07T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-205,7108,93,298,121,Mathias Jorgensen,44,DEF,Man Utd,Brentford,Brentford
126,258,78,Man Utd,0,False,2023-10-07T14:00:00Z,2,1,8,20,0,0,0,2,0,0,0,1,0,0,0,-2,1.0,0.2,7.0,0.8,0,0.04,0.00,0.04,0.92,49,-3582,67386,2184,5766,258,Neal Maupay,49,FWD,Man Utd,Brentford,Brentford
127,620,78,Man Utd,0,False,2023-10-07T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,125,2524,427,302,620,Michael Olakigbe,45,MID,Man Utd,Brentford,Brentford
128,122,72,Liverpool,7,True,2023-10-08T13:00:00Z,2,2,8,90,1,0,0,2,0,0,0,0,0,0,0,23,48.4,3.9,28.0,8.0,1,0.35,0.04,0.39,2.49,50,-2087,29190,1579,3666,122,Simon Adingra,50,MID,Brighton,Liverpool,Brighton
129,123,72,Liverpool,0,True,2023-10-08T13:00:00Z,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-582,7010,0,582,123,Steven Alzate,44,MID,Brighton,Liverpool,Brighton
130,124,72,Liverpool,0,True,2023-10-08T13:00:00Z,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-131,2240,0,131,124,Yasin Ayari,45,MID,Brighton,Liverpool,Brighton
131,125,72,Liverpool,0,True,2023-10-08T13:00:00Z,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-129,3472,106,235,125,Facundo Buonanotte,48,MID,Brighton,Liverpool,Brighton
132,127,72,Liverpool,0,True,2023-10-08T13:00:00Z,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-116,2271,0,116,127,Aaron Connolly,45,FWD,Brighton,Liverpool,Brighton
133,128,72,Liverpool,0,True,2023-10-08T13:00:00Z,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-492,10724,660,1152,128,Mahmoud Dahoud,48,MID,Brighton,Liverpool,Brighton
134,129,72,Liverpool,8,True,2023-10-08T13:00:00Z,2,2,8,90,1,0,0,2,0,0,0,0,0,0,1,27,52.6,15.1,41.0,10.9,1,0.79,0.06,0.85,2.49,50,-15319,344242,10822,26141,129,Lewis Dunk,50,DEF,Brighton,Liverpool,Brighton
135,130,72,Liverpool,0,True,2023-10-08T13:00:00Z,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,51,-6621,62946,153,6774,130,Julio Enciso,51,MID,Brighton,Liverpool,Brighton
136,131,72,Liverpool,0,True,2023-10-08T13:00:00Z,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,52,-2176609,3928673,21132,2197741,131,Pervis Estupiñán,51,DEF,Brighton,Liverpool,Brighton
137,132,72,Liverpool,1,True,2023-10-08T13:00:00Z,2,2,8,59,0,0,0,2,0,0,0,0,0,0,0,1,4.4,11.2,1.0,1.7,1,0.05,0.01,0.06,2.17,60,-71612,709129,33271,104883,132,Evan Ferguson,60,FWD,Brighton,Liverpool,Brighton
138,133,72,Liverpool,0,True,2023-10-08T13:00:00Z,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,4927,63094,14638,9711,133,Billy Gilmour,49,MID,Brighton,Liverpool,Brighton
139,134,72,Liverpool,2,True,2023-10-08T13:00:00Z,2,2,8,90,0,0,0,2,0,0,0,0,0,0,0,7,2.8,21.5,6.0,3.0,1,0.08,0.06,0.14,2.49,63,-27307,152918,2606,29913,134,Pascal Groß,63,MID,Brighton,Liverpool,Brighton
140,135,72,Liverpool,2,True,2023-10-08T13:00:00Z,2,2,8,88,0,0,0,2,0,0,0,0,0,0,0,0,4.0,23.8,17.0,4.5,1,0.57,0.10,0.67,2.40,53,-99020,974635,52670,151690,135,João Pedro Junqueira de Jesus,53,FWD,Brighton,Liverpool,Brighton
141,136,72,Liverpool,0,True,2023-10-08T13:00:00Z,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-59,1573,0,59,136,Michał Karbownik,40,DEF,Brighton,Liverpool,Brighton
142,137,72,Liverpool,0,True,2023-10-08T13:00:00Z,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-4,134,0,4,137,Kacper Kozłowski,45,MID,Brighton,Liverpool,Brighton
143,138,72,Liverpool,0,True,2023-10-08T13:00:00Z,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-810,4485,15,825,138,Adam Lallana,49,MID,Brighton,Liverpool,Brighton
144,139,72,Liverpool,0,True,2023-10-08T13:00:00Z,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,204225,947601,279556,75331,139,Tariq Lamptey,40,DEF,Brighton,Liverpool,Brighton
145,140,72,Liverpool,7,True,2023-10-08T13:00:00Z,2,2,8,90,0,1,0,2,0,0,0,0,0,0,2,33,41.2,17.1,12.0,7.0,1,0.17,0.38,0.55,2.49,64,-92465,616816,11049,103514,140,Solly March,64,MID,Brighton,Liverpool,Brighton
146,141,72,Liverpool,0,True,2023-10-08T13:00:00Z,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,3239,27022,4620,1381,141,Tom McGill,39,GKP,Brighton,Liverpool,Brighton
147,142,72,Liverpool,0,True,2023-10-08T13:00:00Z,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-1251,13720,36,1287,142,James Milner,48,MID,Brighton,Liverpool,Brighton
148,143,72,Liverpool,2,True,2023-10-08T13:00:00Z,2,2,8,90,0,0,0,2,0,0,0,0,0,0,0,4,4.6,4.5,10.0,1.9,1,0.20,0.02,0.22,2.49,66,-286974,4107571,132182,419156,143,Kaoru Mitoma,66,MID,Brighton,Liverpool,Brighton
149,144,72,Liverpool,0,True,2023-10-08T13:00:00Z,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-41,8025,631,672,144,Jakub Moder,44,MID,Brighton,Liverpool,Brighton
150,146,72,Liverpool,0,True,2023-10-08T13:00:00Z,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-32,1018,0,32,146,Jeremy Sarmiento Morante,45,MID,Brighton,Liverpool,Brighton
151,147,72,Liverpool,0,True,2023-10-08T13:00:00Z,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-3,75,0,3,147,Kjell Scherpen,40,GKP,Brighton,Liverpool,Brighton
152,148,72,Liverpool,0,True,2023-10-08T13:00:00Z,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-35959,287721,2734,38693,148,Jason Steele,44,GKP,Brighton,Liverpool,Brighton
153,149,72,Liverpool,0,True,2023-10-08T13:00:00Z,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-64,1625,0,64,149,Deniz Undav,55,FWD,Brighton,Liverpool,Brighton
154,150,72,Liverpool,1,True,2023-10-08T13:00:00Z,2,2,8,27,0,0,0,0,0,0,0,0,0,0,0,4,7.8,0.3,0.0,0.8,0,0.00,0.00,0.00,0.32,40,-7173,172701,5095,12268,150,Jan Paul van Hecke,40,DEF,Brighton,Liverpool,Brighton
155,151,72,Liverpool,1,True,2023-10-08T13:00:00Z,2,2,8,90,0,0,0,2,0,0,0,0,0,0,0,5,3.6,1.0,2.0,0.7,1,0.00,0.01,0.01,2.49,44,-3648,81770,5550,9198,151,Joël Veltman,44,DEF,Brighton,Liverpool,Brighton
156,152,72,Liverpool,1,True,2023-10-08T13:00:00Z,2,2,8,90,0,0,0,2,0,0,0,0,0,2,0,18,24.6,0.0,0.0,2.5,1,0.00,0.00,0.00,2.49,44,-2410,37239,419,2829,152,Bart Verbruggen,44,GKP,Brighton,Liverpool,Brighton
157,153,72,Liverpool,0,True,2023-10-08T13:00:00Z,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-922,22546,623,1545,153,Adam Webster,43,DEF,Brighton,Liverpool,Brighton
158,154,72,Liverpool,1,True,2023-10-08T13:00:00Z,2,2,8,30,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.0,2.0,0.3,0,0.00,0.00,0.00,0.32,58,-10400,103406,5392,15792,154,Danny Welbeck,58,FWD,Brighton,Liverpool,Brighton
159,155,72,Liverpool,0,True,2023-10-08T13:00:00Z,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-5039,67604,0,5039,155,Andi Zeqiri,44,FWD,Brighton,Liverpool,Brighton
160,606,72,Liverpool,1,True,2023-10-08T13:00:00Z,2,2,8,62,0,0,0,2,0,0,0,0,0,0,0,14,14.0,20.3,2.0,3.6,1,0.00,0.00,0.00,2.17,43,-201,10226,441,642,606,Igor Julio dos Santos de Paulo,43,DEF,Brighton,Liverpool,Brighton
161,621,72,Liverpool,0,True,2023-10-08T13:00:00Z,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,198,1962,398,200,621,Jack Hinshelwood,45,MID,Brighton,Liverpool,Brighton
162,156,73,Chelsea,0,True,2023-10-07T14:00:00Z,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-479,11769,343,822,156,Enock Agyei,44,MID,Burnley,Chelsea,Burnley
163,157,73,Chelsea,-1,True,2023-10-07T14:00:00Z,1,4,8,45,0,0,0,1,1,0,0,0,0,0,0,-1,0.6,0.0,0.0,0.1,1,0.00,0.00,0.00,0.32,40,5167,84160,14506,9339,157,Ameen Al-Dakhil,40,DEF,Burnley,Chelsea,Burnley
164,158,73,Chelsea,0,True,2023-10-07T14:00:00Z,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-127,1754,0,127,158,Samuel Bastien,49,MID,Burnley,Chelsea,Burnley
165,159,73,Chelsea,0,True,2023-10-07T14:00:00Z,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-1023,8123,35,1058,159,Manuel Benson Hedilazio,53,MID,Burnley,Chelsea,Burnley
166,160,73,Chelsea,0,True,2023-10-07T14:00:00Z,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-33294,252027,10542,43836,160,Jordan Beyer,40,DEF,Burnley,Chelsea,Burnley
167,161,73,Chelsea,2,True,2023-10-07T14:00:00Z,1,4,8,90,0,0,0,4,0,0,0,0,0,0,0,17,14.4,13.5,2.0,3.0,1,0.00,0.05,0.05,1.58,48,-1650,19502,1659,3309,161,Josh Brownhill,48,MID,Burnley,Chelsea,Burnley
168,162,73,Chelsea,0,True,2023-10-07T14:00:00Z,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-64,1931,70,134,162,Darko Churlinov,44,MID,Burnley,Chelsea,Burnley
169,163,73,Chelsea,0,True,2023-10-07T14:00:00Z,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-72,2285,54,126,163,Jack Cork,48,MID,Burnley,Chelsea,Burnley
170,164,73,Chelsea,0,True,2023-10-07T14:00:00Z,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-76,1235,0,76,164,Dara Costelloe,45,MID,Burnley,Chelsea,Burnley
171,165,73,Chelsea,1,True,2023-10-07T14:00:00Z,1,4,8,60,0,0,0,2,0,0,0,1,0,0,0,6,2.0,0.7,0.0,0.3,1,0.00,0.00,0.00,1.19,50,-844,9203,551,1395,165,Josh Cullen,50,MID,Burnley,Chelsea,Burnley
172,166,73,Chelsea,0,True,2023-10-07T14:00:00Z,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-68,21727,1360,1428,166,CJ Egan-Riley,39,DEF,Burnley,Chelsea,Burnley
173,167,73,Chelsea,0,True,2023-10-07T14:00:00Z,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-682,12374,361,1043,167,Hjalmar Ekdal,39,DEF,Burnley,Chelsea,Burnley
174,168,73,Chelsea,5,True,2023-10-07T14:00:00Z,1,4,8,90,0,1,0,4,0,0,0,0,0,0,0,14,22.6,13.0,4.0,4.0,1,0.13,0.09,0.22,1.58,50,23436,86161,34513,11077,168,Lyle Foster,50,FWD,Burnley,Chelsea,Burnley
175,169,73,Chelsea,0,True,2023-10-07T14:00:00Z,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,1687,15030,2619,932,169,Denis Franchi,39,GKP,Burnley,Chelsea,Burnley
176,170,73,Chelsea,0,True,2023-10-07T14:00:00Z,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-314,2640,31,345,170,Jóhann Berg Gudmundsson,49,MID,Burnley,Chelsea,Burnley
177,171,73,Chelsea,0,True,2023-10-07T14:00:00Z,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-67,1329,0,67,171,Luke McNally,40,DEF,Burnley,Chelsea,Burnley
178,172,73,Chelsea,0,True,2023-10-07T14:00:00Z,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-724,16925,87,811,172,Arijanet Muric,44,GKP,Burnley,Chelsea,Burnley
179,173,73,Chelsea,0,True,2023-10-07T14:00:00Z,1,4,8,45,0,0,0,3,0,0,0,0,0,0,0,4,3.8,0.3,0.0,0.4,0,0.00,0.00,0.00,1.26,44,-745,18008,204,949,173,Dara O'Shea,44,DEF,Burnley,Chelsea,Burnley
180,174,73,Chelsea,0,True,2023-10-07T14:00:00Z,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,122,2689,287,165,174,Michael Obafemi,49,FWD,Burnley,Chelsea,Burnley
181,175,73,Chelsea,0,True,2023-10-07T14:00:00Z,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-58,1184,0,58,175,Bailey Peacock-Farrell,40,GKP,Burnley,Chelsea,Burnley
182,176,73,Chelsea,0,True,2023-10-07T14:00:00Z,1,4,8,29,0,0,0,2,0,0,0,0,0,0,0,8,9.2,30.8,0.0,4.0,0,0.00,0.02,0.02,0.39,44,281,28226,2883,2602,176,Connor Roberts,44,DEF,Burnley,Chelsea,Burnley
183,177,73,Chelsea,0,True,2023-10-07T14:00:00Z,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-804,17006,575,1379,177,Jay Rodriguez,53,FWD,Burnley,Chelsea,Burnley
184,178,73,Chelsea,0,True,2023-10-07T14:00:00Z,1,4,8,90,0,0,0,4,0,0,0,0,0,0,0,9,9.2,11.8,3.0,2.4,1,0.06,0.01,0.07,1.58,39,161789,302601,201808,40019,178,Charlie Taylor,39,DEF,Burnley,Chelsea,Burnley
185,179,73,Chelsea,0,True,2023-10-07T14:00:00Z,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-69,1351,0,69,179,Bobby Thomas,40,DEF,Burnley,Chelsea,Burnley
186,180,73,Chelsea,0,True,2023-10-07T14:00:00Z,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-45,1030,0,45,180,Scott Twine,49,MID,Burnley,Chelsea,Burnley
187,181,73,Chelsea,0,True,2023-10-07T14:00:00Z,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-625,20053,151,776,181,Lawrence Vigouroux,40,GKP,Burnley,Chelsea,Burnley
188,182,73,Chelsea,1,True,2023-10-07T14:00:00Z,1,4,8,60,0,0,0,2,0,0,0,0,0,0,0,2,0.0,0.8,0.0,0.0,1,0.00,0.01,0.01,1.19,44,-352,12407,148,500,182,Victor da Silva,44,DEF,Burnley,Chelsea,Burnley
189,183,73,Chelsea,0,True,2023-10-07T14:00:00Z,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-158,4879,0,158,183,Wout Weghorst,55,FWD,Burnley,Chelsea,Burnley
