,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,id,name,cost,position,home_team,away_team,team_x
183,177,15,Luton,1,False,2023-10-03T18:30:00Z,1,2,7,10,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.6,6.0,0.6,0,0.03,0.00,0.03,0.19,53,237,17695,1580,1343,177,Jay Rodriguez,53,FWD,Newcastle,Burnley,Burnley
184,178,15,Luton,1,False,2023-10-03T18:30:00Z,1,2,7,90,0,0,0,1,0,0,0,1,0,0,0,10,21.8,3.8,2.0,2.8,1,0.00,0.07,0.07,1.31,39,51272,138069,62518,11246,178,Charlie Taylor,39,DEF,Newcastle,Burnley,Burnley
185,179,15,Luton,0,False,2023-10-03T18:30:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-66,1417,0,66,179,Bobby Thomas,40,DEF,Newcastle,Burnley,Burnley
186,180,15,Luton,0,False,2023-10-03T18:30:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-65,1074,0,65,180,Scott Twine,49,MID,Newcastle,Burnley,Burnley
187,181,15,Luton,0,False,2023-10-03T18:30:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-457,20643,202,659,181,Lawrence Vigouroux,40,GKP,Newcastle,Burnley,Burnley
188,182,15,Luton,0,False,2023-10-03T18:30:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-402,12644,179,581,182,Victor da Silva,44,DEF,Newcastle,Burnley,Burnley
189,183,15,Luton,0,False,2023-10-03T18:30:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-271,5034,0,271,183,Wout Weghorst,55,FWD,Newcastle,Burnley,Burnley
190,184,15,Luton,0,False,2023-10-03T18:30:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,275,4602,717,442,184,Anass Zaroury,49,MID,Newcastle,Burnley,Burnley
191,475,15,Luton,7,False,2023-10-03T18:30:00Z,1,2,7,90,0,1,0,1,0,0,0,0,0,0,2,25,29.4,16.4,4.0,5.0,1,0.00,0.05,0.05,1.31,48,-299,11078,405,704,475,Sander Berge,48,MID,Newcastle,Burnley,Burnley
192,594,15,Luton,2,False,2023-10-03T18:30:00Z,1,2,7,73,0,0,1,0,0,0,0,0,0,0,0,4,15.8,22.8,46.0,8.5,1,0.29,0.03,0.32,1.00,54,30154,49441,34182,4028,594,Zeki Amdouni,54,FWD,Newcastle,Burnley,Burnley
193,596,15,Luton,2,False,2023-10-03T18:30:00Z,1,2,7,90,0,0,0,1,0,0,0,0,0,1,0,12,12.6,0.0,0.0,1.3,1,0.00,0.00,0.00,1.31,45,4134,99886,7801,3667,596,James Trafford,45,GKP,Newcastle,Burnley,Burnley
194,600,15,Luton,0,False,2023-10-03T18:30:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-360,2988,42,402,600,Nathan Redmond,48,MID,Newcastle,Burnley,Burnley
195,605,15,Luton,3,False,2023-10-03T18:30:00Z,1,2,7,74,0,0,1,0,0,0,0,0,0,0,0,4,3.0,13.1,33.0,4.9,1,0.09,0.16,0.25,1.00,50,18660,29302,20444,1784,605,Luca Koleosho,50,MID,Newcastle,Burnley,Burnley
196,608,15,Luton,6,False,2023-10-03T18:30:00Z,1,2,7,15,1,0,0,1,0,0,0,0,0,0,0,24,33.0,0.3,7.0,4.0,0,0.03,0.00,0.03,0.30,49,24,1741,137,113,608,Jacob Bruun Larsen,49,MID,Newcastle,Burnley,Burnley
197,622,15,Luton,0,False,2023-10-03T18:30:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-283,3698,0,283,622,Owen Dodgson,40,DEF,Newcastle,Burnley,Burnley
198,126,64,Fulham,3,False,2023-10-02T19:00:00Z,0,2,7,90,0,0,1,0,0,0,0,0,0,0,0,12,14.6,3.7,0.0,1.8,1,0.00,0.01,0.01,1.08,48,-15997,163995,2658,18655,126,Moisés Caicedo Corozo,48,MID,Fulham,Chelsea,Chelsea
199,145,64,Fulham,7,False,2023-10-02T19:00:00Z,0,2,7,90,0,0,1,0,0,0,0,1,0,3,1,28,24.6,0.0,0.0,2.5,1,0.00,0.00,0.00,1.08,46,19228,637078,47351,28123,145,Robert Sánchez,46,GKP,Fulham,Chelsea,Chelsea
200,185,64,Fulham,0,False,2023-10-02T19:00:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-27,860,0,27,185,Ethan Ampadu,40,DEF,Fulham,Chelsea,Chelsea
201,187,64,Fulham,0,False,2023-10-02T19:00:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-1559,24542,0,1559,187,Kepa Arrizabalaga,50,GKP,Fulham,Chelsea,Chelsea
202,188,64,Fulham,0,False,2023-10-02T19:00:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,-36,1975,0,36,188,Pierre-Emerick Aubameyang,65,FWD,Fulham,Chelsea,Chelsea
203,189,64,Fulham,0,False,2023-10-02T19:00:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,128,0,0,189,César Azpilicueta,45,DEF,Fulham,Chelsea,Chelsea
204,190,64,Fulham,0,False,2023-10-02T19:00:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-11,316,0,11,190,Abdul Rahman Baba,40,DEF,Fulham,Chelsea,Chelsea
205,191,64,Fulham,0,False,2023-10-02T19:00:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-113,2695,38,151,191,Benoît Badiashile,44,DEF,Fulham,Chelsea,Chelsea
206,192,64,Fulham,0,False,2023-10-02T19:00:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-28,1905,92,120,192,Marcus Bettinelli,40,GKP,Fulham,Chelsea,Chelsea
207,193,64,Fulham,6,False,2023-10-02T19:00:00Z,0,2,7,64,1,0,1,0,0,0,0,0,0,0,0,25,36.4,2.9,25.0,6.4,1,0.49,0.02,0.51,0.32,49,7481,12066,8717,1236,193,Armando Broja,49,FWD,Fulham,Chelsea,Chelsea
208,194,64,Fulham,0,False,2023-10-02T19:00:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-390,6021,49,439,194,Trevoh Chalobah,43,DEF,Fulham,Chelsea,Chelsea
209,195,64,Fulham,0,False,2023-10-02T19:00:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,56,-1194649,1499214,7611,1202260,195,Ben Chilwell,55,DEF,Fulham,Chelsea,Chelsea
210,196,64,Fulham,0,False,2023-10-02T19:00:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-5772,105823,9523,15295,196,Carney Chukwuemeka,43,MID,Fulham,Chelsea,Chelsea
211,197,64,Fulham,12,False,2023-10-02T19:00:00Z,0,2,7,90,0,1,1,0,0,0,0,0,0,0,3,38,34.4,11.3,2.0,4.8,1,0.00,0.06,0.06,1.08,45,6171,401224,39963,33792,197,Levi Colwill,45,DEF,Fulham,Chelsea,Chelsea
212,198,64,Fulham,5,False,2023-10-02T19:00:00Z,0,2,7,90,0,0,1,0,0,0,0,1,0,0,0,24,17.4,2.2,0.0,2.0,1,0.00,0.00,0.00,1.08,48,1687,43579,4357,2670,198,Marc Cucurella Saseta,48,DEF,Fulham,Chelsea,Chelsea
213,199,64,Fulham,3,False,2023-10-02T19:00:00Z,0,2,7,90,0,0,1,0,0,0,0,0,0,0,0,14,21.2,14.9,20.0,5.6,1,0.38,0.13,0.51,1.08,49,-25493,345863,13642,39135,199,Enzo Fernández,49,MID,Fulham,Chelsea,Chelsea
214,200,64,Fulham,0,False,2023-10-02T19:00:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-13,366,0,13,200,David Datro Fofana,50,FWD,Fulham,Chelsea,Chelsea
215,201,64,Fulham,0,False,2023-10-02T19:00:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-89,2663,31,120,201,Wesley Fofana,44,DEF,Fulham,Chelsea,Chelsea
216,202,64,Fulham,3,False,2023-10-02T19:00:00Z,0,2,7,90,0,0,1,0,0,0,0,0,0,0,0,8,16.0,13.4,9.0,3.8,1,0.04,0.08,0.12,1.08,54,-2473,37795,1481,3954,202,Conor Gallagher,54,MID,Fulham,Chelsea,Chelsea
217,203,64,Fulham,0,False,2023-10-02T19:00:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-539415,1002613,23257,562672,203,Malo Gusto,42,DEF,Fulham,Chelsea,Chelsea
218,206,64,Fulham,0,False,2023-10-02T19:00:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-30037,338943,696,30733,206,Reece James,53,DEF,Fulham,Chelsea,Chelsea
219,207,64,Fulham,0,False,2023-10-02T19:00:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,68,-1406,31958,0,1406,207,Romelu Lukaku Bolingoli,68,FWD,Fulham,Chelsea,Chelsea
220,208,64,Fulham,1,False,2023-10-02T19:00:00Z,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-599,7054,167,766,208,Noni Madueke,53,MID,Fulham,Chelsea,Chelsea
221,210,64,Fulham,6,False,2023-10-02T19:00:00Z,0,2,7,45,1,0,0,0,0,0,0,0,0,0,0,25,32.2,0.1,29.0,6.1,1,0.59,0.00,0.59,0.03,63,-1584,79902,3676,5260,210,Mykhailo Mudryk,63,MID,Fulham,Chelsea,Chelsea
222,211,64,Fulham,0,False,2023-10-02T19:00:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,69,-530863,583469,1741,532604,211,Nicolas Jackson,69,FWD,Fulham,Chelsea,Chelsea
223,212,64,Fulham,0,False,2023-10-02T19:00:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,73,-1811,55493,269,2080,212,Christopher Nkunku,73,FWD,Fulham,Chelsea,Chelsea
224,213,64,Fulham,0,False,2023-10-02T19:00:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-6,418,0,6,213,Christian Pulisic,55,MID,Fulham,Chelsea,Chelsea
225,214,64,Fulham,0,False,2023-10-02T19:00:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-366,9728,231,597,214,Malang Sarr,44,DEF,Fulham,Chelsea,Chelsea
226,215,64,Fulham,0,False,2023-10-02T19:00:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-179,3767,0,179,215,Gabriel Słonina,40,GKP,Fulham,Chelsea,Chelsea
227,216,64,Fulham,0,False,2023-10-02T19:00:00Z,0,2,7,25,0,0,0,0,0,0,0,1,0,0,0,-3,0.0,0.8,6.0,0.6,0,0.00,0.03,0.03,0.77,71,-303270,1150729,39560,342830,216,Raheem Sterling,71,MID,Fulham,Chelsea,Chelsea
228,217,64,Fulham,8,False,2023-10-02T19:00:00Z,0,2,7,90,0,0,1,0,0,0,0,0,0,0,2,30,24.8,0.2,0.0,2.5,1,0.00,0.00,0.00,1.08,50,-12059,360667,11648,23707,217,Thiago Emiliano da Silva,50,DEF,Fulham,Chelsea,Chelsea
229,218,64,Fulham,0,False,2023-10-02T19:00:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-313,8358,0,313,218,Hakim Ziyech,54,MID,Fulham,Chelsea,Chelsea
230,362,64,Fulham,5,False,2023-10-02T19:00:00Z,0,2,7,77,0,1,1,0,0,0,0,1,0,0,0,17,5.0,22.4,9.0,3.6,1,0.05,0.41,0.46,1.04,49,3430,25621,6941,3511,362,Cole Palmer,49,MID,Fulham,Chelsea,Chelsea
231,589,64,Fulham,0,False,2023-10-02T19:00:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-15,356,0,15,589,Ângelo Gabriel Borges Damaceno,50,MID,Fulham,Chelsea,Chelsea
232,609,64,Fulham,1,False,2023-10-02T19:00:00Z,0,2,7,45,0,0,0,0,0,0,0,0,0,0,0,2,3.0,14.8,6.0,2.4,0,0.14,0.08,0.22,1.06,52,-104,5575,328,432,609,Ian Maatsen,52,MID,Fulham,Chelsea,Chelsea
233,611,64,Fulham,6,False,2023-10-02T19:00:00Z,0,2,7,90,0,0,1,0,0,0,0,0,0,0,0,25,13.0,0.1,4.0,1.7,1,0.08,0.00,0.08,1.08,51,-36921,674154,34032,70953,611,Axel Disasi,51,DEF,Fulham,Chelsea,Chelsea
234,613,64,Fulham,1,False,2023-10-02T19:00:00Z,0,2,7,12,0,0,0,0,0,0,0,0,0,0,0,3,0.6,2.2,0.0,0.3,0,0.00,0.00,0.00,0.05,44,3545,26919,6867,3322,613,Lesley Ugochukwu,44,MID,Fulham,Chelsea,Chelsea
235,623,64,Fulham,0,False,2023-10-02T19:00:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-859,9107,0,859,623,Mason Burstow,45,FWD,Fulham,Chelsea,Chelsea
236,659,64,Fulham,0,False,2023-10-02T19:00:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,4,2455,105,101,659,Lucas Bergström,40,GKP,Fulham,Chelsea,Chelsea
237,7,65,Man Utd,0,False,2023-09-30T14:00:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-449,15142,314,763,7,Rob Holding,44,DEF,Man Utd,Crystal Palace,Crystal Palace
238,219,65,Man Utd,0,False,2023-09-30T14:00:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-3135,14629,55,3190,219,Naouirou Ahamada,44,MID,Man Utd,Crystal Palace,Crystal Palace
239,220,65,Man Utd,15,False,2023-09-30T14:00:00Z,0,1,7,90,1,0,1,0,0,0,0,0,0,0,3,40,60.8,14.1,29.0,10.4,1,0.45,0.05,0.50,1.69,47,76239,922779,119420,43181,220,Joachim Andersen,48,DEF,Man Utd,Crystal Palace,Crystal Palace
240,221,65,Man Utd,3,False,2023-09-30T14:00:00Z,0,1,7,90,0,0,1,0,0,0,0,0,0,0,0,13,19.0,11.8,2.0,3.3,1,0.00,0.01,0.01,1.69,55,-2822,35677,1718,4540,221,Jordan Ayew,55,MID,Man Utd,Crystal Palace,Crystal Palace
241,222,65,Man Utd,0,False,2023-09-30T14:00:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-389,10257,276,665,222,Nathaniel Clyne,44,DEF,Man Utd,Crystal Palace,Crystal Palace
242,223,65,Man Utd,3,False,2023-09-30T14:00:00Z,0,1,7,90,0,0,1,0,0,0,0,0,0,0,0,9,20.2,0.9,0.0,2.1,1,0.00,0.01,0.01,1.69,50,-122,8987,919,1041,223,Cheick Doucouré,50,MID,Man Utd,Crystal Palace,Crystal Palace
243,224,65,Man Utd,0,False,2023-09-30T14:00:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-9,3119,235,244,224,Malcolm Ebiowei,45,MID,Man Utd,Crystal Palace,Crystal Palace
244,225,65,Man Utd,0,False,2023-09-30T14:00:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,56,-173008,437064,54829,227837,225,Odsonne Edouard,55,FWD,Man Utd,Crystal Palace,Crystal Palace
245,226,65,Man Utd,6,False,2023-09-30T14:00:00Z,0,1,7,87,0,1,1,0,0,0,0,0,0,0,0,23,12.4,29.7,1.0,4.3,1,0.04,0.28,0.32,1.46,62,-135917,750290,14229,150146,226,Eberechi Eze,62,MID,Man Utd,Crystal Palace,Crystal Palace
246,227,65,Man Utd,0,False,2023-09-30T14:00:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-4521,35616,0,4521,227,Vicente Guaita,44,GKP,Man Utd,Crystal Palace,Crystal Palace
247,228,65,Man Utd,7,False,2023-09-30T14:00:00Z,0,1,7,90,0,0,1,0,0,0,0,0,0,0,1,24,29.8,0.0,4.0,3.4,1,0.11,0.00,0.11,1.69,45,2820,145250,8138,5318,228,Marc Guéhi,45,DEF,Man Utd,Crystal Palace,Crystal Palace
248,229,65,Man Utd,2,False,2023-09-30T14:00:00Z,0,1,7,90,0,0,1,0,0,0,0,1,0,0,0,6,10.8,1.4,7.0,1.9,1,0.10,0.01,0.11,1.69,49,45,695,99,54,229,Will Hughes,49,MID,Man Utd,Crystal Palace,Crystal Palace
249,230,65,Man Utd,9,False,2023-09-30T14:00:00Z,0,1,7,90,0,0,1,0,0,0,0,0,0,3,2,26,22.0,0.0,0.0,2.2,1,0.00,0.00,0.00,1.69,45,-6796,176903,8858,15654,230,Sam Johnstone,45,GKP,Man Utd,Crystal Palace,Crystal Palace
250,231,65,Man Utd,0,False,2023-09-30T14:00:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-3969,13626,46,4015,231,Jefferson Lerma Solís,48,MID,Man Utd,Crystal Palace,Crystal Palace
251,232,65,Man Utd,2,False,2023-09-30T14:00:00Z,0,1,7,90,0,0,1,0,0,0,0,0,0,0,0,-2,9.0,23.3,0.0,3.2,1,0.00,0.17,0.17,1.69,49,9732,54696,16924,7192,232,Jean-Philippe Mateta,49,FWD,Man Utd,Crystal Palace,Crystal Palace
252,233,65,Man Utd,0,False,2023-09-30T14:00:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-228,12292,203,431,233,Remi Matthews,40,GKP,Man Utd,Crystal Palace,Crystal Palace
253,234,65,Man Utd,6,False,2023-09-30T14:00:00Z,0,1,7,90,0,0,1,0,0,0,0,0,0,0,0,20,27.2,0.8,0.0,2.8,1,0.00,0.00,0.00,1.69,45,513,115587,10092,9579,234,Tyrick Mitchell,45,DEF,Man Utd,Crystal Palace,Crystal Palace
254,235,65,Man Utd,0,False,2023-09-30T14:00:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-444,6577,0,444,235,Jake O'Brien,40,DEF,Man Utd,Crystal Palace,Crystal Palace
255,236,65,Man Utd,0,False,2023-09-30T14:00:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,58,-357,5689,106,463,236,Michael Olise,58,MID,Man Utd,Crystal Palace,Crystal Palace
256,237,65,Man Utd,0,False,2023-09-30T14:00:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-77,1392,0,77,237,Luke Plange,45,FWD,Man Utd,Crystal Palace,Crystal Palace
257,238,65,Man Utd,1,False,2023-09-30T14:00:00Z,0,1,7,2,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.1,0,0.00,0.00,0.00,0.23,39,1447,46279,4697,3250,238,Chris Richards,39,DEF,Man Utd,Crystal Palace,Crystal Palace
258,239,65,Man Utd,1,False,2023-09-30T14:00:00Z,0,1,7,12,0,0,0,0,0,0,0,0,0,0,0,2,1.4,0.0,2.0,0.3,0,0.00,0.00,0.00,0.39,44,-317,5478,359,676,239,Jairo Riedewald,44,MID,Man Utd,Crystal Palace,Crystal Palace
259,240,65,Man Utd,3,False,2023-09-30T14:00:00Z,0,1,7,77,0,0,1,0,0,0,0,0,0,0,0,1,5.4,1.3,11.0,1.8,1,0.11,0.00,0.11,1.30,49,-589,13563,822,1411,240,Jeffrey Schlupp,49,MID,Man Utd,Crystal Palace,Crystal Palace
260,241,65,Man Utd,0,False,2023-09-30T14:00:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-7368,64173,87,7455,241,James Tomkins,40,DEF,Man Utd,Crystal Palace,Crystal Palace
261,242,65,Man Utd,5,False,2023-09-30T14:00:00Z,0,1,7,90,0,0,1,0,0,0,0,1,0,0,0,18,21.8,0.1,0.0,2.2,1,0.00,0.00,0.00,1.69,45,-728,28730,1122,1850,242,Joel Ward,45,DEF,Man Utd,Crystal Palace,Crystal Palace
262,243,65,Man Utd,0,False,2023-09-30T14:00:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-2520,119796,932,3452,243,Joe Whitworth,40,GKP,Man Utd,Crystal Palace,Crystal Palace
263,385,65,Man Utd,0,False,2023-09-30T14:00:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-3656,35108,466,4122,385,Dean Henderson,45,GKP,Man Utd,Crystal Palace,Crystal Palace
264,615,65,Man Utd,0,False,2023-09-30T14:00:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-27,514,33,60,615,Matheus França de Oliveira,49,MID,Man Utd,Crystal Palace,Crystal Palace
265,657,65,Man Utd,0,False,2023-09-30T14:00:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,134,1541,276,142,657,Jesurun Rak-Sakyi,45,MID,Man Utd,Crystal Palace,Crystal Palace
266,658,65,Man Utd,0,False,2023-09-30T14:00:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-563,5939,0,563,658,John-Kymani Gordon,45,FWD,Man Utd,Crystal Palace,Crystal Palace
267,244,63,Luton,0,True,2023-09-30T14:00:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-1583,17914,521,2104,244,André Tavares Gomes,44,MID,Everton,Luton,Everton
268,245,63,Luton,1,True,2023-09-30T14:00:00Z,1,2,7,90,0,0,0,2,0,0,0,0,0,0,0,12,15.0,0.8,2.0,1.8,1,0.00,0.00,0.00,0.89,40,16297,53603,20490,4193,245,Jarrad Branthwaite,40,DEF,Everton,Luton,Everton
269,246,63,Luton,6,True,2023-09-30T14:00:00Z,1,2,7,90,1,0,0,2,0,0,0,0,0,0,0,17,32.4,5.8,70.0,10.8,1,1.39,0.01,1.40,0.89,58,71978,106611,79009,7031,246,Dominic Calvert-Lewin,58,FWD,Everton,Luton,Everton
270,247,63,Luton,0,True,2023-09-30T14:00:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-219,2924,43,262,247,Seamus Coleman,44,DEF,Everton,Luton,Everton
271,248,63,Luton,0,True,2023-09-30T14:00:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-145,1921,23,168,248,Dele Alli,48,MID,Everton,Luton,Everton
272,249,63,Luton,4,True,2023-09-30T14:00:00Z,1,2,7,59,0,1,0,2,0,0,0,0,0,0,0,19,13.4,41.3,39.0,9.4,1,0.37,0.20,0.57,0.89,55,62378,94777,71739,9361,249,Abdoulaye Doucouré,55,MID,Everton,Luton,Everton
273,250,63,Luton,2,True,2023-09-30T14:00:00Z,1,2,7,90,0,0,0,2,0,0,0,0,0,0,0,8,5.2,40.9,24.0,7.0,1,0.75,0.88,1.63,0.89,49,4682,9422,5579,897,250,James Garner,49,MID,Everton,Luton,Everton
274,251,63,Luton,0,True,2023-09-30T14:00:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-154,1709,0,154,251,Jean-Philippe Gbamin,44,MID,Everton,Luton,Everton
275,252,63,Luton,0,True,2023-09-30T14:00:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-257,14165,509,766,252,Ben Godfrey,44,DEF,Everton,Luton,Everton
276,253,63,Luton,0,True,2023-09-30T14:00:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-1520,10740,0,1520,253,Demarai Gray,53,MID,Everton,Luton,Everton
277,254,63,Luton,1,True,2023-09-30T14:00:00Z,1,2,7,45,0,0,0,2,0,0,0,0,0,0,0,13,6.6,3.1,5.0,1.5,1,0.09,0.02,0.11,0.80,49,93,4448,395,302,254,Idrissa Gueye,49,MID,Everton,Luton,Everton
