,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,id,name,cost,position,home_team,away_team,team_x
182,177,34,Spurs,0,True,2023-09-02T14:00:00Z,2.0,5.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-1779,18363,636,2415,177,Jay Rodriguez,54,FWD,Burnley,Aston Villa,Burnley
183,178,34,Spurs,0,True,2023-09-02T14:00:00Z,2.0,5.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-5793,72868,1316,7109,178,Charlie Taylor,40,DEF,Burnley,Aston Villa,Burnley
184,179,34,Spurs,0,True,2023-09-02T14:00:00Z,2.0,5.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-127,1673,0,127,179,Bobby Thomas,40,DEF,Burnley,Aston Villa,Burnley
185,180,34,Spurs,0,True,2023-09-02T14:00:00Z,2.0,5.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-442,1471,0,442,180,Scott Twine,49,MID,Burnley,Aston Villa,Burnley
186,181,34,Spurs,0,True,2023-09-02T14:00:00Z,2.0,5.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-822,21656,363,1185,181,Lawrence Vigouroux,40,GKP,Burnley,Aston Villa,Burnley
187,182,34,Spurs,0,True,2023-09-02T14:00:00Z,2.0,5.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1802,15516,171,1973,182,Victor da Silva,45,DEF,Burnley,Aston Villa,Burnley
188,183,34,Spurs,0,True,2023-09-02T14:00:00Z,2.0,5.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-1296,6514,0,1296,183,Wout Weghorst,55,FWD,Burnley,Aston Villa,Burnley
189,184,34,Spurs,0,True,2023-09-02T14:00:00Z,2.0,5.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-1165,4615,55,1220,184,Anass Zaroury,49,MID,Burnley,Aston Villa,Burnley
190,475,34,Spurs,1,True,2023-09-02T14:00:00Z,2.0,5.0,4,45,0,0,0,2,0,0,0,0,0,0,0,8,12.2,12.3,0.0,2.5,1,0.00,0.01,0.01,1.06,49,-1592,13132,248,1840,475,Sander Berge,49,MID,Burnley,Aston Villa,Burnley
191,594,34,Spurs,1,True,2023-09-02T14:00:00Z,2.0,5.0,4,59,0,0,0,3,0,0,0,0,0,0,0,7,14.0,15.8,5.0,3.5,1,0.03,0.18,0.21,1.35,55,-784,12509,1086,1870,594,Zeki Amdouni,55,FWD,Burnley,Aston Villa,Burnley
192,596,34,Spurs,1,True,2023-09-02T14:00:00Z,2.0,5.0,4,90,0,0,0,5,0,0,0,0,0,5,0,21,38.2,0.0,0.0,3.8,1,0.00,0.00,0.00,2.27,45,-3015,95514,2144,5159,596,James Trafford,45,GKP,Burnley,Aston Villa,Burnley
193,600,34,Spurs,1,True,2023-09-02T14:00:00Z,2.0,5.0,4,30,0,0,0,2,0,0,0,0,0,0,0,5,5.2,14.4,4.0,2.4,0,0.00,0.25,0.25,0.92,49,-512,3717,66,578,600,Nathan Redmond,49,MID,Burnley,Aston Villa,Burnley
194,605,34,Spurs,5,True,2023-09-02T14:00:00Z,2.0,5.0,4,67,0,1,0,5,0,0,0,0,0,0,0,12,13.0,11.1,14.0,3.8,1,0.08,0.31,0.39,2.14,50,-76,3570,270,346,605,Luca Koleosho,50,MID,Burnley,Aston Villa,Burnley
195,608,34,Spurs,1,True,2023-09-02T14:00:00Z,2.0,5.0,4,22,0,0,0,0,0,0,0,0,0,0,0,3,6.2,21.3,14.0,4.2,0,0.06,0.05,0.11,0.13,49,-129,1775,54,183,608,Jacob Bruun Larsen,49,MID,Burnley,Aston Villa,Burnley
196,622,34,Spurs,0,True,2023-09-02T14:00:00Z,2.0,5.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-242,5114,94,336,622,Owen Dodgson,40,DEF,Burnley,Aston Villa,Burnley
197,126,26,Luton,3,True,2023-08-25T19:00:00Z,3.0,0.0,3,90,0,0,1,0,0,0,0,0,0,0,0,15,17.6,4.4,2.0,2.4,1,0.00,0.03,0.03,0.43,50,-30708,274953,16445,47153,126,Moisés Caicedo Corozo,49,MID,Chelsea,Luton,Chelsea
198,145,26,Luton,6,True,2023-08-25T19:00:00Z,3.0,0.0,3,90,0,0,1,0,0,0,0,0,0,1,0,25,12.6,0.0,0.0,1.3,1,0.00,0.00,0.00,0.43,45,80409,454370,119120,38711,145,Robert Sánchez,45,GKP,Chelsea,Luton,Chelsea
199,185,26,Luton,0,True,2023-08-25T19:00:00Z,3.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-153,1114,0,153,185,Ethan Ampadu,40,DEF,Chelsea,Luton,Chelsea
200,187,26,Luton,0,True,2023-08-25T19:00:00Z,3.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-18912,41488,0,18912,187,Kepa Arrizabalaga,50,GKP,Chelsea,Luton,Chelsea
201,188,26,Luton,0,True,2023-08-25T19:00:00Z,3.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,-378,2477,0,378,188,Pierre-Emerick Aubameyang,65,FWD,Chelsea,Luton,Chelsea
202,189,26,Luton,0,True,2023-08-25T19:00:00Z,3.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-21,143,0,21,189,César Azpilicueta,45,DEF,Chelsea,Luton,Chelsea
203,190,26,Luton,0,True,2023-08-25T19:00:00Z,3.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-50,381,0,50,190,Abdul Rahman Baba,40,DEF,Chelsea,Luton,Chelsea
204,191,26,Luton,0,True,2023-08-25T19:00:00Z,3.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-675,3478,90,765,191,Benoît Badiashile,44,DEF,Chelsea,Luton,Chelsea
205,192,26,Luton,0,True,2023-08-25T19:00:00Z,3.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-150,2014,82,232,192,Marcus Bettinelli,40,GKP,Chelsea,Luton,Chelsea
206,354,30,Sheffield Utd,7,False,2023-08-27T13:00:00Z,1.0,2.0,3,90,0,1,0,1,0,0,0,0,0,0,2,33,31.8,73.9,33.0,13.9,1,0.29,0.47,0.76,0.73,74,-51505,388414,16674,68179,354,Jack Grealish,74,MID,Sheffield Utd,Man City,Man City
207,355,30,Sheffield Utd,4,False,2023-08-27T13:00:00Z,1.0,2.0,3,90,1,0,0,1,0,0,1,0,0,0,0,14,34.2,12.9,97.0,14.4,1,1.93,0.01,1.94,0.73,140,64397,8571562,91189,26792,355,Erling Haaland,141,FWD,Sheffield Utd,Man City,Man City
208,356,30,Sheffield Utd,2,False,2023-08-27T13:00:00Z,1.0,2.0,3,85,0,0,0,1,0,0,0,0,0,0,0,19,14.6,29.9,14.0,5.9,1,0.05,0.21,0.26,0.32,50,-6917,97267,9635,16552,356,Mateo Kovačić,50,MID,Sheffield Utd,Man City,Man City
209,357,30,Sheffield Utd,0,False,2023-08-27T13:00:00Z,1.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-8763,28517,1108,9871,357,Aymeric Laporte,49,DEF,Sheffield Utd,Man City,Man City
210,361,30,Sheffield Utd,0,False,2023-08-27T13:00:00Z,1.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-5761,58823,816,6577,361,Stefan Ortega Moreno,39,GKP,Sheffield Utd,Man City,Man City
211,363,30,Sheffield Utd,0,False,2023-08-27T13:00:00Z,1.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-343,2284,122,465,363,Máximo Perrone,44,MID,Sheffield Utd,Man City,Man City
212,364,30,Sheffield Utd,0,False,2023-08-27T13:00:00Z,1.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-434,3992,141,575,364,Kalvin Phillips,49,MID,Sheffield Utd,Man City,Man City
213,365,30,Sheffield Utd,10,False,2023-08-27T13:00:00Z,1.0,2.0,3,90,1,0,0,1,0,0,0,0,0,0,3,39,51.8,19.3,37.0,10.8,1,0.27,0.09,0.36,0.73,56,114816,984866,204457,89641,365,Rodrigo Hernandez,57,MID,Sheffield Utd,Man City,Man City
214,366,30,Sheffield Utd,0,False,2023-08-27T13:00:00Z,1.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-8414,75219,1572,9986,366,Sergio Gómez,39,DEF,Sheffield Utd,Man City,Man City
215,367,30,Sheffield Utd,0,False,2023-08-27T13:00:00Z,1.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-851,13112,185,1036,367,Zack Steffen,40,GKP,Sheffield Utd,Man City,Man City
216,368,30,Sheffield Utd,0,False,2023-08-27T13:00:00Z,1.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-805451,715882,1349,806800,368,John Stones,53,DEF,Sheffield Utd,Man City,Man City
217,369,30,Sheffield Utd,2,False,2023-08-27T13:00:00Z,1.0,2.0,3,90,0,0,0,1,0,0,0,0,0,0,0,20,17.2,46.3,11.0,7.5,1,0.04,0.43,0.47,0.73,51,282609,816739,315193,32584,369,Kyle Walker,52,DEF,Sheffield Utd,Man City,Man City
218,566,27,Everton,0,False,2023-08-26T14:00:00Z,0.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-8581,15133,343,8924,566,Matheus Luiz Nunes,50,MID,Everton,Wolves,Man City
219,616,30,Sheffield Utd,2,False,2023-08-27T13:00:00Z,1.0,2.0,3,90,0,0,0,1,0,0,0,0,0,0,0,14,15.4,29.8,0.0,4.5,1,0.00,0.04,0.04,0.73,50,163007,505315,191775,28768,616,Joško Gvardiol,51,DEF,Sheffield Utd,Man City,Man City
220,209,28,Nott'm Forest,0,True,2023-08-26T14:00:00Z,3.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,69,-109781,190697,2460,112241,209,Mason Mount,68,MID,Man Utd,Nott'm Forest,Man Utd
221,370,28,Nott'm Forest,0,True,2023-08-26T14:00:00Z,3.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-114,734,0,114,370,Alex Telles,45,DEF,Man Utd,Nott'm Forest,Man Utd
222,371,28,Nott'm Forest,0,True,2023-08-26T14:00:00Z,3.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-578,3190,51,629,371,Amad Diallo,44,MID,Man Utd,Nott'm Forest,Man Utd
223,372,28,Nott'm Forest,2,True,2023-08-26T14:00:00Z,3.0,2.0,3,84,0,0,0,2,0,0,0,0,0,0,0,15,12.8,48.3,27.0,8.8,1,0.19,0.52,0.71,1.22,69,-16163,105491,5049,21212,372,Antony Matheus dos Santos,69,MID,Man Utd,Nott'm Forest,Man Utd
224,373,28,Nott'm Forest,12,True,2023-08-26T14:00:00Z,3.0,2.0,3,90,1,1,0,2,0,0,0,1,0,0,3,35,65.6,48.8,49.0,16.3,1,1.21,0.54,1.75,1.24,85,-292843,2084571,59506,352349,373,Bruno Borges Fernandes,85,MID,Man Utd,Nott'm Forest,Man Utd
225,374,28,Nott'm Forest,0,True,2023-08-26T14:00:00Z,3.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1662,15382,500,2162,374,Brandon Williams,40,DEF,Man Utd,Nott'm Forest,Man Utd
226,375,28,Nott'm Forest,0,True,2023-08-26T14:00:00Z,3.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1433,18683,749,2182,375,Eric Bailly,40,DEF,Man Utd,Nott'm Forest,Man Utd
227,376,28,Nott'm Forest,7,True,2023-08-26T14:00:00Z,3.0,2.0,3,90,1,0,0,2,0,0,0,0,0,0,0,24,60.0,8.8,50.0,11.9,1,1.09,0.06,1.15,1.24,55,-51845,385502,12017,63862,376,Carlos Henrique Casimiro,54,MID,Man Utd,Nott'm Forest,Man Utd
228,377,28,Nott'm Forest,1,True,2023-08-26T14:00:00Z,3.0,2.0,3,90,0,0,0,2,0,0,0,0,0,0,0,15,15.2,7.0,0.0,2.2,1,0.00,0.05,0.05,1.24,49,-22431,127889,6300,28731,377,Diogo Dalot Teixeira,49,DEF,Man Utd,Nott'm Forest,Man Utd
229,379,28,Nott'm Forest,9,True,2023-08-26T14:00:00Z,3.0,2.0,3,90,1,0,0,2,0,0,0,0,0,0,2,32,43.8,27.9,35.0,10.7,1,0.28,0.14,0.42,1.24,59,-6036,41387,1671,7707,379,Christian Eriksen,59,MID,Man Utd,Nott'm Forest,Man Utd
230,380,28,Nott'm Forest,0,True,2023-08-26T14:00:00Z,3.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1740,28375,1562,3302,380,Álvaro Fernández Carreras,40,DEF,Man Utd,Nott'm Forest,Man Utd
231,381,28,Nott'm Forest,0,True,2023-08-26T14:00:00Z,3.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-2575,6223,0,2575,381,Frederico Rodrigues de Paula Santos,50,MID,Man Utd,Nott'm Forest,Man Utd
232,382,28,Nott'm Forest,0,True,2023-08-26T14:00:00Z,3.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-33447,204157,12144,45591,382,Alejandro Garnacho,49,MID,Man Utd,Nott'm Forest,Man Utd
233,383,28,Nott'm Forest,0,True,2023-08-26T14:00:00Z,3.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,61,5588,952,891,383,Hannibal Mejbri,44,MID,Man Utd,Nott'm Forest,Man Utd
234,384,28,Nott'm Forest,0,True,2023-08-26T14:00:00Z,3.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1001,11065,75,1076,384,Tom Heaton,40,GKP,Man Utd,Nott'm Forest,Man Utd
235,386,28,Nott'm Forest,1,True,2023-08-26T14:00:00Z,3.0,2.0,3,45,0,0,0,0,0,0,0,0,0,0,0,6,15.0,20.7,2.0,3.8,0,0.00,0.02,0.02,0.26,45,-1902,15398,310,2212,386,Victor Lindelöf,45,DEF,Man Utd,Nott'm Forest,Man Utd
236,387,28,Nott'm Forest,0,True,2023-08-26T14:00:00Z,3.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-8283,36738,847,9130,387,Harry Maguire,43,DEF,Man Utd,Nott'm Forest,Man Utd
237,388,28,Nott'm Forest,0,True,2023-08-26T14:00:00Z,3.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-390,1952,48,438,388,Kobbie Mainoo,44,MID,Man Utd,Nott'm Forest,Man Utd
238,389,28,Nott'm Forest,0,True,2023-08-26T14:00:00Z,3.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-687,3582,72,759,389,Tyrell Malacia,44,DEF,Man Utd,Nott'm Forest,Man Utd
239,390,28,Nott'm Forest,1,True,2023-08-26T14:00:00Z,3.0,2.0,3,59,0,0,0,2,0,0,0,0,0,0,0,3,1.4,14.5,11.0,2.7,1,0.04,0.02,0.06,1.00,65,145,25571,3185,3040,390,Anthony Martial,65,FWD,Man Utd,Nott'm Forest,Man Utd
240,391,28,Nott'm Forest,1,True,2023-08-26T14:00:00Z,3.0,2.0,3,90,0,0,0,2,0,0,0,0,0,0,0,18,17.4,16.0,2.0,3.5,1,0.00,0.04,0.04,1.24,49,-86811,536182,10127,96938,391,Lisandro Martínez,49,DEF,Man Utd,Nott'm Forest,Man Utd
241,392,28,Nott'm Forest,1,True,2023-08-26T14:00:00Z,3.0,2.0,3,5,0,0,0,0,0,0,0,0,0,0,0,3,3.4,10.2,0.0,1.4,0,0.00,0.00,0.00,0.02,49,-940,6645,162,1102,392,Scott McTominay,49,MID,Man Utd,Nott'm Forest,Man Utd
242,394,28,Nott'm Forest,0,True,2023-08-26T14:00:00Z,3.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1041,12839,1134,2175,394,Facundo Pellistri Rebollo,44,MID,Man Utd,Nott'm Forest,Man Utd
243,395,28,Nott'm Forest,0,True,2023-08-26T14:00:00Z,3.0,2.0,3,45,0,0,0,2,0,0,0,0,0,0,0,10,6.2,4.7,0.0,1.1,1,0.00,0.03,0.03,0.97,51,153927,657743,194149,40222,395,Raphaël Varane,50,DEF,Man Utd,Nott'm Forest,Man Utd
244,396,28,Nott'm Forest,7,True,2023-08-26T14:00:00Z,3.0,2.0,3,90,0,2,0,2,0,0,0,1,0,0,0,21,23.6,19.3,29.0,7.2,1,0.12,0.58,0.70,1.24,90,-440243,3998525,97260,537503,396,Marcus Rashford,89,MID,Man Utd,Nott'm Forest,Man Utd
245,397,28,Nott'm Forest,1,True,2023-08-26T14:00:00Z,3.0,2.0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.6,4.0,0.6,0,0.00,0.01,0.01,0.23,69,-11151,75676,1811,12962,397,Jadon Sancho,69,MID,Man Utd,Nott'm Forest,Man Utd
246,398,28,Nott'm Forest,0,True,2023-08-26T14:00:00Z,3.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-690805,1657045,66683,757488,398,Luke Shaw,54,DEF,Man Utd,Nott'm Forest,Man Utd
247,399,28,Nott'm Forest,0,True,2023-08-26T14:00:00Z,3.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1490,13616,499,1989,399,Shola Shoretire,44,FWD,Man Utd,Nott'm Forest,Man Utd
248,400,28,Nott'm Forest,0,True,2023-08-26T14:00:00Z,3.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-676,4576,111,787,400,Donny van de Beek,49,MID,Man Utd,Nott'm Forest,Man Utd
249,401,28,Nott'm Forest,0,True,2023-08-26T14:00:00Z,3.0,2.0,3,90,0,0,0,2,0,0,0,1,0,0,0,15,18.8,5.8,2.0,2.7,1,0.00,0.04,0.04,1.24,46,147802,584869,188893,41091,401,Aaron Wan-Bissaka,46,DEF,Man Utd,Nott'm Forest,Man Utd
250,508,22,Bournemouth,0,False,2023-08-26T11:30:00Z,0.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-2649,17649,719,3368,508,Sergio Reguilón,44,DEF,Bournemouth,Spurs,Man Utd
251,597,28,Nott'm Forest,0,True,2023-08-26T14:00:00Z,3.0,2.0,3,90,0,0,0,2,0,0,0,1,0,2,0,8,13.6,0.0,0.0,1.4,1,0.00,0.00,0.00,1.24,50,-14126,2756246,117188,131314,597,André Onana,50,GKP,Man Utd,Nott'm Forest,Man Utd
252,617,28,Nott'm Forest,0,True,2023-08-26T14:00:00Z,3.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,70,-11014,71469,6421,17435,617,Rasmus Højlund,70,FWD,Man Utd,Nott'm Forest,Man Utd
253,632,28,Nott'm Forest,0,True,2023-08-26T14:00:00Z,3.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-140,1174,48,188,632,Omari Forson,45,MID,Man Utd,Nott'm Forest,Man Utd
254,669,31,Arsenal,0,False,2023-09-03T15:30:00Z,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,195,1579,322,127,669,Radek Vítek,40,GKP,Man Utd,Nott'm Forest,Man Utd
255,204,29,Liverpool,0,True,2023-08-27T15:30:00Z,1.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,913,20780,3661,2748,204,Lewis Hall,45,DEF,Newcastle,Liverpool,Newcastle
256,402,29,Liverpool,2,True,2023-08-27T15:30:00Z,1.0,2.0,3,90,0,0,0,2,0,0,0,0,0,0,0,7,0.0,5.1,36.0,4.0,1,0.59,0.02,0.61,0.95,64,-89888,561157,13929,103817,402,Miguel Almirón Rejala,64,MID,Newcastle,Liverpool,Newcastle
257,403,29,Liverpool,1,True,2023-08-27T15:30:00Z,1.0,2.0,3,8,0,0,0,1,0,0,0,0,0,0,0,4,2.4,1.0,2.0,0.5,0,0.00,0.01,0.01,0.48,45,-78157,432435,7439,85596,403,Elliot Anderson,44,MID,Newcastle,Liverpool,Newcastle
258,404,29,Liverpool,0,True,2023-08-27T15:30:00Z,1.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-368,2164,0,368,404,Harrison Ashby,40,DEF,Newcastle,Liverpool,Newcastle
259,405,29,Liverpool,2,True,2023-08-27T15:30:00Z,1.0,2.0,3,86,0,0,0,1,0,0,0,0,0,0,0,15,12.4,1.2,8.0,2.2,1,0.09,0.01,0.10,0.51,45,11247,1796013,106349,95102,405,Sven Botman,45,DEF,Newcastle,Liverpool,Newcastle
260,406,29,Liverpool,2,True,2023-08-27T15:30:00Z,1.0,2.0,3,90,0,0,0,2,0,0,0,0,0,0,0,7,15.4,24.8,1.0,4.1,1,0.02,0.03,0.05,0.95,59,-28449,262036,11923,40372,406,Bruno Guimarães Rodriguez Moura,59,MID,Newcastle,Liverpool,Newcastle
261,408,29,Liverpool,0,True,2023-08-27T15:30:00Z,1.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-148,1289,0,148,408,Karl Darlow,40,GKP,Newcastle,Liverpool,Newcastle
262,409,29,Liverpool,0,True,2023-08-27T15:30:00Z,1.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-5270,104849,1044,6314,409,Martin Dubravka,40,GKP,Newcastle,Liverpool,Newcastle
263,410,29,Liverpool,0,True,2023-08-27T15:30:00Z,1.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-598,4365,93,691,410,Ryan Fraser,49,MID,Newcastle,Liverpool,Newcastle
264,411,29,Liverpool,0,True,2023-08-27T15:30:00Z,1.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-324,7120,67,391,411,Mark Gillespie,40,GKP,Newcastle,Liverpool,Newcastle
265,412,29,Liverpool,10,True,2023-08-27T15:30:00Z,1.0,2.0,3,71,1,0,1,0,0,0,0,0,0,0,2,28,46.8,30.7,38.0,11.6,1,0.59,0.22,0.80,0.40,55,-4479,49514,5073,9552,412,Anthony Gordon,55,MID,Newcastle,Liverpool,Newcastle
266,413,29,Liverpool,0,True,2023-08-27T15:30:00Z,1.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-600,4595,127,727,413,Isaac Hayden,44,MID,Newcastle,Liverpool,Newcastle
267,414,29,Liverpool,0,True,2023-08-27T15:30:00Z,1.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-621,5203,151,772,414,Jeff Hendrick,44,MID,Newcastle,Liverpool,Newcastle
268,415,29,Liverpool,2,True,2023-08-27T15:30:00Z,1.0,2.0,3,71,0,0,1,0,0,0,0,0,0,0,0,5,3.2,10.8,19.0,3.3,1,0.16,0.02,0.18,0.40,77,276320,2671221,408228,131908,415,Alexander Isak,77,FWD,Newcastle,Liverpool,Newcastle
269,416,29,Liverpool,2,True,2023-08-27T15:30:00Z,1.0,2.0,3,81,0,0,0,1,0,0,0,0,0,0,0,17,17.0,34.7,21.0,7.3,1,0.05,0.06,0.11,0.47,59,-26096,72896,1852,27948,416,Joelinton Cássio Apolinário de Lira,59,MID,Newcastle,Liverpool,Newcastle
270,417,29,Liverpool,0,True,2023-08-27T15:30:00Z,1.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-178,1100,28,206,417,Emil Krafth,44,DEF,Newcastle,Liverpool,Newcastle
271,418,29,Liverpool,0,True,2023-08-27T15:30:00Z,1.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-120,522,0,120,418,Garang Kuol,45,MID,Newcastle,Liverpool,Newcastle
