index,name,team,points,value
Saïd Benrahma2023-08-20T15:30:00Z,Saïd Benrahma,West Ham,3.4637008116812704,60
Bernardo Veiga de Carvalho e Silva2023-08-19T19:00:00Z,Bernardo Veiga de Carvalho e Silva,Man City,3.4549670551028644,65
Morgan Gibbs-White2023-08-18T18:45:00Z,Morgan Gibbs-White,Nott'm Forest,3.428133904036499,60
Abdoulaye Doucouré2023-08-20T13:00:00Z,Abdoulaye Doucouré,Everton,3.4144455228741712,55
Alexis Mac Allister2023-08-19T14:00:00Z,Alexis Mac Allister,Liverpool,3.3916731268754314,60
Douglas Luiz Soares de Paulo2023-08-20T13:00:00Z,Douglas Luiz Soares de Paulo,Aston Villa,3.3717634320406065,55
Lucas Tolentino Coelho de Lima2023-08-20T15:30:00Z,Lucas Tolentino Coelho de Lima,West Ham,3.350358423403554,60
Declan Rice2023-08-21T19:00:00Z,Declan Rice,Arsenal,3.3407457632645428,55
Leandro Trossard2023-08-21T19:00:00Z,Leandro Trossard,Arsenal,3.2784386808243506,70
Harry Wilson2023-08-19T14:00:00Z,Harry Wilson,Fulham,3.2625713406218892,55
Alejandro Garnacho2023-08-19T16:30:00Z,Alejandro Garnacho,Man Utd,3.2438471725636524,50
Philip Billing2023-08-19T14:00:00Z,Philip Billing,Bournemouth,3.206193027040119,55
John McGinn2023-08-20T13:00:00Z,John McGinn,Aston Villa,3.1503318069728725,55
Ryan Christie2023-08-19T14:00:00Z,Ryan Christie,Bournemouth,3.1426305071960714,50
Carlos Henrique Casimiro2023-08-19T16:30:00Z,Carlos Henrique Casimiro,Man Utd,3.101725427473723,55
Tomáš Souček2023-08-20T15:30:00Z,Tomáš Souček,West Ham,3.0769482731162108,50
Jacob Murphy2023-08-19T19:00:00Z,Jacob Murphy,Newcastle,3.075083980500944,50
Anthony Elanga2023-08-18T18:45:00Z,Anthony Elanga,Nott'm Forest,3.0205172562226914,50
Mason Mount2023-08-19T16:30:00Z,Mason Mount,Man Utd,2.998050437996424,70
Youri Tielemans2023-08-20T13:00:00Z,Youri Tielemans,Aston Villa,2.9939506184957256,60
Brennan Johnson2023-08-18T18:45:00Z,Brennan Johnson,Nott'm Forest,2.985376512239587,60
Anthony Gordon2023-08-19T19:00:00Z,Anthony Gordon,Newcastle,2.9493396828511473,55
Thomas Partey2023-08-21T19:00:00Z,Thomas Partey,Arsenal,2.939049492865819,50
Jadon Sancho2023-08-19T16:30:00Z,Jadon Sancho,Man Utd,2.936149648940294,70
Vitaly Janelt2023-08-19T14:00:00Z,Vitaly Janelt,Brentford,2.922682671809388,55
Andreas Hoelgebaum Pereira2023-08-19T14:00:00Z,Andreas Hoelgebaum Pereira,Fulham,2.877162534334357,55
Amadou Onana2023-08-20T13:00:00Z,Amadou Onana,Everton,2.869392809526534,50
Jefferson Lerma Solís2023-08-21T19:00:00Z,Jefferson Lerma Solís,Crystal Palace,2.8658163428179666,50
Mathias Jensen2023-08-19T14:00:00Z,Mathias Jensen,Brentford,2.8652495278081127,55
Willian Borges da Silva2023-08-19T14:00:00Z,Willian Borges da Silva,Fulham,2.8620765002264705,55
Matheus Luiz Nunes2023-08-19T14:00:00Z,Matheus Luiz Nunes,Wolves,2.822182862093047,50
Jeffrey Schlupp2023-08-21T19:00:00Z,Jeffrey Schlupp,Crystal Palace,2.8199074809325233,50
Enzo Fernández2023-08-20T15:30:00Z,Enzo Fernández,Chelsea,2.769787234966525,50
Cheick Doucouré2023-08-21T19:00:00Z,Cheick Doucouré,Crystal Palace,2.7400029572789086,50
João Victor Gomes da Silva2023-08-19T14:00:00Z,João Victor Gomes da Silva,Wolves,2.73224807271797,50
Hwang Hee-chan2023-08-19T14:00:00Z,Hwang Hee-chan,Wolves,2.7265035832083346,55
Pablo Sarabia2023-08-19T14:00:00Z,Pablo Sarabia,Wolves,2.709997092861645,50
Leon Bailey2023-08-20T13:00:00Z,Leon Bailey,Aston Villa,2.6968424084860483,55
Bruno Guimarães Rodriguez Moura2023-08-19T19:00:00Z,Bruno Guimarães Rodriguez Moura,Newcastle,2.6900762325287615,60
David Brooks2023-08-19T14:00:00Z,David Brooks,Bournemouth,2.6859701381841137,50
Jack Harrison2023-08-20T13:00:00Z,Jack Harrison,Everton,2.6729865329324918,55
Carney Chukwuemeka2023-08-20T15:30:00Z,Carney Chukwuemeka,Chelsea,2.6653059373569215,45
Idrissa Gueye2023-08-20T13:00:00Z,Idrissa Gueye,Everton,2.6586964093879417,50
Yves Bissouma2023-08-19T16:30:00Z,Yves Bissouma,Spurs,2.6533068118598884,50
Tom Cairney2023-08-19T14:00:00Z,Tom Cairney,Fulham,2.6360287856272415,50
Pablo Fornals Malla2023-08-20T15:30:00Z,Pablo Fornals Malla,West Ham,2.6352675356001516,50
Boubacar Kamara2023-08-20T13:00:00Z,Boubacar Kamara,Aston Villa,2.620946730032371,50
Joelinton Cássio Apolinário de Lira2023-08-19T19:00:00Z,Joelinton Cássio Apolinário de Lira,Newcastle,2.6053484888694767,60
Conor Gallagher2023-08-20T15:30:00Z,Conor Gallagher,Chelsea,2.5220690582980247,55
Joe Rothwell2023-08-19T14:00:00Z,Joe Rothwell,Bournemouth,2.5075043385450804,50
Orel Mangala2023-08-18T18:45:00Z,Orel Mangala,Nott'm Forest,2.4625679047572517,50
Danilo dos Santos de Oliveira2023-08-18T18:45:00Z,Danilo dos Santos de Oliveira,Nott'm Forest,2.451176681196685,55
Pape Matar Sarr2023-08-19T16:30:00Z,Pape Matar Sarr,Spurs,2.425739031584153,45
Christian Nørgaard2023-08-19T14:00:00Z,Christian Nørgaard,Brentford,2.421937683697961,55
Mateo Kovačić2023-08-19T19:00:00Z,Mateo Kovačić,Man City,2.4016608044405348,50
Mikkel Damsgaard2023-08-19T14:00:00Z,Mikkel Damsgaard,Brentford,2.370762251598639,50
James Garner2023-08-20T13:00:00Z,James Garner,Everton,2.3685612221613868,50
Sandro Tonali2023-08-19T19:00:00Z,Sandro Tonali,Newcastle,2.356727180745463,55
Saša Lukić2023-08-19T14:00:00Z,Saša Lukić,Fulham,2.334120438421864,45
Mykhailo Mudryk2023-08-20T15:30:00Z,Mykhailo Mudryk,Chelsea,2.321371832346978,65
Marvelous Nakamba2023-08-25T19:00:00Z,Marvelous Nakamba,Luton,2.320058228287688,45
Gustavo Hamer2023-08-18T18:45:00Z,Gustavo Hamer,Sheffield Utd,2.2640594329215364,50
Vini de Souza Costa2023-08-18T18:45:00Z,Vini de Souza Costa,Sheffield Utd,2.2640594329215364,50
Mario Lemina2023-08-19T14:00:00Z,Mario Lemina,Wolves,2.2496299725729543,50
Ryan Yates2023-08-18T18:45:00Z,Ryan Yates,Nott'm Forest,2.2285049322120467,50
Oliver Norwood2023-08-18T18:45:00Z,Oliver Norwood,Sheffield Utd,2.2255179157245513,50
Ben Osborn2023-08-18T18:45:00Z,Ben Osborn,Sheffield Utd,2.2212742368960954,50
Josh Cullen2023-08-27T13:00:00Z,Josh Cullen,Burnley,2.2210220111338725,50
Pelly Ruddock Mpanzu2023-08-25T19:00:00Z,Pelly Ruddock Mpanzu,Luton,2.2191464959467218,50
Mahmoud Dahoud2023-08-19T14:00:00Z,Mahmoud Dahoud,Brighton,2.2188978051619923,50
Luca Koleosho2023-08-27T13:00:00Z,Luca Koleosho,Burnley,2.205798144196688,50
Sander Berge2023-08-27T13:00:00Z,Sander Berge,Burnley,2.2050215689312314,50
Tahith Chong2023-08-25T19:00:00Z,Tahith Chong,Luton,2.1771041988154214,50
Edson Álvarez Velázquez2023-08-20T15:30:00Z,Edson Álvarez Velázquez,West Ham,2.1579128796866334,50
Arnaut Danjuma Groeneveld2023-08-20T13:00:00Z,Arnaut Danjuma Groeneveld,Everton,2.1538870808602635,55
Adama Traoré2023-08-19T14:00:00Z,Adama Traoré,Fulham,2.1513568896258293,50
James Milner2023-08-19T14:00:00Z,James Milner,Brighton,2.142517291465357,50
Jaidon Anthony2023-08-19T14:00:00Z,Jaidon Anthony,Bournemouth,2.1369285965073788,50
Wilson Odobert2023-08-27T13:00:00Z,Wilson Odobert,Burnley,2.1146018063619834,50
Matheus França de Oliveira2023-08-21T19:00:00Z,Matheus França de Oliveira,Crystal Palace,2.112026384604243,50
Oliver Skipp2023-08-19T16:30:00Z,Oliver Skipp,Spurs,2.1009566185097213,50
Alex Scott2023-08-19T14:00:00Z,Alex Scott,Bournemouth,2.0934325629367785,50
Harvey Elliott2023-08-19T14:00:00Z,Harvey Elliott,Liverpool,2.021503217263408,50
Billy Gilmour2023-08-19T14:00:00Z,Billy Gilmour,Brighton,1.9315468140105416,50
Curtis Jones2023-08-19T14:00:00Z,Curtis Jones,Liverpool,1.922169053689944,50
Ian Maatsen2023-08-20T15:30:00Z,Ian Maatsen,Chelsea,1.723263949470026,55
