index,name,team,points,value
Kurt Zouma2023-09-24T13:00:00Z,Kurt Zouma,West Ham,1.787660896745418,45
Kyle Walker2023-09-23T14:00:00Z,Kyle Walker,Man City,2.756617237375587,52
Levi Colwill2023-09-24T13:00:00Z,Levi Colwill,Chelsea,2.9371797638693597,45
Lewis Dunk2023-09-24T13:00:00Z,Lewis Dunk,Brighton,3.421629146175383,50
Lisandro Martínez2023-09-23T19:00:00Z,Lisandro Martínez,Man Utd,3.74661678184694,48
Lloyd Kelly2023-09-24T13:00:00Z,Lloyd Kelly,Bournemouth,1.829939051600307,45
Lucas Digne2023-09-24T13:00:00Z,Lucas Digne,Aston Villa,3.502495176433871,46
Mads Roerslev Rasmussen2023-09-23T16:30:00Z,Mads Roerslev Rasmussen,Brentford,2.2458059279336657,44
Malo Gusto2023-09-24T13:00:00Z,Malo Gusto,Chelsea,3.148670453547495,42
Manuel Akanji2023-09-23T14:00:00Z,Manuel Akanji,Man City,2.776676460824552,50
Marc Guéhi2023-09-23T14:00:00Z,Marc Guéhi,Crystal Palace,3.4455045845461223,45
Marcos Senesi2023-09-24T13:00:00Z,Marcos Senesi,Bournemouth,1.6013615132505679,44
Matty Cash2023-09-24T13:00:00Z,Matty Cash,Aston Villa,3.2847849066757027,47
Max Aarons2023-09-24T13:00:00Z,Max Aarons,Bournemouth,1.593016699170658,45
Max Kilman2023-09-23T14:00:00Z,Max Kilman,Wolves,3.821823659781352,45
Micky van de Ven2023-09-24T13:00:00Z,Micky van de Ven,Spurs,1.9314665194967038,45
Milos Kerkez2023-09-24T13:00:00Z,Milos Kerkez,Bournemouth,1.7776886469826747,45
Nathan Collins2023-09-23T16:30:00Z,Nathan Collins,Brentford,2.9341607959092566,45
Nayef Aguerd2023-09-24T13:00:00Z,Nayef Aguerd,West Ham,2.0278205389762833,45
Nélson Cabral Semedo2023-09-23T14:00:00Z,Nélson Cabral Semedo,Wolves,3.8622118762177875,45
Oleksandr Zinchenko2023-09-24T13:00:00Z,Oleksandr Zinchenko,Arsenal,2.8330119873045536,49
Olu Aina2023-09-23T14:00:00Z,Olu Aina,Nott'm Forest,1.5179197979875916,45
Pau Torres2023-09-24T13:00:00Z,Pau Torres,Aston Villa,2.760428333732917,45
Pedro Porro2023-09-24T13:00:00Z,Pedro Porro,Spurs,2.624258399718873,50
Rayan Aït-Nouri2023-09-23T14:00:00Z,Rayan Aït-Nouri,Wolves,2.9494198480404914,45
Rico Henry2023-09-23T16:30:00Z,Rico Henry,Brentford,3.2234641490863765,46
Ryan Giles2023-09-23T14:00:00Z,Ryan Giles,Luton,2.688342607955463,45
Rúben Gato Alves Dias2023-09-23T14:00:00Z,Rúben Gato Alves Dias,Man City,2.871192107450344,55
Scott McKenna2023-09-23T14:00:00Z,Scott McKenna,Nott'm Forest,1.6027132174924341,45
Serge Aurier2023-09-23T14:00:00Z,Serge Aurier,Nott'm Forest,1.6299589219600386,45
Sven Botman2023-09-24T15:30:00Z,Sven Botman,Newcastle,3.5217699873392214,45
Takehiro Tomiyasu2023-09-24T13:00:00Z,Takehiro Tomiyasu,Arsenal,1.8143242554681853,45
Thiago Emiliano da Silva2023-09-24T13:00:00Z,Thiago Emiliano da Silva,Chelsea,3.105622561159987,50
Tim Ream2023-09-23T14:00:00Z,Tim Ream,Fulham,3.1306951513597476,45
Timothy Castagne2023-09-23T14:00:00Z,Timothy Castagne,Fulham,2.6839889054952377,45
Tom Lockyer2023-09-23T14:00:00Z,Tom Lockyer,Luton,2.474313755758488,44
Trent Alexander-Arnold2023-09-24T13:00:00Z,Trent Alexander-Arnold,Liverpool,4.910123382427794,79
Tyrick Mitchell2023-09-23T14:00:00Z,Tyrick Mitchell,Crystal Palace,3.9050057813045713,45
Victor Lindelöf2023-09-23T19:00:00Z,Victor Lindelöf,Man Utd,3.4592515387706384,45
Victor da Silva2023-09-23T19:00:00Z,Victor da Silva,Burnley,1.4418169638134999,44
Vitalii Mykolenko2023-09-23T16:30:00Z,Vitalii Mykolenko,Everton,2.8585550481024105,43
Vladimír Coufal2023-09-24T13:00:00Z,Vladimír Coufal,West Ham,1.76772148737488,45
William Saliba2023-09-24T13:00:00Z,William Saliba,Arsenal,2.973203523642084,52
Willy Boly2023-09-23T14:00:00Z,Willy Boly,Nott'm Forest,1.8649633047609544,45
Yasser Larouci2023-09-24T15:30:00Z,Yasser Larouci,Sheffield Utd,1.536793075363967,44
