,name,team_x,kickoff_time,minutes,total_points,value,was_home,GW,team_last_position,opponent_last_position,goals_scored_ex,assists_ex,total_points_ex,minutes_ex,goals_conceded_ex,creativity_ex,influence_ex,threat_ex,bonus_ex,bps_ex,ict_index_ex,clean_sheets_ex,red_cards_ex,yellow_cards_ex,mode result 3,mode clean_sheets 3,mode minutes 3,mean bonus 3,mean bps 3,mean ict_index 3,mean influence 3,mean value 3,mean penalties_saved 3,mean saves 3,mean threat 3,mean result_difference 3,mean goals_conceded 3,mean total_points 3,std minutes 3,count 3 result win,count 3 result loss,count 3 result draw,count 3 yellow_cards 1,count 3 was_home True,count 3 bonus 1,count 3 minutes 1,kickoff_hour
10719,Joe Hart,Spurs,2020-12-13 14:15:00+00:00,0,0,44,False,12,6,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,-2,2,1,-2,2,-2,-2,14
10720,Joe Hart,Spurs,2020-12-16 20:00:00+00:00,0,0,43,False,13,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,-2,1,2,-2,1,-2,-2,20
10721,Joe Hart,Spurs,2020-12-20 14:15:00+00:00,0,0,43,True,14,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,43.666666666666664,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,-2,1,-2,-2,14
10722,Joe Hart,Spurs,2020-12-27 19:15:00+00:00,0,0,43,False,15,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,43.333333333333336,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,-2,1,-2,-2,19
10723,Joe Hart,Spurs,2021-01-02 12:30:00+00:00,0,0,43,True,17,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,-2,1,-2,-2,12
10724,Joe Hart,Spurs,2021-01-13 20:15:00+00:00,0,0,43,True,18,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,-2,2,1,-2,2,-2,-2,20
10725,Joe Hart,Spurs,2021-01-17 14:00:00+00:00,0,0,43,False,19,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2,1,2,-2,2,-2,-2,14
10726,Joe Hart,Spurs,2021-01-28 20:00:00+00:00,0,0,43,True,20,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,1,1,1,-2,2,-2,-2,20
10727,Joe Hart,Spurs,2021-01-31 19:15:00+00:00,0,0,43,False,21,6,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,1,1,1,-2,2,-2,-2,19
10728,Joe Hart,Spurs,2021-02-04 20:00:00+00:00,0,0,43,True,22,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,win,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,2,1,-2,-2,1,-2,-2,20
10729,Joe Hart,Spurs,2021-02-07 12:00:00+00:00,0,0,43,True,23,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,12
10730,Joe Hart,Spurs,2021-02-13 17:30:00+00:00,0,0,43,False,24,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,17
10731,Joe Hart,Spurs,2021-02-21 12:00:00+00:00,0,0,43,False,25,6,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,12
10732,Joe Hart,Spurs,2021-03-04 18:00:00+00:00,0,0,43,False,26,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,win,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2,1,-2,-2,1,-2,-2,18
10733,Joe Hart,Spurs,2021-03-07 19:15:00+00:00,0,0,43,True,27,6,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,win,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,3,-2,-2,-2,-2,-2,-2,19
10734,Joe Hart,Spurs,2021-03-14 16:30:00+00:00,0,0,43,False,28,6,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,win,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,2,1,-2,-2,1,-2,-2,16
10735,Joe Hart,Spurs,2021-03-21 19:30:00+00:00,0,0,43,False,29,6,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,win,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,2,1,-2,-2,1,-2,-2,19
10736,Joe Hart,Spurs,2021-04-04 13:05:00+00:00,0,0,43,False,30,6,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,win,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2,1,-2,-2,1,-2,-2,13
10737,Joe Hart,Spurs,2021-04-11 15:30:00+00:00,0,0,43,True,31,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,win,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,-2,1,-2,-2,-2,-2,15
10738,Joe Hart,Spurs,2021-04-21 17:00:00+00:00,0,0,42,True,32,6,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,1,1,1,-2,1,-2,-2,17
10739,Joe Hart,Spurs,2021-05-02 18:15:00+00:00,0,0,42,True,34,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,42.666666666666664,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2,2,1,-2,2,-2,-2,18
10740,Joe Hart,Spurs,2021-05-08 11:30:00+00:00,0,0,42,False,35,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,42.333333333333336,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,-2,3,-2,-2,3,-2,-2,11
10741,Joe Hart,Spurs,2021-05-16 13:05:00+00:00,0,0,42,True,36,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,13
10742,Joe Hart,Spurs,2021-05-19 17:00:00+00:00,0,0,42,True,37,6,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,17
10743,Joe Hart,Spurs,2021-05-23 15:00:00+00:00,0,0,42,False,38,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,15
10353,Joe Hart,Spurs,2021-08-15 15:30:00+00:00,0,0,45,True,1,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,-2,-2,-2,-2,-2,-2,-2,15
10354,Joe Hart,Spurs,2021-08-22 13:00:00+00:00,0,0,45,False,2,7,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2,1,-2,-2,1,-2,-2,13
10355,Joe Hart,Spurs,2021-08-29 13:00:00+00:00,0,0,45,True,3,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,-2,-2,1,-2,-2,13
10356,Joe Hart,Spurs,2021-09-11 11:30:00+00:00,0,0,45,False,4,7,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,11
10357,Joe Hart,Spurs,2021-09-19 15:30:00+00:00,0,0,45,True,5,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,win,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,2,1,-2,-2,1,-2,-2,15
10358,Joe Hart,Spurs,2021-09-26 15:30:00+00:00,0,0,45,False,6,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,15
10359,Joe Hart,Spurs,2021-10-03 13:00:00+00:00,0,0,45,True,7,7,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,win,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,0.0,2,1,-2,-2,1,-2,-2,13
10360,Joe Hart,Spurs,2021-10-17 15:30:00+00:00,0,0,45,False,8,7,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,15
10361,Joe Hart,Spurs,2021-10-24 13:00:00+00:00,0,0,45,False,9,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,win,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,2,1,-2,-2,1,-2,-2,13
10362,Joe Hart,Spurs,2021-10-30 16:30:00+00:00,0,0,45,True,10,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,win,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1,-2,-2,1,-2,-2,16
10363,Joe Hart,Spurs,2021-11-07 14:00:00+00:00,0,0,45,False,11,7,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,win,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,2,1,-2,-2,1,-2,-2,14
10364,Joe Hart,Spurs,2021-11-21 16:30:00+00:00,0,0,45,True,12,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,1,1,1,-2,1,-2,-2,16
10365,Joe Hart,Spurs,2021-12-02 19:30:00+00:00,0,0,45,True,14,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,-2,2,1,-2,2,-2,-2,19
10366,Joe Hart,Spurs,2021-12-05 14:00:00+00:00,0,0,45,True,15,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2,2,1,-2,2,-2,-2,14
10367,Joe Hart,Spurs,2021-12-19 16:30:00+00:00,0,0,45,True,18,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-2,3,-2,-2,3,-2,-2,16
10368,Joe Hart,Spurs,2021-12-26 15:00:00+00:00,0,0,45,True,19,7,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,-2,2,1,-2,3,-2,-2,15
10369,Joe Hart,Spurs,2021-12-28 15:00:00+00:00,0,0,45,False,20,7,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-2,2,1,-2,3,-2,-2,15
10370,Joe Hart,Spurs,2022-01-01 15:00:00+00:00,0,0,45,False,21,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2,1,2,-2,2,-2,-2,15
10371,Joe Hart,Spurs,2022-01-19 19:30:00+00:00,0,0,45,False,22,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,1,1,1,-2,1,-2,-2,19
10372,Joe Hart,Spurs,2022-01-23 16:30:00+00:00,0,0,45,False,23,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,win,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,2,-2,1,-2,-2,-2,-2,16
10373,Joe Hart,Spurs,2022-02-09 19:45:00+00:00,0,0,45,True,24,7,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,win,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,3,-2,-2,-2,-2,-2,-2,19
10374,Joe Hart,Spurs,2022-02-13 14:00:00+00:00,0,0,45,True,25,7,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,win,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,2,1,-2,-2,1,-2,-2,14
10375,Joe Hart,Spurs,2022-02-23 19:30:00+00:00,0,0,45,False,26,7,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,19
10376,Joe Hart,Spurs,2022-02-26 12:30:00+00:00,0,0,45,False,27,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,12
10377,Joe Hart,Spurs,2022-03-07 20:00:00+00:00,0,0,45,True,28,7,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,win,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,2,1,-2,-2,1,-2,-2,20
10378,Joe Hart,Spurs,2022-03-16 19:30:00+00:00,0,0,45,False,29,7,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,win,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,2,1,-2,-2,1,-2,-2,19
10379,Joe Hart,Spurs,2022-03-20 16:30:00+00:00,0,0,45,True,30,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,win,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,3.6666666666666665,0.0,0.0,0.0,2,1,-2,-2,1,-2,-2,16
10380,Joe Hart,Spurs,2022-04-03 15:30:00+00:00,0,0,45,True,31,7,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,15
10381,Joe Hart,Spurs,2022-04-09 16:30:00+00:00,0,0,45,False,32,7,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,16
10382,Joe Hart,Spurs,2022-04-16 11:30:00+00:00,0,0,45,True,33,7,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,11
10383,Joe Hart,Spurs,2022-04-23 16:30:00+00:00,0,0,45,False,34,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,16
10384,Joe Hart,Spurs,2022-05-01 13:00:00+00:00,0,0,45,True,35,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,1,1,1,-2,1,-2,-2,13
10385,Joe Hart,Spurs,2022-05-12 18:45:00+00:00,0,0,45,True,36,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2,2,1,-2,2,-2,-2,18
10386,Joe Hart,Spurs,2022-05-22 15:00:00+00:00,0,0,45,False,38,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,-2,2,1,-2,2,-2,-2,15
11480,Jordan Pickford,Everton,2020-09-13 15:30:00+00:00,1,8,50,False,1,12,6,0.0,0.0,117.0,3420.0,56.0,13.0,755.6,0.0,5.0,626.0,76.7,9.0,0.0,2.0,,,,,,,,,,,,,,,,-2,-2,-2,-2,-2,-2,-2,15
11481,Jordan Pickford,Everton,2020-09-19 11:30:00+00:00,1,1,50,True,2,12,20,0.0,0.0,117.0,3420.0,56.0,13.0,755.6,0.0,5.0,626.0,76.7,9.0,0.0,2.0,win,1.0,1.0,1.0,32.0,3.9,38.6,50.0,0.0,5.0,0.0,1.0,0.0,8.0,0.0,1,-2,-2,-2,-2,1,1,11
11482,Jordan Pickford,Everton,2020-09-26 14:00:00+00:00,1,2,50,False,3,12,14,0.0,0.0,117.0,3420.0,56.0,13.0,755.6,0.0,5.0,626.0,76.7,9.0,0.0,2.0,loss,0.0,1.0,0.5,23.5,2.65,26.200000000000003,50.0,0.0,3.5,0.0,2.0,1.0,4.5,3.5,1,1,-2,-2,1,1,2,14
11483,Jordan Pickford,Everton,2020-10-03 14:00:00+00:00,1,1,50,True,4,12,15,0.0,0.0,117.0,3420.0,56.0,13.0,755.6,0.0,5.0,626.0,76.7,9.0,0.0,2.0,win,0.0,1.0,0.3333333333333333,18.333333333333332,1.9000000000000001,18.733333333333334,50.0,0.0,2.3333333333333335,0.0,1.6666666666666667,1.0,3.6666666666666665,3.091206165165235,2,1,-2,-2,1,1,3,14
11484,Jordan Pickford,Everton,2020-10-17 11:30:00+00:00,1,3,50,True,5,12,1,0.0,0.0,117.0,3420.0,56.0,13.0,755.6,0.0,5.0,626.0,76.7,9.0,0.0,2.0,loss,0.0,1.0,0.0,11.0,1.2333333333333332,8.733333333333334,50.0,0.0,1.0,0.0,2.0,1.6666666666666667,1.3333333333333333,0.4714045207910317,1,2,-2,-2,2,-2,3,11
11485,Jordan Pickford,Everton,2020-10-25 14:00:00+00:00,1,2,50,False,6,12,11,0.0,0.0,117.0,3420.0,56.0,13.0,755.6,0.0,5.0,626.0,76.7,9.0,0.0,2.0,draw,0.0,1.0,0.0,13.0,2.1999999999999997,18.4,50.0,0.0,2.3333333333333335,0.0,1.0,1.6666666666666667,2.0,0.816496580927726,1,1,1,-2,2,-2,3,14
11486,Jordan Pickford,Everton,2020-11-01 14:00:00+00:00,0,0,50,False,7,12,13,0.0,0.0,117.0,3420.0,56.0,13.0,755.6,0.0,5.0,626.0,76.7,9.0,0.0,2.0,draw,0.0,1.0,0.0,15.666666666666666,3.0,26.599999999999998,50.0,0.0,3.6666666666666665,0.0,1.3333333333333333,2.0,2.0,0.816496580927726,1,1,1,-2,2,-2,3,14
11487,Jordan Pickford,Everton,2020-11-07 12:30:00+00:00,1,1,50,True,8,12,3,0.0,0.0,117.0,3420.0,56.0,13.0,755.6,0.0,5.0,626.0,76.7,9.0,0.0,2.0,win,0.0,1.0,0.0,12.333333333333334,2.3666666666666667,23.73333333333333,50.0,0.0,3.3333333333333335,0.0,1.0,1.3333333333333333,1.6666666666666667,1.247219128924647,2,-2,1,-2,1,-2,2,12
11488,Jordan Pickford,Everton,2020-11-22 12:00:00+00:00,1,2,49,False,9,12,20,0.0,0.0,117.0,3420.0,56.0,13.0,755.6,0.0,5.0,626.0,76.7,9.0,0.0,2.0,win,0.0,1.0,0.0,9.666666666666666,1.3666666666666665,13.933333333333332,50.0,0.0,2.0,0.0,1.6666666666666667,1.6666666666666667,1.0,0.816496580927726,2,1,-2,-2,1,-2,2,12
11489,Jordan Pickford,Everton,2020-11-28 17:30:00+00:00,1,3,49,True,10,12,20,0.0,0.0,117.0,3420.0,56.0,13.0,755.6,0.0,5.0,626.0,76.7,9.0,0.0,2.0,win,0.0,1.0,0.0,10.0,1.3333333333333333,13.4,49.666666666666664,0.0,2.0,0.0,1.3333333333333333,1.6666666666666667,1.0,0.816496580927726,2,1,-2,-2,1,-2,2,17
11490,Jordan Pickford,Everton,2020-12-05 12:30:00+00:00,1,2,49,False,11,12,10,0.0,0.0,117.0,3420.0,56.0,13.0,755.6,0.0,5.0,626.0,76.7,9.0,0.0,2.0,loss,0.0,1.0,0.0,16.666666666666668,2.6666666666666665,26.666666666666668,49.333333333333336,0.0,3.6666666666666665,0.0,1.3333333333333333,2.0,2.0,0.816496580927726,1,2,-2,-2,2,-2,3,12
11491,Jordan Pickford,Everton,2020-12-12 20:00:00+00:00,1,9,49,True,12,12,4,0.0,0.0,117.0,3420.0,56.0,13.0,755.6,0.0,5.0,626.0,76.7,9.0,0.0,2.0,draw,0.0,1.0,0.0,16.666666666666668,2.9333333333333336,29.333333333333332,49.0,0.0,3.6666666666666665,0.0,0.6666666666666666,1.3333333333333333,2.3333333333333335,0.4714045207910317,1,1,1,-2,1,-2,3,20
11492,Jordan Pickford,Everton,2020-12-16 18:00:00+00:00,0,0,49,False,13,12,5,0.0,0.0,117.0,3420.0,56.0,13.0,755.6,0.0,5.0,626.0,76.7,9.0,0.0,2.0,loss,0.0,1.0,0.3333333333333333,20.333333333333332,2.6333333333333333,26.53333333333333,49.0,0.0,3.3333333333333335,0.0,0.6666666666666666,0.6666666666666666,4.666666666666667,3.0912061651652345,-2,2,1,-2,2,1,3,18
11493,Jordan Pickford,Everton,2020-12-19 17:30:00+00:00,1,2,48,True,14,12,8,0.0,0.0,117.0,3420.0,56.0,13.0,755.6,0.0,5.0,626.0,76.7,9.0,0.0,2.0,draw,0.0,1.0,0.3333333333333333,13.666666666666666,1.3,13.266666666666666,49.0,0.0,1.6666666666666667,0.0,1.0,0.3333333333333333,3.6666666666666665,3.8586123009300755,1,1,1,-2,1,1,2,17
