index,name,team,points,value
Ibrahima Konaté2023-09-16T11:30:00Z,Ibrahima Konaté,Liverpool,3.0413366292128106,49
Illia Zabarnyi2023-09-17T13:00:00Z,Illia Zabarnyi,Bournemouth,2.758388298320389,45
Issa Diop2023-09-16T14:00:00Z,Issa Diop,Fulham,4.558581284940694,45
Issa Kaboré2023-09-16T14:00:00Z,Issa Kaboré,Luton,2.548686721799129,40
Ivan Perišić2023-09-16T14:00:00Z,Ivan Perišić,Spurs,3.10863632955221,49
Jack Robinson2023-09-16T14:00:00Z,Jack Robinson,Sheffield Utd,2.080922860779811,45
James Tarkowski2023-09-17T15:30:00Z,James Tarkowski,Everton,2.105829176141769,44
Joachim Andersen2023-09-16T14:00:00Z,Joachim Andersen,Crystal Palace,2.562076277473617,46
Joe Gomez2023-09-16T11:30:00Z,Joe Gomez,Liverpool,2.7615924883808938,45
Joel Matip2023-09-16T11:30:00Z,Joel Matip,Liverpool,3.242556412465024,49
Joel Ward2023-09-16T14:00:00Z,Joel Ward,Crystal Palace,2.393618526720629,45
John Egan2023-09-16T14:00:00Z,John Egan,Sheffield Utd,1.8056081622282962,45
Jordan Beyer2023-09-18T18:45:00Z,Jordan Beyer,Burnley,1.8577162261126725,40
Joël Veltman2023-09-16T14:00:00Z,Joël Veltman,Brighton,1.617025380918739,44
Joško Gvardiol2023-09-16T14:00:00Z,Joško Gvardiol,Man City,4.080445673773964,51
Kenny Tete2023-09-16T14:00:00Z,Kenny Tete,Fulham,3.9598303513235678,45
Kieran Trippier2023-09-16T16:30:00Z,Kieran Trippier,Newcastle,4.393332135153921,65
Kurt Zouma2023-09-16T14:00:00Z,Kurt Zouma,West Ham,1.8003431750321195,45
Kyle Walker2023-09-16T14:00:00Z,Kyle Walker,Man City,3.7780016127335623,52
Levi Colwill2023-09-17T13:00:00Z,Levi Colwill,Chelsea,2.924495363830972,45
Lewis Dunk2023-09-16T14:00:00Z,Lewis Dunk,Brighton,2.227874100245095,50
Lisandro Martínez2023-09-16T14:00:00Z,Lisandro Martínez,Man Utd,2.4511873850099115,49
Lucas Digne2023-09-16T14:00:00Z,Lucas Digne,Aston Villa,3.088152045692028,45
Luke Shaw2023-09-16T14:00:00Z,Luke Shaw,Man Utd,2.402112826796209,53
Malo Gusto2023-09-17T13:00:00Z,Malo Gusto,Chelsea,2.694809823506799,42
Manuel Akanji2023-09-16T14:00:00Z,Manuel Akanji,Man City,3.4060424300753205,51
Marc Guéhi2023-09-16T14:00:00Z,Marc Guéhi,Crystal Palace,2.6573511541842096,45
Marcos Senesi2023-09-17T13:00:00Z,Marcos Senesi,Bournemouth,2.993414950260239,44
Matty Cash2023-09-16T14:00:00Z,Matty Cash,Aston Villa,3.621605830486468,47
Max Aarons2023-09-17T13:00:00Z,Max Aarons,Bournemouth,2.750124383278988,45
Max Kilman2023-09-16T11:30:00Z,Max Kilman,Wolves,2.5621393896033364,45
Michael Keane2023-09-17T15:30:00Z,Michael Keane,Everton,1.9312147045597652,44
Micky van de Ven2023-09-16T14:00:00Z,Micky van de Ven,Spurs,4.060656860519014,45
Milos Kerkez2023-09-17T13:00:00Z,Milos Kerkez,Bournemouth,2.9113171569829714,45
Nathan Aké2023-09-16T14:00:00Z,Nathan Aké,Man City,4.065860672191874,51
Nathan Collins2023-09-16T16:30:00Z,Nathan Collins,Brentford,2.05608039660715,45
Nathan Patterson2023-09-17T15:30:00Z,Nathan Patterson,Everton,2.174207052723948,45
Nélson Cabral Semedo2023-09-16T11:30:00Z,Nélson Cabral Semedo,Wolves,2.096167946076823,45
Oleksandr Zinchenko2023-09-17T15:30:00Z,Oleksandr Zinchenko,Arsenal,2.811010319212163,49
Olu Aina2023-09-18T18:45:00Z,Olu Aina,Nott'm Forest,3.0165913652736003,45
Pau Torres2023-09-16T14:00:00Z,Pau Torres,Aston Villa,3.3033219701013947,45
Pedro Porro2023-09-16T14:00:00Z,Pedro Porro,Spurs,4.1675352892882165,50
Pervis Estupiñán2023-09-16T14:00:00Z,Pervis Estupiñán,Brighton,2.7749581450464094,53
Rayan Aït-Nouri2023-09-16T11:30:00Z,Rayan Aït-Nouri,Wolves,2.2669460414932865,45
Reece James2023-09-17T13:00:00Z,Reece James,Chelsea,2.9260041214167485,53
Rico Henry2023-09-16T16:30:00Z,Rico Henry,Brentford,1.9575133051275428,46
Ryan Giles2023-09-16T14:00:00Z,Ryan Giles,Luton,1.8123504213295905,45
Rúben Gato Alves Dias2023-09-16T14:00:00Z,Rúben Gato Alves Dias,Man City,3.7481680092789125,55
Scott McKenna2023-09-18T18:45:00Z,Scott McKenna,Nott'm Forest,3.915203508238863,45
Serge Aurier2023-09-18T18:45:00Z,Serge Aurier,Nott'm Forest,3.8248819715198663,45
Sven Botman2023-09-16T16:30:00Z,Sven Botman,Newcastle,3.4452266747833926,45
Thiago Emiliano da Silva2023-09-17T13:00:00Z,Thiago Emiliano da Silva,Chelsea,2.9028612881665388,50
Timothy Castagne2023-09-16T14:00:00Z,Timothy Castagne,Fulham,3.3764835704752905,45
Tom Lockyer2023-09-16T14:00:00Z,Tom Lockyer,Luton,1.5684142513829051,44
Trent Alexander-Arnold2023-09-16T11:30:00Z,Trent Alexander-Arnold,Liverpool,5.070252387623993,79
Tyrick Mitchell2023-09-16T14:00:00Z,Tyrick Mitchell,Crystal Palace,2.7552476400291726,45
Victor da Silva2023-09-18T18:45:00Z,Victor da Silva,Burnley,1.8208654986176533,45
Virgil van Dijk2023-09-16T11:30:00Z,Virgil van Dijk,Liverpool,3.3013271270473963,60
Vladimír Coufal2023-09-16T14:00:00Z,Vladimír Coufal,West Ham,1.905548478645827,45
William Saliba2023-09-17T15:30:00Z,William Saliba,Arsenal,3.0666240832032416,52
Willy Boly2023-09-18T18:45:00Z,Willy Boly,Nott'm Forest,3.8860025478429607,45
Yasser Larouci2023-09-16T14:00:00Z,Yasser Larouci,Sheffield Utd,2.0638556039156626,44
