index,name,team,points,value
Josh Brownhill2023-10-21T14:00:00Z,Josh Brownhill,Burnley,2.4665760156283083,48
Josh Cullen2023-10-21T14:00:00Z,Josh Cullen,Burnley,2.1603816137383896,50
João Palhinha Gonçalves2023-10-23T19:00:00Z,João Palhinha Gonçalves,Fulham,2.09906798371122,50
João Victor Gomes da Silva2023-10-21T14:00:00Z,João Victor Gomes da Silva,Wolves,1.7516134764644347,49
Justin Kluivert2023-10-21T14:00:00Z,Justin Kluivert,Bournemouth,1.8714031693376099,47
Jérémy Doku2023-10-21T14:00:00Z,Jérémy Doku,Man City,2.756884070446022,65
Kai Havertz2023-10-21T16:30:00Z,Kai Havertz,Arsenal,3.842241322515844,71
Kalvin Phillips2023-10-21T14:00:00Z,Kalvin Phillips,Man City,1.8611072124987516,48
Kaoru Mitoma2023-10-21T14:00:00Z,Kaoru Mitoma,Brighton,3.5575029607309743,66
Keane Lewis-Potter2023-10-21T14:00:00Z,Keane Lewis-Potter,Brentford,2.377264655896662,48
Leandro Trossard2023-10-21T16:30:00Z,Leandro Trossard,Arsenal,3.5599682248832085,66
Leon Bailey2023-10-22T15:30:00Z,Leon Bailey,Aston Villa,2.174373650570256,55
Lesley Ugochukwu2023-10-21T16:30:00Z,Lesley Ugochukwu,Chelsea,1.5409571861956848,44
Lewis Cook2023-10-21T14:00:00Z,Lewis Cook,Bournemouth,2.386592735780635,50
Luca Koleosho2023-10-21T14:00:00Z,Luca Koleosho,Burnley,2.52323448277542,50
Lucas Tolentino Coelho de Lima2023-10-22T15:30:00Z,Lucas Tolentino Coelho de Lima,West Ham,3.031663737543046,60
Luis Díaz2023-10-21T11:30:00Z,Luis Díaz,Liverpool,3.65571210206696,75
Luis Sinisterra2023-10-21T14:00:00Z,Luis Sinisterra,Bournemouth,2.4522657727367636,55
Mahmoud Dahoud2023-10-21T14:00:00Z,Mahmoud Dahoud,Brighton,1.5299799047383216,48
Manor Solomon2023-10-23T19:00:00Z,Manor Solomon,Spurs,2.700851778565423,53
Marcus Rashford2023-10-21T19:00:00Z,Marcus Rashford,Man Utd,5.230544747132716,88
Marcus Tavernier2023-10-21T14:00:00Z,Marcus Tavernier,Bournemouth,2.569537311978477,54
Martin Ødegaard2023-10-21T16:30:00Z,Martin Ødegaard,Arsenal,4.412377450211443,85
Marvelous Nakamba2023-10-21T14:00:00Z,Marvelous Nakamba,Luton,2.1723097506995237,44
Mason Mount2023-10-21T19:00:00Z,Mason Mount,Man Utd,3.22792452919767,68
Mateo Kovačić2023-10-21T14:00:00Z,Mateo Kovačić,Man City,2.413493898069795,49
Matheus Luiz Nunes2023-10-21T14:00:00Z,Matheus Luiz Nunes,Man City,2.2389005941579363,50
Mathias Jensen2023-10-21T14:00:00Z,Mathias Jensen,Brentford,4.010224205807462,54
Miguel Almirón Rejala2023-10-21T14:00:00Z,Miguel Almirón Rejala,Newcastle,2.828327190894284,64
Mike Trésor2023-10-21T14:00:00Z,Mike Trésor,Burnley,2.4859102377383304,55
Mohamed Salah2023-10-21T11:30:00Z,Mohamed Salah,Liverpool,5.835311393825615,126
Mohammed Kudus2023-10-22T15:30:00Z,Mohammed Kudus,West Ham,3.008933605581281,65
Moisés Caicedo Corozo2023-10-21T16:30:00Z,Moisés Caicedo Corozo,Chelsea,2.323171718010598,47
Morgan Gibbs-White2023-10-21T14:00:00Z,Morgan Gibbs-White,Nott'm Forest,3.6864621096812833,58
Moussa Diaby2023-10-22T15:30:00Z,Moussa Diaby,Aston Villa,3.84314902981659,67
Mykhailo Mudryk2023-10-21T16:30:00Z,Mykhailo Mudryk,Chelsea,2.648549105824478,63
Oliver Norwood2023-10-21T19:00:00Z,Oliver Norwood,Sheffield Utd,1.8111337655582127,49
Oliver Skipp2023-10-23T19:00:00Z,Oliver Skipp,Spurs,1.6772899873576121,47
Orel Mangala2023-10-21T14:00:00Z,Orel Mangala,Nott'm Forest,2.862142009008382,50
Pablo Fornals Malla2023-10-22T15:30:00Z,Pablo Fornals Malla,West Ham,1.5397499277373483,48
Pape Matar Sarr2023-10-23T19:00:00Z,Pape Matar Sarr,Spurs,3.32184583199464,46
Pascal Groß2023-10-21T14:00:00Z,Pascal Groß,Brighton,3.7897467706748458,63
Pedro Lomba Neto2023-10-21T14:00:00Z,Pedro Lomba Neto,Wolves,3.643572953228618,57
Pelly Ruddock Mpanzu2023-10-21T14:00:00Z,Pelly Ruddock Mpanzu,Luton,2.3176052304994834,49
Phil Foden2023-10-21T14:00:00Z,Phil Foden,Man City,4.8566455596717715,76
Philip Billing2023-10-21T14:00:00Z,Philip Billing,Bournemouth,2.896536810292149,53
Pierre-Emile Højbjerg2023-10-23T19:00:00Z,Pierre-Emile Højbjerg,Spurs,1.9009944365513298,52
Raheem Sterling2023-10-21T16:30:00Z,Raheem Sterling,Chelsea,3.6252723020978683,70
Reiss Nelson2023-10-21T16:30:00Z,Reiss Nelson,Arsenal,1.861235759109278,49
Richarlison de Andrade2023-10-23T19:00:00Z,Richarlison de Andrade,Spurs,4.089192215111702,67
Ryan Christie2023-10-21T14:00:00Z,Ryan Christie,Bournemouth,2.500283504418499,50
Ryan Yates2023-10-21T14:00:00Z,Ryan Yates,Nott'm Forest,1.8271984141370234,49
Sander Berge2023-10-21T14:00:00Z,Sander Berge,Burnley,2.1258607675398853,48
Sandro Tonali2023-10-21T14:00:00Z,Sandro Tonali,Newcastle,2.082944429935756,54
Saïd Benrahma2023-10-22T15:30:00Z,Saïd Benrahma,West Ham,2.213442219116693,58
Saša Lukić2023-10-23T19:00:00Z,Saša Lukić,Fulham,1.5424044887287633,44
Scott McTominay2023-10-21T19:00:00Z,Scott McTominay,Man Utd,3.348148451023418,48
Sean Longstaff2023-10-21T14:00:00Z,Sean Longstaff,Newcastle,2.575016063458859,49
Simon Adingra2023-10-21T14:00:00Z,Simon Adingra,Brighton,1.8888851479544366,50
Solly March2023-10-21T14:00:00Z,Solly March,Brighton,3.0852181613645926,64
Son Heung-min2023-10-23T19:00:00Z,Son Heung-min,Spurs,4.570835889529682,94
Tahith Chong2023-10-21T14:00:00Z,Tahith Chong,Luton,2.0401476765388202,49
Thomas Partey2023-10-21T16:30:00Z,Thomas Partey,Arsenal,2.0008470986793694,48
Tom Cairney2023-10-23T19:00:00Z,Tom Cairney,Fulham,1.7100850397489975,49
Tomáš Souček2023-10-22T15:30:00Z,Tomáš Souček,West Ham,3.2700092748481397,49
Tyler Adams2023-10-21T14:00:00Z,Tyler Adams,Bournemouth,2.134483517374549,50
Vini de Souza Costa2023-10-21T19:00:00Z,Vini de Souza Costa,Sheffield Utd,1.6934083766998969,50
Vitaly Janelt2023-10-21T14:00:00Z,Vitaly Janelt,Brentford,2.959862796013218,54
Will Hughes2023-10-21T14:00:00Z,Will Hughes,Crystal Palace,2.1463257637157813,49
Willian Borges da Silva2023-10-23T19:00:00Z,Willian Borges da Silva,Fulham,3.6380833027583894,53
Youri Tielemans2023-10-22T15:30:00Z,Youri Tielemans,Aston Villa,2.006141170016571,57
