index,name,team,points,value
Matt Doherty2023-11-04T15:00:00Z,Matt Doherty,Wolves,3.230725394471622,43
Craig Dawson2023-11-04T15:00:00Z,Craig Dawson,Wolves,3.7287370073068966,45
Toti António Gomes2023-11-04T15:00:00Z,Toti António Gomes,Wolves,3.2785816622675967,44
Sergio Reguilón2023-11-04T12:30:00Z,Sergio Reguilón,Man Utd,1.8173660508547222,44
Rayan Aït-Nouri2023-11-04T15:00:00Z,Rayan Aït-Nouri,Wolves,3.5014673566310845,45
Nélson Cabral Semedo2023-11-04T15:00:00Z,Nélson Cabral Semedo,Wolves,3.11173846265764,45
Nathan Patterson2023-11-04T15:00:00Z,Nathan Patterson,Everton,1.9030165964325287,44
Thiago Emiliano da Silva2023-11-06T20:00:00Z,Thiago Emiliano da Silva,Chelsea,2.1938753625719545,50
Levi Colwill2023-11-06T20:00:00Z,Levi Colwill,Chelsea,2.095807248535019,46
Vitalii Mykolenko2023-11-04T15:00:00Z,Vitalii Mykolenko,Everton,2.2306999976983635,43
Marc Cucurella Saseta2023-11-06T20:00:00Z,Marc Cucurella Saseta,Chelsea,1.8082836407323124,48
Ashley Young2023-11-04T15:00:00Z,Ashley Young,Everton,1.9068534377210091,44
Reece James2023-11-06T20:00:00Z,Reece James,Chelsea,1.6710069534074952,53
Malo Gusto2023-11-06T20:00:00Z,Malo Gusto,Chelsea,1.6638445428742226,42
Axel Disasi2023-11-06T20:00:00Z,Axel Disasi,Chelsea,1.8863621435584068,51
James Tarkowski2023-11-04T15:00:00Z,James Tarkowski,Everton,2.174736657004302,44
Jarrad Branthwaite2023-11-04T15:00:00Z,Jarrad Branthwaite,Everton,2.206221634587019,40
Raphaël Varane2023-11-04T12:30:00Z,Raphaël Varane,Man Utd,2.1586963888899806,50
Diogo Dalot Teixeira2023-11-04T12:30:00Z,Diogo Dalot Teixeira,Man Utd,2.6098790803061225,49
Harry Maguire2023-11-04T12:30:00Z,Harry Maguire,Man Utd,2.7333312743904,42
Victor Lindelöf2023-11-04T12:30:00Z,Victor Lindelöf,Man Utd,2.584157713417822,45
Willy Boly2023-11-05T14:00:00Z,Willy Boly,Nott'm Forest,2.8296307004098376,45
Reece Burke2023-11-05T16:30:00Z,Reece Burke,Luton,1.0086158050052956,40
Olu Aina2023-11-05T14:00:00Z,Olu Aina,Nott'm Forest,1.756383687759441,45
Neco Williams2023-11-05T14:00:00Z,Neco Williams,Nott'm Forest,1.283697444876013,43
Ameen Al-Dakhil2023-11-04T15:00:00Z,Ameen Al-Dakhil,Burnley,2.8437299629836015,40
Harry Toffolo2023-11-05T14:00:00Z,Harry Toffolo,Nott'm Forest,2.01199319058645,44
Tom Lockyer2023-11-05T16:30:00Z,Tom Lockyer,Luton,0.7609053826771828,43
Serge Aurier2023-11-05T14:00:00Z,Serge Aurier,Nott'm Forest,1.9265115480277946,45
Issa Kaboré2023-11-05T16:30:00Z,Issa Kaboré,Luton,1.0855041063865951,40
Ryan Giles2023-11-05T16:30:00Z,Ryan Giles,Luton,1.0253206998664732,44
Alfie Doughty2023-11-05T16:30:00Z,Alfie Doughty,Luton,1.6166478079817137,44
Victor da Silva2023-11-04T15:00:00Z,Victor da Silva,Burnley,2.6830402866375156,44
Charlie Taylor2023-11-04T15:00:00Z,Charlie Taylor,Burnley,2.9688581561830922,39
Joe Worrall2023-11-05T14:00:00Z,Joe Worrall,Nott'm Forest,1.4691532016413853,45
Moussa Niakhaté2023-11-05T14:00:00Z,Moussa Niakhaté,Nott'm Forest,1.84188859910377,45
Dara O'Shea2023-11-04T15:00:00Z,Dara O'Shea,Burnley,2.8296351585069948,44
Teden Mengi2023-11-05T16:30:00Z,Teden Mengi,Luton,1.3671740817117706,39
Lloyd Kelly2023-11-04T15:00:00Z,Lloyd Kelly,Bournemouth,1.5832642602654408,45
Adam Smith2023-11-04T15:00:00Z,Adam Smith,Bournemouth,1.3609339106322504,44
Chris Mepham2023-11-04T15:00:00Z,Chris Mepham,Bournemouth,1.432780065702999,43
Milos Kerkez2023-11-04T15:00:00Z,Milos Kerkez,Bournemouth,1.0502973483724973,45
Marcos Senesi2023-11-04T15:00:00Z,Marcos Senesi,Bournemouth,1.2887641505563858,44
Illia Zabarnyi2023-11-04T15:00:00Z,Illia Zabarnyi,Bournemouth,1.1361377711324554,45
Tyrick Mitchell2023-11-04T15:00:00Z,Tyrick Mitchell,Crystal Palace,4.252937204256294,45
Tim Ream2023-11-04T12:30:00Z,Tim Ream,Fulham,2.921746684503629,45
Max Aarons2023-11-04T15:00:00Z,Max Aarons,Bournemouth,1.1313081846048318,45
Joachim Andersen2023-11-04T15:00:00Z,Joachim Andersen,Crystal Palace,4.462979799179452,50
Nathaniel Clyne2023-11-04T15:00:00Z,Nathaniel Clyne,Crystal Palace,3.017067223720459,44
Joel Ward2023-11-04T15:00:00Z,Joel Ward,Crystal Palace,3.3065097085769963,45
Marc Guéhi2023-11-04T15:00:00Z,Marc Guéhi,Crystal Palace,3.827463459793746,45
Calvin Bassey2023-11-04T12:30:00Z,Calvin Bassey,Fulham,2.400673363912242,44
Antonee Robinson2023-11-04T12:30:00Z,Antonee Robinson,Fulham,2.902278221534268,44
Yasser Larouci2023-11-04T15:00:00Z,Yasser Larouci,Sheffield Utd,1.545114542424645,44
Anel Ahmedhodžić2023-11-04T15:00:00Z,Anel Ahmedhodžić,Sheffield Utd,1.9623968992493563,43
Chris Basham2023-11-04T15:00:00Z,Chris Basham,Sheffield Utd,1.47486035514045,40
Jack Robinson2023-11-04T15:00:00Z,Jack Robinson,Sheffield Utd,2.129548477836326,44
Jayden Bogle2023-11-04T15:00:00Z,Jayden Bogle,Sheffield Utd,1.9712831076414306,45
Auston Trusty2023-11-04T15:00:00Z,Auston Trusty,Sheffield Utd,1.9038404010662877,39
Clément Lenglet2023-11-05T14:00:00Z,Clément Lenglet,Aston Villa,2.473235176943192,45
Timothy Castagne2023-11-04T12:30:00Z,Timothy Castagne,Fulham,2.1399277252381568,45
