,total_points,was_home,kickoff_time,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,name,cost,position,team,GW,match_result,opponent,last_season_position,opponent_last_season_position,percent_value,position rank,goals_scored_ex,assists_ex,total_points_ex,minutes_ex,goals_conceded_ex,creativity_ex,influence_ex,threat_ex,bonus_ex,bps_ex,ict_index_ex,clean_sheets_ex,red_cards_ex,yellow_cards_ex,selected_by_percent_ex,now_cost_ex,element_type_ex,season,mean assists 3,mean bonus 3,mean bps 3,mean clean_sheets 3,mean creativity 3,mean goals_conceded 3,mean goals_scored 3,mean ict_index 3,mean influence 3,mean minutes 3,mean own_goals 3,mean penalties_missed 3,mean penalties_saved 3,mean red_cards 3,mean saves 3,mean selected 3,mean threat 3,mean total_points 3,mean transfers_in 3,mean transfers_out 3,mean value 3,mean match_result 3,std bps 3,std creativity 3,std ict_index 3,std influence 3,std minutes 3,std selected 3,std threat 3,std total_points 3,std transfers_in 3,std transfers_out 3,std value 3
174,0.0,True,2023-08-11T19:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,24565.0,0.0,0.0,Arijanet Muric,45.0,GKP,Burnley,1,0.0,Man City,20,1,2.7607361963190185,0,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,0.0,True,2023-08-13T15:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,5933.0,0.0,0.0,Armando Broja,50.0,FWD,Chelsea,1,1.0,Liverpool,12,5,2.506265664160401,4,1.0,1.0,21.0,285.0,5.0,18.2,64.6,113.0,0.0,56.0,19.7,1.0,0.0,0.0,0.3,52.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,1.0,True,2023-08-12T14:00:00Z,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.4,10.5,4.0,1.8,55,0.0,12725.0,0.0,0.0,Arnaut Danjuma Groeneveld,55.0,MID,Everton,1,0.0,Fulham,17,10,4.435483870967742,0,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,2.0,True,2023-08-12T14:00:00Z,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.2,9.8,0.0,2.0,45,0.0,58505.0,0.0,0.0,Ashley Young,45.0,DEF,Everton,1,0.0,Fulham,17,10,3.629032258064516,0,1.0,0.0,87.0,2031.0,28.0,223.4,380.2,81.0,8.0,388.0,68.7,9.0,0.0,7.0,0.8,43.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,0.0,True,2023-08-12T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,85435.0,0.0,0.0,Auston Trusty,40.0,DEF,Sheffield Utd,1,0.0,Crystal Palace,20,11,3.6036036036036037,6,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,11.0,True,2023-08-13T15:30:00Z,90.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,50,0.0,19786.0,0.0,0.0,Axel Disasi,50.0,DEF,Chelsea,1,1.0,Liverpool,12,5,2.506265664160401,2,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,1.0,False,2023-08-11T19:00:00Z,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.4,0.1,17.0,2.9,50,0.0,33723.0,0.0,0.0,Aymeric Laporte,50.0,DEF,Man City,1,3.0,Burnley,1,20,3.0120481927710845,3,0.0,0.0,40.0,992.0,10.0,107.8,166.2,68.0,3.0,210.0,34.1,4.0,0.0,0.0,0.6,56.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,0.0,True,2023-08-11T19:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,1931.0,0.0,0.0,Bailey Peacock-Farrell,40.0,GKP,Burnley,1,0.0,Man City,20,1,2.4539877300613497,2,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,0.0,True,2023-08-12T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,40882.0,0.0,0.0,Bart Verbruggen,45.0,GKP,Brighton,1,3.0,Luton,6,20,2.7777777777777777,0,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,7.0,True,2023-08-13T15:30:00Z,89.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,23.6,16.6,23.0,6.3,55,0.0,1071098.0,0.0,0.0,Ben Chilwell,56.0,DEF,Chelsea,1,1.0,Liverpool,12,5,2.756892230576441,0,2.0,3.0,70.0,1402.0,19.0,382.6,283.4,178.0,4.0,302.0,84.2,4.0,0.0,3.0,3.1,56.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,0.0,False,2023-08-13T13:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,69309.0,0.0,0.0,Ben Davies,45.0,DEF,Spurs,1,1.0,Brentford,8,9,2.6706231454005933,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,0.0,False,2023-08-13T13:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,69309.0,0.0,0.0,Ben Davies,45.0,DEF,Spurs,1,1.0,Brentford,8,9,2.6706231454005933,2,2.0,3.0,99.0,2284.0,33.0,276.9,407.8,172.0,3.0,470.0,85.8,9.0,0.0,4.0,1.0,47.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69309.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,0.0,True,2023-08-12T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,14994.0,0.0,0.0,Ben Godfrey,45.0,DEF,Everton,1,0.0,Fulham,17,10,3.629032258064516,0,0.0,1.0,18.0,801.0,18.0,42.3,146.8,46.0,0.0,101.0,23.6,1.0,0.0,2.0,0.1,43.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,0.0,False,2023-08-12T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,6619.0,0.0,0.0,Ben Johnson,45.0,DEF,West Ham,1,1.0,Bournemouth,14,15,3.896103896103896,0,0.0,0.0,29.0,860.0,13.0,76.8,161.6,20.0,1.0,164.0,25.9,2.0,0.0,0.0,0.1,44.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,0.0,True,2023-08-13T13:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,570488.0,0.0,0.0,Ben Mee,50.0,DEF,Brentford,1,1.0,Spurs,9,8,3.3112582781456954,0,3.0,2.0,143.0,3269.0,40.0,92.0,761.4,307.0,11.0,643.0,116.3,12.0,0.0,2.0,14.4,48.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,2.0,True,2023-08-12T14:00:00Z,86.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,50,0.0,2319.0,0.0,0.0,Ben Osborn,50.0,MID,Sheffield Utd,1,0.0,Crystal Palace,20,11,4.504504504504505,0,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,0.0,True,2023-08-12T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,189.0,0.0,0.0,Ben Pearson,45.0,MID,Bournemouth,1,1.0,West Ham,15,14,3.1578947368421053,11,0.0,0.0,9.0,282.0,10.0,6.4,21.0,9.0,0.0,32.0,3.7,1.0,0.0,1.0,0.1,44.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,0.0,False,2023-08-14T19:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,69164.0,0.0,0.0,Bendegúz Bolla,40.0,DEF,Wolves,1,0.0,Man Utd,13,3,2.8268551236749118,8,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1.0,True,2023-08-12T12:00:00Z,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,10.8,7.3,2.0,2.0,55,0.0,812755.0,0.0,0.0,Benjamin White,55.0,DEF,Arsenal,1,3.0,Nott'm Forest,2,16,3.0555555555555554,0,2.0,5.0,156.0,3054.0,35.0,491.2,649.0,159.0,12.0,734.0,130.0,15.0,0.0,5.0,16.1,50.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,0.0,True,2023-08-13T15:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,5644.0,0.0,0.0,Benoît Badiashile,45.0,DEF,Chelsea,1,1.0,Liverpool,12,5,2.255639097744361,5,1.0,0.0,40.0,904.0,9.0,49.1,219.8,81.0,2.0,209.0,35.1,4.0,0.0,2.0,0.4,50.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,3.0,False,2023-08-11T19:00:00Z,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.2,8.6,0.0,1.1,65,0.0,404104.0,0.0,0.0,Bernardo Veiga de Carvalho e Silva,65.0,MID,Man City,1,3.0,Burnley,1,20,3.9156626506024095,4,4.0,6.0,106.0,2196.0,24.0,515.0,492.0,424.0,9.0,427.0,143.1,7.0,0.0,5.0,5.9,67.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,12.0,False,2023-08-12T14:00:00Z,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,46.0,75.0,0.0,0.0,7.5,45,0.0,585760.0,0.0,0.0,Bernd Leno,45.0,GKP,Fulham,1,3.0,Everton,10,17,3.7037037037037037,0,0.0,0.0,142.0,3240.0,51.0,10.0,1115.8,0.0,17.0,766.0,112.7,8.0,0.0,3.0,3.5,46.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0.0,False,2023-08-12T16:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,2560.0,0.0,0.0,Bertrand Traoré,50.0,MID,Aston Villa,1,0.0,Newcastle,7,4,3.2051282051282053,8,2.0,0.0,20.0,226.0,1.0,30.7,82.0,79.0,1.0,57.0,19.0,1.0,0.0,1.0,0.1,49.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,1.0,True,2023-08-12T14:00:00Z,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,7.0,1.8,50,0.0,8698.0,0.0,0.0,Billy Gilmour,50.0,MID,Brighton,1,3.0,Luton,6,20,3.0864197530864197,4,0.0,1.0,21.0,502.0,8.0,56.5,67.6,33.0,0.0,105.0,15.8,2.0,0.0,1.0,0.4,42.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,6.0,False,2023-08-12T14:00:00Z,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,37.8,1.5,46.0,8.5,55,0.0,7367.0,0.0,0.0,Bobby De Cordova-Reid,55.0,MID,Fulham,1,3.0,Everton,10,17,4.526748971193416,0,4.0,1.0,90.0,2473.0,40.0,326.6,365.2,508.0,3.0,289.0,119.7,8.0,0.0,8.0,0.1,54.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,0.0,True,2023-08-11T19:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,2410.0,0.0,0.0,Bobby Thomas,40.0,DEF,Burnley,1,0.0,Man City,20,1,2.4539877300613497,3,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2.0,False,2023-08-12T16:30:00Z,90.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.8,19.3,7.0,3.1,50,0.0,6923.0,0.0,0.0,Boubacar Kamara,50.0,MID,Aston Villa,1,0.0,Newcastle,7,4,3.2051282051282053,8,0.0,1.0,44.0,1773.0,30.0,123.4,275.8,39.0,0.0,235.0,43.9,3.0,0.0,4.0,0.1,48.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,0.0,False,2023-08-14T19:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,43843.0,0.0,0.0,Boubacar Traoré,45.0,MID,Wolves,1,0.0,Man Utd,13,3,3.1802120141342756,8,0.0,1.0,14.0,405.0,9.0,16.6,49.6,7.0,0.0,44.0,7.4,0.0,0.0,2.0,0.1,43.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,0.0,False,2023-08-12T12:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,576.0,0.0,0.0,Braian Ojeda Rodríguez,45.0,MID,Nott'm Forest,1,0.0,Arsenal,16,2,2.4,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,0.0,False,2023-08-12T12:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,1539.0,0.0,0.0,Brandon Aguilera Zamora,45.0,MID,Nott'm Forest,1,0.0,Arsenal,16,2,2.4,10,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,0.0,False,2023-08-13T13:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,18082.0,0.0,0.0,Brandon Austin,40.0,GKP,Spurs,1,1.0,Brentford,8,9,2.373887240356083,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,39.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,0.0,True,2023-08-14T19:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,14375.0,0.0,0.0,Brandon Williams,40.0,DEF,Man Utd,1,3.0,Wolves,3,13,2.3323615160349855,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,37.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,2.0,False,2023-08-12T12:00:00Z,79.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,6.0,0.5,60,0.0,53529.0,0.0,0.0,Brennan Johnson,60.0,MID,Nott'm Forest,1,0.0,Arsenal,16,2,3.2,0,8.0,5.0,122.0,2930.0,54.0,373.6,478.2,729.0,15.0,384.0,157.4,7.0,0.0,6.0,1.6,55.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,3.0,True,2023-08-14T19:00:00Z,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,29.4,42.6,6.0,7.8,85,0.0,2249613.0,0.0,0.0,Bruno Borges Fernandes,85.0,MID,Man Utd,1,3.0,Wolves,3,13,4.956268221574344,1,8.0,9.0,176.0,3317.0,39.0,1532.3,948.0,948.0,23.0,748.0,343.1,18.0,0.0,6.0,13.3,95.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,0.0,False,2023-08-14T19:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,18477.0,0.0,0.0,Bruno Cavaco Jordão,45.0,MID,Wolves,1,0.0,Man Utd,13,3,3.1802120141342756,8,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,1.0,True,2023-08-12T16:30:00Z,84.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,11.4,2.3,16.0,3.0,60,0.0,275501.0,0.0,0.0,Bruno Guimarães Rodriguez Moura,60.0,MID,Newcastle,1,3.0,Aston Villa,4,7,3.4188034188034186,2,4.0,5.0,107.0,2727.0,25.0,631.8,617.6,284.0,5.0,438.0,153.6,12.0,0.0,7.0,2.9,55.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,0.0,False,2023-08-13T13:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,605.0,0.0,0.0,Bryan Gil Salvatierra,50.0,MID,Spurs,1,1.0,Brentford,8,9,2.9673590504451037,7,0.0,1.0,9.0,146.0,1.0,27.5,30.4,27.0,0.0,22.0,8.5,1.0,0.0,1.0,0.0,50.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,7.0,True,2023-08-13T13:00:00Z,90.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,33.4,6.0,44.0,8.3,65,0.0,717486.0,0.0,0.0,Bryan Mbeumo,65.0,MID,Brentford,1,1.0,Spurs,9,8,4.304635761589404,0,9.0,9.0,150.0,2905.0,39.0,766.3,662.4,866.0,19.0,556.0,229.3,10.0,0.0,5.0,4.0,57.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,10.0,True,2023-08-12T12:00:00Z,90.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.0,53.8,46.2,39.0,13.9,85,0.0,4878155.0,0.0,0.0,Bukayo Saka,86.0,MID,Arsenal,1,3.0,Nott'm Forest,2,16,4.722222222222222,0,14.0,12.0,202.0,3183.0,42.0,1091.8,972.2,1164.0,19.0,678.0,322.8,12.0,0.0,6.0,25.6,80.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,2.0,True,2023-08-12T14:00:00Z,86.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55,0.0,5860.0,0.0,0.0,Bénie Traoré,55.0,FWD,Sheffield Utd,1,0.0,Crystal Palace,20,11,4.954954954954955,0,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,0.0,True,2023-08-11T19:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,12585.0,0.0,0.0,CJ Egan-Riley,40.0,DEF,Burnley,1,0.0,Man City,20,1,2.4539877300613497,3,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,0.0,True,2023-08-13T15:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,4339.0,0.0,0.0,Callum Hudson-Odoi,50.0,MID,Chelsea,1,1.0,Liverpool,12,5,2.506265664160401,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,5.0,True,2023-08-12T16:30:00Z,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,42.0,0.3,64.0,10.6,80,0.0,768110.0,0.0,0.0,Callum Wilson,80.0,FWD,Newcastle,1,3.0,Aston Villa,4,7,4.5584045584045585,0,18.0,6.0,157.0,1870.0,16.0,271.0,720.0,1020.0,20.0,526.0,200.4,10.0,0.0,4.0,17.2,73.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.0,False,2023-08-12T16:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,118764.0,0.0,0.0,Calum Chambers,40.0,DEF,Aston Villa,1,0.0,Newcastle,7,4,2.5641025641025643,7,0.0,0.0,13.0,345.0,4.0,29.8,74.4,8.0,0.0,67.0,11.1,0.0,0.0,2.0,0.2,42.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,0.0,False,2023-08-12T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,29050.0,0.0,0.0,Calvin Bassey,45.0,DEF,Fulham,1,3.0,Everton,10,17,3.7037037037037037,0,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.0,False,2023-08-12T16:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,532337.0,0.0,0.0,Cameron Archer,45.0,FWD,Aston Villa,1,0.0,Newcastle,7,4,2.8846153846153846,4,0.0,0.0,6.0,43.0,1.0,2.4,1.8,6.0,0.0,13.0,0.9,0.0,0.0,0.0,1.7,42.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,0.0,False,2023-08-13T15:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,25754.0,0.0,0.0,Caoimhin Kelleher,40.0,GKP,Liverpool,1,1.0,Chelsea,5,12,2.7210884353741496,1,0.0,0.0,2.0,90.0,4.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.2,39.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,3.0,True,2023-08-14T19:00:00Z,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,33.6,24.2,0.0,5.8,55,0.0,372331.0,0.0,0.0,Carlos Henrique Casimiro,55.0,MID,Man Utd,1,3.0,Wolves,3,13,3.206997084548105,6,4.0,3.0,87.0,2122.0,22.0,393.0,638.6,278.0,10.0,389.0,131.1,10.0,2.0,7.0,2.4,49.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,0.0,False,2023-08-12T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,2188.0,0.0,0.0,Carlos Mendes Gomes,45.0,MID,Luton,1,0.0,Brighton,20,6,2.903225806451613,7,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,0.0,False,2023-08-12T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,366547.0,0.0,0.0,Carlos Vinícius Alves Morais,50.0,FWD,Fulham,1,3.0,Everton,10,17,4.11522633744856,2,5.0,2.0,72.0,1098.0,20.0,118.3,244.0,370.0,10.0,206.0,72.7,1.0,0.0,3.0,0.5,54.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,8.0,False,2023-08-12T14:00:00Z,90.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,0.0,0.0,0.0,0.0,55,0.0,106504.0,0.0,0.0,Carlton Morris,55.0,FWD,Luton,1,0.0,Brighton,20,6,3.5483870967741935,0,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,1.0,True,2023-08-13T15:30:00Z,80.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.2,11.2,10.0,2.2,45,0.0,251666.0,0.0,0.0,Carney Chukwuemeka,45.0,MID,Chelsea,1,1.0,Liverpool,12,5,2.255639097744361,11,0.0,0.0,18.0,342.0,7.0,69.7,57.6,72.0,0.0,71.0,19.9,1.0,0.0,0.0,0.3,42.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,1.0,False,2023-08-12T14:00:00Z,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,45,0.0,62980.0,0.0,0.0,Cauley Woodrow,45.0,FWD,Luton,1,0.0,Brighton,20,6,2.903225806451613,3,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
