,total_points,was_home,kickoff_time,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,name,cost,position,team,GW,match_result,opponent,last_season_position,opponent_last_season_position,percent_value,position rank,goals_scored_ex,assists_ex,total_points_ex,minutes_ex,goals_conceded_ex,creativity_ex,influence_ex,threat_ex,bonus_ex,bps_ex,ict_index_ex,clean_sheets_ex,red_cards_ex,yellow_cards_ex,selected_by_percent_ex,now_cost_ex,element_type_ex,season,mean assists 3,mean bonus 3,mean bps 3,mean clean_sheets 3,mean creativity 3,mean goals_conceded 3,mean goals_scored 3,mean ict_index 3,mean influence 3,mean minutes 3,mean own_goals 3,mean penalties_missed 3,mean penalties_saved 3,mean red_cards 3,mean saves 3,mean selected 3,mean threat 3,mean total_points 3,mean transfers_in 3,mean transfers_out 3,mean value 3,mean match_result 3,std bps 3,std creativity 3,std ict_index 3,std influence 3,std minutes 3,std selected 3,std threat 3,std total_points 3,std transfers_in 3,std transfers_out 3,std value 3
349,,True,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,65,,,,,Andrew Robertson,,DEF,Liverpool,2,,Bournemouth,5,15,3.951367781155015,1,0.0,8.0,121.0,2579.0,34.0,862.1,549.2,211.0,10.0,633.0,162.3,9.0,0.0,3.0,6.0,68.0,DEF,2023-24,0.0,0.0,16.0,0.0,12.6,1.0,0.0,4.1,26.4,90.0,0.0,0.0,0.0,0.0,0.0,293741.0,2.0,2.0,0.0,0.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,,False,2023-08-20T15:30:00Z,,,,,,,,,,,,,,,,,,45,,,,,Andrey Nascimento dos Santos,,MID,Chelsea,2,,West Ham,12,14,2.162421912542047,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,MID,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12394.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,,False,2023-08-19T16:30:00Z,,,,,,,,,,,,,,,,,,50,,,,,André Onana,,GKP,Man Utd,2,,Spurs,3,8,2.73224043715847,0,,,,,,,,,,,,,,,,,,2023-24,0.0,1.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,6.0,2252615.0,0.0,9.0,0.0,0.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,,False,2023-08-20T13:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,André Tavares Gomes,,MID,Everton,2,,Aston Villa,17,7,3.0405405405405403,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,MID,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23949.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,,False,2023-08-20T13:00:00Z,,,,,,,,,,,,,,,,,,40,,,,,Andy Lonergan,,GKP,Everton,2,,Aston Villa,17,7,2.7027027027027026,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,GK,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5342.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,,False,2023-08-18T18:45:00Z,,,,,,,,,,,,,,,,,,45,,,,,Anel Ahmedhodžić,,DEF,Sheffield Utd,2,,Nott'm Forest,20,16,3.2490974729241877,0,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,37772.0,0.0,1.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,,True,2023-08-20T15:30:00Z,,,,,,,,,,,,,,,,,,45,,,,,Angelo Ogbonna,,DEF,West Ham,2,,Chelsea,14,12,3.4482758620689653,0,0.0,0.0,44.0,1234.0,19.0,35.2,212.8,24.0,4.0,217.0,27.4,4.0,0.0,0.0,0.1,44.0,DEF,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9427.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,,False,2023-08-18T18:45:00Z,,,,,,,,,,,,,,,,,,50,,,,,Anis Slimane,,MID,Sheffield Utd,2,,Nott'm Forest,20,16,3.6101083032490973,0,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5273.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,,True,2023-08-18T18:45:00Z,,,,,,,,,,,,,,,,,,50,,,,,Anthony Elanga,,MID,Nott'm Forest,2,,Sheffield Utd,16,20,2.557544757033248,3,0.0,1.0,23.0,417.0,2.0,78.8,52.4,162.0,0.0,53.0,28.7,2.0,0.0,0.0,0.4,46.0,MID,2023-24,1.0,0.0,17.0,0.0,20.5,0.0,0.0,4.2,19.2,10.0,0.0,0.0,0.0,0.0,0.0,43975.0,2.0,4.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,,False,2023-08-19T19:00:00Z,,,,,,,,,,,,,,,,,,55,,,,,Anthony Gordon,,MID,Newcastle,2,,Man City,4,1,2.916224814422057,5,4.0,0.0,68.0,1574.0,18.0,215.3,265.6,517.0,5.0,186.0,99.8,4.0,0.0,7.0,0.9,51.0,MID,2023-24,1.0,0.0,18.0,0.0,29.5,1.0,0.0,5.6,21.8,67.0,0.0,0.0,0.0,0.0,0.0,33579.0,5.0,4.0,0.0,0.0,55.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,,True,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Anthony Knockaert,,MID,Fulham,2,,Brentford,10,9,3.225806451612903,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,MID,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8651.0,0.0,0.0,0.0,0.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,,False,2023-08-19T16:30:00Z,,,,,,,,,,,,,,,,,,65,,,,,Anthony Martial,,FWD,Man Utd,2,,Spurs,3,8,3.551912568306011,1,6.0,3.0,66.0,970.0,8.0,179.0,305.2,376.0,4.0,230.0,85.4,7.0,0.0,0.0,2.9,63.0,FWD,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19041.0,0.0,0.0,0.0,0.0,65.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,,False,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Antoine Semenyo,,FWD,Bournemouth,2,,Liverpool,15,5,2.8846153846153846,2,1.0,0.0,18.0,250.0,6.0,26.5,50.0,32.0,1.0,56.0,10.7,0.0,0.0,0.0,0.0,50.0,FWD,2023-24,1.0,0.0,11.0,0.0,2.3,0.0,0.0,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,65212.0,3.0,4.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,,True,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Antonee Robinson,,DEF,Fulham,2,,Brentford,10,9,3.225806451612903,0,0.0,2.0,93.0,3088.0,44.0,417.6,553.0,57.0,5.0,558.0,102.9,9.0,0.0,8.0,0.5,44.0,DEF,2023-24,0.0,0.0,25.0,1.0,2.8,0.0,0.0,3.0,21.2,90.0,0.0,0.0,0.0,0.0,0.0,51917.0,6.0,6.0,0.0,0.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,,False,2023-08-19T16:30:00Z,,,,,,,,,,,,,,,,,,70,,,,,Antony Matheus dos Santos,,MID,Man Utd,2,,Spurs,3,8,3.8251366120218577,2,4.0,2.0,82.0,1803.0,21.0,421.0,322.0,633.0,4.0,262.0,137.1,12.0,0.0,5.0,3.4,73.0,MID,2023-24,0.0,0.0,8.0,1.0,34.8,0.0,0.0,6.1,7.4,76.0,0.0,0.0,0.0,0.0,0.0,110792.0,19.0,3.0,0.0,0.0,70.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,,False,2023-08-18T18:45:00Z,,,,,,,,,,,,,,,,,,45,,,,,Antwoine Hackford,,FWD,Sheffield Utd,2,,Nott'm Forest,20,16,3.2490974729241877,5,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,,False,2023-08-25T19:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Aribim Pepple,,FWD,Luton,2,,Chelsea,20,12,2.662721893491124,4,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20251.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,,True,2023-08-27T13:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Arijanet Muric,,GKP,Burnley,2,,Aston Villa,20,7,2.616279069767442,0,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24565.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,,False,2023-08-20T15:30:00Z,,,,,,,,,,,,,,,,,,50,,,,,Armando Broja,,FWD,Chelsea,2,,West Ham,12,14,2.4026910139356077,4,1.0,1.0,21.0,285.0,5.0,18.2,64.6,113.0,0.0,56.0,19.7,1.0,0.0,0.0,0.3,52.0,FWD,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5933.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,,False,2023-08-20T13:00:00Z,,,,,,,,,,,,,,,,,,55,,,,,Arnaut Danjuma Groeneveld,,MID,Everton,2,,Aston Villa,17,7,3.7162162162162162,0,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,2.0,0.0,10.5,1.0,0.0,1.8,3.4,18.0,0.0,0.0,0.0,0.0,0.0,12725.0,4.0,1.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,,False,2023-08-20T13:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Ashley Young,,DEF,Everton,2,,Aston Villa,17,7,3.0405405405405403,0,1.0,0.0,87.0,2031.0,28.0,223.4,380.2,81.0,8.0,388.0,68.7,9.0,0.0,7.0,0.8,43.0,DEF,2023-24,0.0,0.0,10.0,0.0,9.8,1.0,0.0,2.0,10.2,90.0,0.0,0.0,0.0,0.0,0.0,58505.0,0.0,2.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,,False,2023-08-18T18:45:00Z,,,,,,,,,,,,,,,,,,40,,,,,Auston Trusty,,DEF,Sheffield Utd,2,,Nott'm Forest,20,16,2.888086642599278,6,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85435.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,,False,2023-08-20T15:30:00Z,,,,,,,,,,,,,,,,,,50,,,,,Axel Disasi,,DEF,Chelsea,2,,West Ham,12,14,2.4026910139356077,2,,,,,,,,,,,,,,,,,,2023-24,0.0,3.0,27.0,0.0,0.0,1.0,1.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,19786.0,0.0,11.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,,True,2023-08-19T19:00:00Z,,,,,,,,,,,,,,,,,,50,,,,,Aymeric Laporte,,DEF,Man City,2,,Newcastle,1,4,2.9239766081871346,3,0.0,0.0,40.0,992.0,10.0,107.8,166.2,68.0,3.0,210.0,34.1,4.0,0.0,0.0,0.6,56.0,DEF,2023-24,0.0,0.0,4.0,0.0,0.1,0.0,0.0,2.9,11.4,11.0,0.0,0.0,0.0,0.0,0.0,33723.0,17.0,1.0,0.0,0.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,,True,2023-08-27T13:00:00Z,,,,,,,,,,,,,,,,,,40,,,,,Bailey Peacock-Farrell,,GKP,Burnley,2,,Aston Villa,20,7,2.3255813953488373,2,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1931.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,,False,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Bart Verbruggen,,GKP,Brighton,2,,Wolves,6,13,2.7027027027027026,0,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40882.0,0.0,0.0,0.0,0.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,,False,2023-08-20T15:30:00Z,,,,,,,,,,,,,,,,,,56,,,,,Ben Chilwell,,DEF,Chelsea,2,,West Ham,12,14,2.691013935607881,0,2.0,3.0,70.0,1402.0,19.0,382.6,283.4,178.0,4.0,302.0,84.2,4.0,0.0,3.0,3.1,56.0,DEF,2023-24,1.0,2.0,24.0,0.0,16.6,1.0,0.0,6.3,23.6,89.0,0.0,0.0,0.0,0.0,0.0,1071098.0,23.0,7.0,0.0,0.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,,True,2023-08-19T16:30:00Z,,,,,,,,,,,,,,,,,,45,,,,,Ben Davies,,DEF,Spurs,2,,Man Utd,8,3,2.459016393442623,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,DEF,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69309.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,,True,2023-08-19T16:30:00Z,,,,,,,,,,,,,,,,,,45,,,,,Ben Davies,,DEF,Spurs,2,,Man Utd,8,3,2.459016393442623,2,2.0,3.0,99.0,2284.0,33.0,276.9,407.8,172.0,3.0,470.0,85.8,9.0,0.0,4.0,1.0,47.0,DEF,2023-24,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,0.0
358,,True,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Ben Doak,,MID,Liverpool,2,,Bournemouth,5,15,2.735562310030395,11,0.0,0.0,2.0,23.0,1.0,1.4,5.6,4.0,0.0,4.0,1.2,0.0,0.0,0.0,0.0,45.0,MID,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,,False,2023-08-20T13:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Ben Godfrey,,DEF,Everton,2,,Aston Villa,17,7,3.0405405405405403,0,0.0,1.0,18.0,801.0,18.0,42.3,146.8,46.0,0.0,101.0,23.6,1.0,0.0,2.0,0.1,43.0,DEF,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14994.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,,False,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,40,,,,,Ben Greenwood,,DEF,Bournemouth,2,,Liverpool,15,5,2.5641025641025643,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,DEF,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,,True,2023-08-20T15:30:00Z,,,,,,,,,,,,,,,,,,45,,,,,Ben Johnson,,DEF,West Ham,2,,Chelsea,14,12,3.4482758620689653,0,0.0,0.0,29.0,860.0,13.0,76.8,161.6,20.0,1.0,164.0,25.9,2.0,0.0,0.0,0.1,44.0,DEF,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6619.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,,False,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,50,,,,,Ben Mee,,DEF,Brentford,2,,Fulham,9,10,3.115264797507788,0,3.0,2.0,143.0,3269.0,40.0,92.0,761.4,307.0,11.0,643.0,116.3,12.0,0.0,2.0,14.4,48.0,DEF,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570488.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,,False,2023-08-18T18:45:00Z,,,,,,,,,,,,,,,,,,50,,,,,Ben Osborn,,MID,Sheffield Utd,2,,Nott'm Forest,20,16,3.6101083032490973,0,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,2319.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,,False,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Ben Pearson,,MID,Bournemouth,2,,Liverpool,15,5,2.8846153846153846,12,0.0,0.0,9.0,282.0,10.0,6.4,21.0,9.0,0.0,32.0,3.7,1.0,0.0,1.0,0.1,44.0,MID,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,,True,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,40,,,,,Bendegúz Bolla,,DEF,Wolves,2,,Brighton,13,6,2.8268551236749118,8,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69164.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,,False,2023-08-21T19:00:00Z,,,,,,,,,,,,,,,,,,55,,,,,Benjamin White,,DEF,Arsenal,2,,Crystal Palace,2,11,3.0709101060859854,0,2.0,5.0,156.0,3054.0,35.0,491.2,649.0,159.0,12.0,734.0,130.0,15.0,0.0,5.0,16.1,50.0,DEF,2023-24,0.0,0.0,8.0,0.0,7.3,1.0,0.0,2.0,10.8,90.0,0.0,0.0,0.0,0.0,0.0,812755.0,2.0,1.0,0.0,0.0,55.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,,False,2023-08-20T15:30:00Z,,,,,,,,,,,,,,,,,,45,,,,,Benoît Badiashile,,DEF,Chelsea,2,,West Ham,12,14,2.162421912542047,5,1.0,0.0,40.0,904.0,9.0,49.1,219.8,81.0,2.0,209.0,35.1,4.0,0.0,2.0,0.4,50.0,DEF,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5644.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,,True,2023-08-19T19:00:00Z,,,,,,,,,,,,,,,,,,65,,,,,Bernardo Veiga de Carvalho e Silva,,MID,Man City,2,,Newcastle,1,4,3.801169590643275,4,4.0,6.0,106.0,2196.0,24.0,515.0,492.0,424.0,9.0,427.0,143.1,7.0,0.0,5.0,5.9,67.0,MID,2023-24,0.0,0.0,11.0,1.0,8.6,0.0,0.0,1.1,2.2,90.0,0.0,0.0,0.0,0.0,0.0,404104.0,0.0,3.0,0.0,0.0,65.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,,True,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Bernd Leno,,GKP,Fulham,2,,Brentford,10,9,3.225806451612903,0,0.0,0.0,142.0,3240.0,51.0,10.0,1115.8,0.0,17.0,766.0,112.7,8.0,0.0,3.0,3.5,46.0,GK,2023-24,0.0,3.0,46.0,1.0,0.0,0.0,0.0,7.5,75.0,90.0,0.0,0.0,0.0,0.0,9.0,585760.0,0.0,12.0,0.0,0.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,,True,2023-08-20T13:00:00Z,,,,,,,,,,,,,,,,,,50,,,,,Bertrand Traoré,,MID,Aston Villa,2,,Everton,7,17,3.115264797507788,8,2.0,0.0,20.0,226.0,1.0,30.7,82.0,79.0,1.0,57.0,19.0,1.0,0.0,1.0,0.1,49.0,MID,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,,False,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,50,,,,,Billy Gilmour,,MID,Brighton,2,,Wolves,6,13,3.003003003003003,4,0.0,1.0,21.0,502.0,8.0,56.5,67.6,33.0,0.0,105.0,15.8,2.0,0.0,1.0,0.4,42.0,MID,2023-24,0.0,0.0,4.0,0.0,5.0,1.0,0.0,1.8,6.0,16.0,0.0,0.0,0.0,0.0,0.0,8698.0,7.0,1.0,0.0,0.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,,True,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Bobby Clark,,MID,Liverpool,2,,Bournemouth,5,15,2.735562310030395,11,0.0,0.0,1.0,7.0,0.0,0.3,0.0,2.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,45.0,MID,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,,True,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,55,,,,,Bobby De Cordova-Reid,,MID,Fulham,2,,Brentford,10,9,3.942652329749104,0,4.0,1.0,90.0,2473.0,40.0,326.6,365.2,508.0,3.0,289.0,119.7,8.0,0.0,8.0,0.1,54.0,MID,2023-24,0.0,0.0,21.0,0.0,1.5,0.0,1.0,8.5,37.8,45.0,0.0,0.0,0.0,0.0,0.0,7367.0,46.0,6.0,0.0,0.0,55.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,,True,2023-08-27T13:00:00Z,,,,,,,,,,,,,,,,,,40,,,,,Bobby Thomas,,DEF,Burnley,2,,Aston Villa,20,7,2.3255813953488373,3,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2410.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,,True,2023-08-20T13:00:00Z,,,,,,,,,,,,,,,,,,50,,,,,Boubacar Kamara,,MID,Aston Villa,2,,Everton,7,17,3.115264797507788,8,0.0,1.0,44.0,1773.0,30.0,123.4,275.8,39.0,0.0,235.0,43.9,3.0,0.0,4.0,0.1,48.0,MID,2023-24,0.0,0.0,10.0,0.0,19.3,5.0,0.0,3.1,4.8,90.0,0.0,0.0,0.0,0.0,0.0,6923.0,7.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,,True,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Boubacar Traoré,,MID,Wolves,2,,Brighton,13,6,3.1802120141342756,8,0.0,1.0,14.0,405.0,9.0,16.6,49.6,7.0,0.0,44.0,7.4,0.0,0.0,2.0,0.1,43.0,MID,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43843.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,,True,2023-08-18T18:45:00Z,,,,,,,,,,,,,,,,,,45,,,,,Braian Ojeda Rodríguez,,MID,Nott'm Forest,2,,Sheffield Utd,16,20,2.3017902813299234,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,MID,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,,True,2023-08-18T18:45:00Z,,,,,,,,,,,,,,,,,,45,,,,,Brandon Aguilera Zamora,,MID,Nott'm Forest,2,,Sheffield Utd,16,20,2.3017902813299234,10,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1539.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
